county,precinct,office,district,candidate,party,votes,election_day,av_counting_boards,early_voting
St. Joseph's,"City of Sturgis, Precinct 4",U.S. Senate,,Joseph Solis-Mullen,Libertarian,4,2,1,1
St. Joseph's,"City of Three Rivers, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,Libertarian,36,23,9,4
St. Joseph's,"City of Three Rivers, Precinct 2",U.S. Senate,,Joseph Solis-Mullen,Libertarian,33,18,8,7
St. Joseph's,"Burr Oak Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,10,10,0,0
St. Joseph's,"Colon Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,17,17,0,0
St. Joseph's,"Constantine Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,11,9,0,2
St. Joseph's,"Constantine Township, Precinct 2",U.S. Senate,,Dave Stein,U.S. Taxpayers,8,8,0,0
St. Joseph's,"Fabius Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,8,7,0,1
St. Joseph's,"Fawn River Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,3,2,0,1
St. Joseph's,"Florence Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,9,8,0,1
St. Joseph's,"Flowerfield Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,6,4,0,2
St. Joseph's,"Leonidas Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,5,4,0,1
St. Joseph's,"Lockport Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,20,15,3,2
St. Joseph's,"Mendon Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,13,12,0,1
St. Joseph's,"Mottville Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,9,9,0,0
St. Joseph's,"Nottawa Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,13,4,4,5
St. Joseph's,"Park Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,12,8,0,4
St. Joseph's,"Sherman Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,15,12,0,3
St. Joseph's,"Sturgis Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,11,10,0,1
St. Joseph's,"White Pigeon Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,23,14,8,1
St. Joseph's,"City of Sturgis, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,13,10,2,1
St. Joseph's,"City of Sturgis, Precinct 2",U.S. Senate,,Dave Stein,U.S. Taxpayers,11,7,3,1
St. Joseph's,"City of Sturgis, Precinct 3",U.S. Senate,,Dave Stein,U.S. Taxpayers,15,13,0,2
St. Joseph's,"City of Sturgis, Precinct 4",U.S. Senate,,Dave Stein,U.S. Taxpayers,11,3,4,4
St. Joseph's,"City of Three Rivers, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,23,17,4,2
St. Joseph's,"City of Three Rivers, Precinct 2",U.S. Senate,,Dave Stein,U.S. Taxpayers,23,14,4,5
St. Joseph's,"Burr Oak Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,8,8,0,0
St. Joseph's,"Colon Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,8,8,0,0
St. Joseph's,"Constantine Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,8,7,0,1
St. Joseph's,"Constantine Township, Precinct 2",U.S. Senate,,Douglas P. Marsh,Green,5,5,0,0
St. Joseph's,"Fabius Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,7,6,0,1
St. Joseph's,"Fawn River Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,2,1,0,1
St. Joseph's,"Florence Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,2,1,0,1
St. Joseph's,"Flowerfield Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,6,5,0,1
St. Joseph's,"Leonidas Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,3,3,0,0
St. Joseph's,"Lockport Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,13,6,5,2
St. Joseph's,"Mendon Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,7,7,0,0
St. Joseph's,"Mottville Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,8,7,0,1
St. Joseph's,"Nottawa Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,20,8,7,5
St. Joseph's,"Park Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,5,3,0,2
St. Joseph's,"Sherman Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,9,6,0,3
St. Joseph's,"Sturgis Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,11,10,0,1
St. Joseph's,"White Pigeon Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,11,3,7,1
St. Joseph's,"City of Sturgis, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,7,4,3,0
St. Joseph's,"City of Sturgis, Precinct 2",U.S. Senate,,Douglas P. Marsh,Green,11,7,2,2
St. Joseph's,"City of Sturgis, Precinct 3",U.S. Senate,,Douglas P. Marsh,Green,4,2,1,1
St. Joseph's,"City of Sturgis, Precinct 4",U.S. Senate,,Douglas P. Marsh,Green,2,1,1,0
St. Joseph's,"City of Three Rivers, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,10,6,3,1
St. Joseph's,"City of Three Rivers, Precinct 2",U.S. Senate,,Douglas P. Marsh,Green,12,10,1,1
St. Joseph's,"Burr Oak Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,5,5,0,0
St. Joseph's,"Colon Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,7,6,0,1
St. Joseph's,"Constantine Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,9,6,0,3
St. Joseph's,"Constantine Township, Precinct 2",U.S. Senate,,Doug Dern,Natural Law,3,3,0,0
St. Joseph's,"Fabius Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,8,7,0,1
St. Joseph's,"Fawn River Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,1,1,0,0
St. Joseph's,"Florence Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,3,2,0,1
St. Joseph's,"Flowerfield Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,2,2,0,0
St. Joseph's,"Leonidas Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,3,3,0,0
St. Joseph's,"Lockport Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,11,9,2,0
St. Joseph's,"Mendon Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,6,6,0,0
St. Joseph's,"Mottville Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,4,3,0,1
St. Joseph's,"Nottawa Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,7,2,3,2
St. Joseph's,"Park Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,6,5,0,1
St. Joseph's,"Sherman Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,7,6,0,1
St. Joseph's,"Sturgis Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,5,5,0,0
St. Joseph's,"White Pigeon Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,11,3,6,2
St. Joseph's,"City of Sturgis, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,6,2,3,1
St. Joseph's,"City of Sturgis, Precinct 2",U.S. Senate,,Doug Dern,Natural Law,3,3,0,0
St. Joseph's,"City of Sturgis, Precinct 3",U.S. Senate,,Doug Dern,Natural Law,4,2,1,1
St. Joseph's,"City of Sturgis, Precinct 4",U.S. Senate,,Doug Dern,Natural Law,7,4,3,0
St. Joseph's,"City of Three Rivers, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,8,7,1,0
St. Joseph's,"City of Three Rivers, Precinct 2",U.S. Senate,,Doug Dern,Natural Law,12,10,2,0
St. Joseph's,"Burr Oak Township, Precinct 1",U.S. Senate,,Write-in,,1,1,0,0
St. Joseph's,"Colon Township, Precinct 1",U.S. Senate,,Write-in,,3,3,0,0
St. Joseph's,"Constantine Township, Precinct 1",U.S. Senate,,Write-in,,2,2,0,0
St. Joseph's,"Constantine Township, Precinct 2",U.S. Senate,,Write-in,,1,1,0,0
St. Joseph's,"Fabius Township, Precinct 1",U.S. Senate,,Write-in,,2,0,0,2
St. Joseph's,"Fawn River Township, Precinct 1",U.S. Senate,,Write-in,,0,0,0,0
St. Joseph's,"Florence Township, Precinct 1",U.S. Senate,,Write-in,,0,0,0,0
St. Joseph's,"Flowerfield Township, Precinct 1",U.S. Senate,,Write-in,,0,0,0,0
St. Joseph's,"Leonidas Township, Precinct 1",U.S. Senate,,Write-in,,4,4,0,0
St. Joseph's,"Lockport Township, Precinct 1",U.S. Senate,,Write-in,,5,2,3,0
St. Joseph's,"Mendon Township, Precinct 1",U.S. Senate,,Write-in,,0,0,0,0
St. Joseph's,"Mottville Township, Precinct 1",U.S. Senate,,Write-in,,2,2,0,0
St. Joseph's,"Nottawa Township, Precinct 1",U.S. Senate,,Write-in,,2,2,0,0
St. Joseph's,"Park Township, Precinct 1",U.S. Senate,,Write-in,,1,1,0,0
St. Joseph's,"Sherman Township, Precinct 1",U.S. Senate,,Write-in,,2,1,0,1
St. Joseph's,"Sturgis Township, Precinct 1",U.S. Senate,,Write-in,,2,2,0,0
St. Joseph's,"White Pigeon Township, Precinct 1",U.S. Senate,,Write-in,,4,4,0,0
St. Joseph's,"City of Sturgis, Precinct 1",U.S. Senate,,Write-in,,4,1,2,1
St. Joseph's,"City of Sturgis, Precinct 2",U.S. Senate,,Write-in,,5,4,1,0
St. Joseph's,"City of Sturgis, Precinct 3",U.S. Senate,,Write-in,,2,2,0,0
St. Joseph's,"City of Sturgis, Precinct 4",U.S. Senate,,Write-in,,1,1,0,0
St. Joseph's,"City of Three Rivers, Precinct 1",U.S. Senate,,Write-in,,8,8,0,0
St. Joseph's,"City of Three Rivers, Precinct 2",U.S. Senate,,Write-in,,8,6,1,1
St. Joseph's,"Burr Oak Township, Precinct 1",U.S. House,5,Libbi Urban,Democrat,250,218,0,32
St. Joseph's,"Colon Township, Precinct 1",U.S. House,5,Libbi Urban,Democrat,373,341,0,32
St. Joseph's,"Constantine Township, Precinct 1",U.S. House,5,Libbi Urban,Democrat,288,245,0,43
St. Joseph's,"Constantine Township, Precinct 2",U.S. House,5,Libbi Urban,Democrat,184,154,0,30
St. Joseph's,"Fabius Township, Precinct 1",U.S. House,5,Libbi Urban,Democrat,623,543,0,80
St. Joseph's,"Fawn River Township, Precinct 1",U.S. House,5,Libbi Urban,Democrat,176,159,0,17
St. Joseph's,"Florence Township, Precinct 1",U.S. House,5,Libbi Urban,Democrat,115,105,0,10
St. Joseph's,"Flowerfield Township, Precinct 1",U.S. House,5,Libbi Urban,Democrat,245,202,0,43
St. Joseph's,"Leonidas Township, Precinct 1",U.S. House,5,Libbi Urban,Democrat,110,93,0,17
St. Joseph's,"Lockport Township, Precinct 1",U.S. House,5,Libbi Urban,Democrat,726,219,378,129
St. Joseph's,"Mendon Township, Precinct 1",U.S. House,5,Libbi Urban,Democrat,450,396,0,54
St. Joseph's,"Mottville Township, Precinct 1",U.S. House,5,Libbi Urban,Democrat,153,142,0,11
St. Joseph's,"Nottawa Township, Precinct 1",U.S. House,5,Libbi Urban,Democrat,499,89,298,112
St. Joseph's,"Park Township, Precinct 1",U.S. House,5,Libbi Urban,Democrat,391,321,0,70
St. Joseph's,"Sherman Township, Precinct 1",U.S. House,5,Libbi Urban,Democrat,436,366,0,70
St. Joseph's,"Sturgis Township, Precinct 1",U.S. House,5,Libbi Urban,Democrat,231,197,0,34
St. Joseph's,"White Pigeon Township, Precinct 1",U.S. House,5,Libbi Urban,Democrat,480,149,274,57
St. Joseph's,"City of Sturgis, Precinct 1",U.S. House,5,Libbi Urban,Democrat,465,228,163,74
St. Joseph's,"City of Sturgis, Precinct 2",U.S. House,5,Libbi Urban,Democrat,241,141,76,24
St. Joseph's,"City of Sturgis, Precinct 3",U.S. House,5,Libbi Urban,Democrat,212,124,59,29
St. Joseph's,"City of Sturgis, Precinct 4",U.S. House,5,Libbi Urban,Democrat,348,170,139,39
St. Joseph's,"City of Three Rivers, Precinct 1",U.S. House,5,Libbi Urban,Democrat,680,294,324,62
St. Joseph's,"City of Three Rivers, Precinct 2",U.S. House,5,Libbi Urban,Democrat,651,281,300,70
St. Joseph's,Out of County Precinct,U.S. House,5,Libbi Urban,Democrat,0,0,0,0
St. Joseph's,"Burr Oak Township, Precinct 1",U.S. House,5,Tim Walberg,Republican,955,788,0,167
St. Joseph's,"Colon Township, Precinct 1",U.S. House,5,Tim Walberg,Republican,1181,1012,0,169
St. Joseph's,"Constantine Township, Precinct 1",U.S. House,5,Tim Walberg,Republican,803,590,0,213
St. Joseph's,"Constantine Township, Precinct 2",U.S. House,5,Tim Walberg,Republican,567,453,0,114
St. Joseph's,"Fabius Township, Precinct 1",U.S. House,5,Tim Walberg,Republican,1368,1057,0,311
St. Joseph's,"Fawn River Township, Precinct 1",U.S. House,5,Tim Walberg,Republican,577,500,0,77
St. Joseph's,"Florence Township, Precinct 1",U.S. House,5,Tim Walberg,Republican,494,403,0,91
St. Joseph's,"Flowerfield Township, Precinct 1",U.S. House,5,Tim Walberg,Republican,694,578,0,116
St. Joseph's,"Leonidas Township, Precinct 1",U.S. House,5,Tim Walberg,Republican,437,386,0,51
St. Joseph's,"Lockport Township, Precinct 1",U.S. House,5,Tim Walberg,Republican,1317,537,383,397
St. Joseph's,"Mendon Township, Precinct 1",U.S. House,5,Tim Walberg,Republican,1071,833,0,238
St. Joseph's,"Mottville Township, Precinct 1",U.S. House,5,Tim Walberg,Republican,533,435,0,98
St. Joseph's,"Nottawa Township, Precinct 1",U.S. House,5,Tim Walberg,Republican,1206,456,323,427
St. Joseph's,"Park Township, Precinct 1",U.S. House,5,Tim Walberg,Republican,934,713,0,221
St. Joseph's,"Sherman Township, Precinct 1",U.S. House,5,Tim Walberg,Republican,1348,947,0,401
St. Joseph's,"Sturgis Township, Precinct 1",U.S. House,5,Tim Walberg,Republican,659,556,0,103
St. Joseph's,"White Pigeon Township, Precinct 1",U.S. House,5,Tim Walberg,Republican,1410,664,437,309
St. Joseph's,"City of Sturgis, Precinct 1",U.S. House,5,Tim Walberg,Republican,859,540,182,137
St. Joseph's,"City of Sturgis, Precinct 2",U.S. House,5,Tim Walberg,Republican,398,286,56,56
St. Joseph's,"City of Sturgis, Precinct 3",U.S. House,5,Tim Walberg,Republican,455,316,86,53
St. Joseph's,"City of Sturgis, Precinct 4",U.S. House,5,Tim Walberg,Republican,589,352,147,90
St. Joseph's,"City of Three Rivers, Precinct 1",U.S. House,5,Tim Walberg,Republican,799,484,176,139
St. Joseph's,"City of Three Rivers, Precinct 2",U.S. House,5,Tim Walberg,Republican,884,530,188,166
St. Joseph's,Out of County Precinct,U.S. House,5,Tim Walberg,Republican,0,0,0,0
St. Joseph's,"Burr Oak Township, Precinct 1",U.S. House,5,James Bronke,Green,24,17,0,7
St. Joseph's,"Colon Township, Precinct 1",U.S. House,5,James Bronke,Green,23,22,0,1
St. Joseph's,"Constantine Township, Precinct 1",U.S. House,5,James Bronke,Green,22,16,0,6
St. Joseph's,"Constantine Township, Precinct 2",U.S. House,5,James Bronke,Green,13,12,0,1
St. Joseph's,"Fabius Township, Precinct 1",U.S. House,5,James Bronke,Green,24,22,0,2
St. Joseph's,"Fawn River Township, Precinct 1",U.S. House,5,James Bronke,Green,8,8,0,0
St. Joseph's,"Florence Township, Precinct 1",U.S. House,5,James Bronke,Green,9,8,0,1
St. Joseph's,"Flowerfield Township, Precinct 1",U.S. House,5,James Bronke,Green,15,15,0,0
St. Joseph's,"Leonidas Township, Precinct 1",U.S. House,5,James Bronke,Green,13,12,0,1
St. Joseph's,"Lockport Township, Precinct 1",U.S. House,5,James Bronke,Green,41,20,14,7
St. Joseph's,"Mendon Township, Precinct 1",U.S. House,5,James Bronke,Green,22,17,0,5
St. Joseph's,"Mottville Township, Precinct 1",U.S. House,5,James Bronke,Green,10,9,0,1
St. Joseph's,"Nottawa Township, Precinct 1",U.S. House,5,James Bronke,Green,35,16,10,9
St. Joseph's,"Park Township, Precinct 1",U.S. House,5,James Bronke,Green,15,14,0,1
St. Joseph's,"Sherman Township, Precinct 1",U.S. House,5,James Bronke,Green,20,19,0,1
St. Joseph's,"Sturgis Township, Precinct 1",U.S. House,5,James Bronke,Green,15,15,0,0
St. Joseph's,"White Pigeon Township, Precinct 1",U.S. House,5,James Bronke,Green,30,15,13,2
St. Joseph's,"City of Sturgis, Precinct 1",U.S. House,5,James Bronke,Green,27,16,6,5
St. Joseph's,"City of Sturgis, Precinct 2",U.S. House,5,James Bronke,Green,24,21,1,2
St. Joseph's,"City of Sturgis, Precinct 3",U.S. House,5,James Bronke,Green,21,16,2,3
St. Joseph's,"City of Sturgis, Precinct 4",U.S. House,5,James Bronke,Green,15,10,2,3
St. Joseph's,"City of Three Rivers, Precinct 1",U.S. House,5,James Bronke,Green,36,25,11,0
St. Joseph's,"City of Three Rivers, Precinct 2",U.S. House,5,James Bronke,Green,37,23,9,5
St. Joseph's,Out of County Precinct,U.S. House,5,James Bronke,Green,0,0,0,0
St. Joseph's,"Burr Oak Township, Precinct 1",U.S. House,5,Write-in,,0,0,0,0
St. Joseph's,"Colon Township, Precinct 1",U.S. House,5,Write-in,,4,3,0,1
St. Joseph's,"Constantine Township, Precinct 1",U.S. House,5,Write-in,,2,1,0,1
St. Joseph's,"Constantine Township, Precinct 2",U.S. House,5,Write-in,,1,1,0,0
St. Joseph's,"Fabius Township, Precinct 1",U.S. House,5,Write-in,,2,0,0,2
St. Joseph's,"Fawn River Township, Precinct 1",U.S. House,5,Write-in,,0,0,0,0
St. Joseph's,"Florence Township, Precinct 1",U.S. House,5,Write-in,,0,0,0,0
St. Joseph's,"Flowerfield Township, Precinct 1",U.S. House,5,Write-in,,1,1,0,0
St. Joseph's,"Leonidas Township, Precinct 1",U.S. House,5,Write-in,,3,3,0,0
St. Joseph's,"Lockport Township, Precinct 1",U.S. House,5,Write-in,,5,3,1,1
St. Joseph's,"Mendon Township, Precinct 1",U.S. House,5,Write-in,,2,1,0,1
St. Joseph's,"Mottville Township, Precinct 1",U.S. House,5,Write-in,,3,3,0,0
St. Joseph's,"Nottawa Township, Precinct 1",U.S. House,5,Write-in,,1,1,0,0
St. Joseph's,"Park Township, Precinct 1",U.S. House,5,Write-in,,2,2,0,0
St. Joseph's,"Sherman Township, Precinct 1",U.S. House,5,Write-in,,2,1,0,1
St. Joseph's,"Sturgis Township, Precinct 1",U.S. House,5,Write-in,,4,4,0,0
St. Joseph's,"White Pigeon Township, Precinct 1",U.S. House,5,Write-in,,2,2,0,0
St. Joseph's,"City of Sturgis, Precinct 1",U.S. House,5,Write-in,,5,1,3,1
St. Joseph's,"City of Sturgis, Precinct 2",U.S. House,5,Write-in,,2,2,0,0
St. Joseph's,"City of Sturgis, Precinct 3",U.S. House,5,Write-in,,1,1,0,0
St. Joseph's,"City of Sturgis, Precinct 4",U.S. House,5,Write-in,,2,2,0,0
St. Joseph's,"City of Three Rivers, Precinct 1",U.S. House,5,Write-in,,11,10,1,0
St. Joseph's,"City of Three Rivers, Precinct 2",U.S. House,5,Write-in,,9,6,1,2
St. Joseph's,Out of County Precinct,U.S. House,5,Write-in,,0,0,0,0
St. Joseph's,"Burr Oak Township, Precinct 1",State House,59,Erin L. Schultes,Democrat,289,248,0,41
St. Joseph's,"Colon Township, Precinct 1",State House,59,Erin L. Schultes,Democrat,426,390,0,36
St. Joseph's,"Constantine Township, Precinct 1",State House,59,Erin L. Schultes,Democrat,316,264,0,52
St. Joseph's,"Constantine Township, Precinct 2",State House,59,Erin L. Schultes,Democrat,196,166,0,30
St. Joseph's,"Fabius Township, Precinct 1",State House,59,Erin L. Schultes,Democrat,674,583,0,91
St. Joseph's,"Fawn River Township, Precinct 1",State House,59,Erin L. Schultes,Democrat,184,165,0,19
St. Joseph's,"Florence Township, Precinct 1",State House,59,Erin L. Schultes,Democrat,132,119,0,13
St. Joseph's,"Flowerfield Township, Precinct 1",State House,59,Erin L. Schultes,Democrat,270,226,0,44
St. Joseph's,"Leonidas Township, Precinct 1",State House,59,Erin L. Schultes,Democrat,128,111,0,17
St. Joseph's,"Lockport Township, Precinct 1",State House,59,Erin L. Schultes,Democrat,802,249,414,139
St. Joseph's,"Mendon Township, Precinct 1",State House,59,Erin L. Schultes,Democrat,488,427,0,61
St. Joseph's,"Mottville Township, Precinct 1",State House,59,Erin L. Schultes,Democrat,158,145,0,13
St. Joseph's,"Nottawa Township, Precinct 1",State House,59,Erin L. Schultes,Democrat,544,104,313,127
St. Joseph's,"Park Township, Precinct 1",State House,59,Erin L. Schultes,Democrat,426,349,0,77
St. Joseph's,"Sherman Township, Precinct 1",State House,59,Erin L. Schultes,Democrat,474,393,0,81
St. Joseph's,"Sturgis Township, Precinct 1",State House,59,Erin L. Schultes,Democrat,250,216,0,34
St. Joseph's,"White Pigeon Township, Precinct 1",State House,59,Erin L. Schultes,Democrat,500,145,293,62
St. Joseph's,"City of Sturgis, Precinct 1",State House,59,Erin L. Schultes,Democrat,497,249,171,77
St. Joseph's,"City of Sturgis, Precinct 2",State House,59,Erin L. Schultes,Democrat,256,150,77,29
St. Joseph's,"City of Sturgis, Precinct 3",State House,59,Erin L. Schultes,Democrat,235,140,65,30
St. Joseph's,"City of Sturgis, Precinct 4",State House,59,Erin L. Schultes,Democrat,377,187,150,40
St. Joseph's,"City of Three Rivers, Precinct 1",State House,59,Erin L. Schultes,Democrat,734,322,344,68
St. Joseph's,"City of Three Rivers, Precinct 2",State House,59,Erin L. Schultes,Democrat,698,306,314,78
