county,precinct,office,district,candidate,party,votes,election_day,early_voting,av_counting_boards
Newaygo,"Everett Township, Precinct 1",Everett Township Supervisor,,Judy Maike,Republican,917,706,211,0
Newaygo,"Everett Township, Precinct 1",Everett Township Supervisor,,Write-in,,30,26,4,0
Newaygo,"Everett Township, Precinct 1",Everett Township Supervisor,,Over Vote Count,,0,0,0,0
Newaygo,"Everett Township, Precinct 1",Everett Township Supervisor,,Under Vote Count,,195,168,27,0
Newaygo,"Everett Township, Precinct 1",Everett Township Clerk,,Ballots Cast,,1142,900,242,0
Newaygo,"Everett Township, Precinct 1",Everett Township Clerk,,Pamela K. Chaffee,Republican,932,723,209,0
Newaygo,"Everett Township, Precinct 1",Everett Township Clerk,,Write-in,,30,24,6,0
Newaygo,"Everett Township, Precinct 1",Everett Township Clerk,,Over Vote Count,,0,0,0,0
Newaygo,"Everett Township, Precinct 1",Everett Township Clerk,,Under Vote Count,,180,153,27,0
Newaygo,"Everett Township, Precinct 1",Everett Township Treasurer,,Ballots Cast,,1142,900,242,0
Newaygo,"Everett Township, Precinct 1",Everett Township Treasurer,,Brandy Fleming,Democrat,535,447,88,0
Newaygo,"Everett Township, Precinct 1",Everett Township Treasurer,,Write-in,,73,51,22,0
Newaygo,"Everett Township, Precinct 1",Everett Township Treasurer,,Over Vote Count,,0,0,0,0
Newaygo,"Everett Township, Precinct 1",Everett Township Treasurer,,Under Vote Count,,534,402,132,0
Newaygo,"Everett Township, Precinct 1",Everett Township Trustee,,Ballots Cast,,1142,900,242,0
Newaygo,"Everett Township, Precinct 1",Everett Township Trustee,,Curtis A. Chaffee,Republican,865,673,192,0
Newaygo,"Everett Township, Precinct 1",Everett Township Trustee,,Richard Long,Republican,821,632,189,0
Newaygo,"Everett Township, Precinct 1",Everett Township Trustee,,Write-in,,38,30,8,0
Newaygo,"Everett Township, Precinct 1",Everett Township Trustee,,Over Vote Count,,0,0,0,0
Newaygo,"Everett Township, Precinct 1",Everett Township Trustee,,Under Vote Count,,560,465,95,0
Newaygo,"Everett Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Ballots Cast,,1142,900,242,0
Newaygo,"Everett Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Andrew Fink,,450,330,120,0
Newaygo,"Everett Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Kimberly Ann Thomas,,369,300,69,0
Newaygo,"Everett Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Write-in,,19,16,3,0
Newaygo,"Everett Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Over Vote Count,,2,0,2,0
Newaygo,"Everett Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Under Vote Count,,302,254,48,0
Newaygo,"Everett Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Ballots Cast,,1142,900,242,0
Newaygo,"Everett Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,317,261,56,0
Newaygo,"Everett Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Patrick William O'Grady,,480,352,128,0
Newaygo,"Everett Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Write-in,,23,19,4,0
Newaygo,"Everett Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Over Vote Count,,1,1,0,0
Newaygo,"Everett Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Under Vote Count,,321,267,54,0
Newaygo,"Everett Township, Precinct 1",Judge of Court of Appeals 3rd District Incumbent Position,,Ballots Cast,,1142,900,242,0
Newaygo,"Everett Township, Precinct 1",Judge of Court of Appeals 3rd District Incumbent Position,,Philip P. Mariani,,460,372,88,0
Newaygo,"Everett Township, Precinct 1",Judge of Court of Appeals 3rd District Incumbent Position,,Christopher P. Yates,,519,402,117,0
Newaygo,"Everett Township, Precinct 1",Judge of Court of Appeals 3rd District Incumbent Position,,Write-in,,56,49,7,0
Newaygo,"Everett Township, Precinct 1",Judge of Court of Appeals 3rd District Incumbent Position,,Over Vote Count,,0,0,0,0
Newaygo,"Everett Township, Precinct 1",Judge of Court of Appeals 3rd District Incumbent Position,,Under Vote Count,,1249,977,272,0
Newaygo,"Everett Township, Precinct 1",Judge of Circuit Court 27th Circuit Incumbent Position,,Ballots Cast,,1142,900,242,0
Newaygo,"Everett Township, Precinct 1",Judge of Circuit Court 27th Circuit Incumbent Position,,Robert D. Springstead,,660,514,146,0
Newaygo,"Everett Township, Precinct 1",Judge of Circuit Court 27th Circuit Incumbent Position,,Write-in,,36,29,7,0
Newaygo,"Everett Township, Precinct 1",Judge of Circuit Court 27th Circuit Incumbent Position,,Over Vote Count,,0,0,0,0
Newaygo,"Everett Township, Precinct 1",Judge of Circuit Court 27th Circuit Incumbent Position,,Under Vote Count,,446,357,89,0
Newaygo,"Everett Township, Precinct 1",Judge of Probate Court Incumbent Position,,Ballots Cast,,1142,900,242,0
Newaygo,"Everett Township, Precinct 1",Judge of Probate Court Incumbent Position,,Melissa Dykman,,674,523,151,0
Newaygo,"Everett Township, Precinct 1",Judge of Probate Court Incumbent Position,,Write-in,,36,31,5,0
Newaygo,"Everett Township, Precinct 1",Judge of Probate Court Incumbent Position,,Over Vote Count,,0,0,0,0
Newaygo,"Everett Township, Precinct 1",Judge of Probate Court Incumbent Position,,Under Vote Count,,432,346,86,0
Newaygo,"Everett Township, Precinct 1",Judge of District Court 78th District Incumbent Position Partial Term Ending 01/01/2027,,Ballots Cast,,1142,900,242,0
Newaygo,"Everett Township, Precinct 1",Judge of District Court 78th District Incumbent Position Partial Term Ending 01/01/2027,,"Ellsworth J. Stay, Jr.",,637,496,141,0
Newaygo,"Everett Township, Precinct 1",Judge of District Court 78th District Incumbent Position Partial Term Ending 01/01/2027,,Write-in,,36,30,6,0
Newaygo,"Everett Township, Precinct 1",Judge of District Court 78th District Incumbent Position Partial Term Ending 01/01/2027,,Over Vote Count,,0,0,0,0
Newaygo,"Everett Township, Precinct 1",Judge of District Court 78th District Incumbent Position Partial Term Ending 01/01/2027,,Under Vote Count,,469,374,95,0
Newaygo,"Everett Township, Precinct 1",Board Member for Newaygo Public School District,,Ballots Cast,,71,56,15,0
Newaygo,"Everett Township, Precinct 1",Board Member for Newaygo Public School District,,Tom Frisbie,,19,15,4,0
Newaygo,"Everett Township, Precinct 1",Board Member for Newaygo Public School District,,Jake Miedema,,18,17,1,0
Newaygo,"Everett Township, Precinct 1",Board Member for Newaygo Public School District,,Jami Schultz,,14,13,1,0
Newaygo,"Everett Township, Precinct 1",Board Member for Newaygo Public School District,,Melinda Sheldon,,10,9,1,0
Newaygo,"Everett Township, Precinct 1",Board Member for Newaygo Public School District,,Mary Spicer,,19,17,2,0
Newaygo,"Everett Township, Precinct 1",Board Member for Newaygo Public School District,,Jamie Wiles,,7,6,1,0
Newaygo,"Everett Township, Precinct 1",Board Member for Newaygo Public School District,,Over Vote Count,,0,0,0,0
Newaygo,"Everett Township, Precinct 1",Board Member for Newaygo Public School District,,Under Vote Count,,126,91,35,0
Newaygo,"Everett Township, Precinct 1",Board Member for Newaygo Public Schools Partial Term Ending 12/31/2026,,Ballots Cast,,71,56,15,0
Newaygo,"Everett Township, Precinct 1",Board Member for Newaygo Public Schools Partial Term Ending 12/31/2026,,Bruce Gracik,,31,28,3,0
Newaygo,"Everett Township, Precinct 1",Board Member for Newaygo Public Schools Partial Term Ending 12/31/2026,,Over Vote Count,,0,0,0,0
Newaygo,"Everett Township, Precinct 1",Board Member for Newaygo Public Schools Partial Term Ending 12/31/2026,,Under Vote Count,,40,28,12,0
Newaygo,"Everett Township, Precinct 1",Board Member for White Cloud Public Schools,,Ballots Cast,,1071,844,227,0
Newaygo,"Everett Township, Precinct 1",Board Member for White Cloud Public Schools,,Megan Cruzan,,553,430,123,0
Newaygo,"Everett Township, Precinct 1",Board Member for White Cloud Public Schools,,Elaine A. Engel,,434,341,93,0
Newaygo,"Everett Township, Precinct 1",Board Member for White Cloud Public Schools,,Rhonda Hedlund,,481,373,108,0
Newaygo,"Everett Township, Precinct 1",Board Member for White Cloud Public Schools,,Write-in,,48,39,9,0
Newaygo,"Everett Township, Precinct 1",Board Member for White Cloud Public Schools,,Over Vote Count,,3,3,0,0
Newaygo,"Everett Township, Precinct 1",Board Member for White Cloud Public Schools,,Under Vote Count,,1694,1346,348,0
Newaygo,"Garfield Township, Precinct 1",President,,Ballots Cast,,1506,1260,246,0
Newaygo,"Garfield Township, Precinct 1",President,,Kamala D. Harris/Tim Walz,Democrat,437,382,55,0
Newaygo,"Garfield Township, Precinct 1",President,,Donald J. Trump/JD Vance,Republican,1044,853,191,0
Newaygo,"Garfield Township, Precinct 1",President,,Chase Oliver/Mike ter Maat,Libertarian,7,7,0,0
Newaygo,"Garfield Township, Precinct 1",President,,Randall Terry/Stephen E. Broden,U.S. Taxpayers,3,3,0,0
Newaygo,"Garfield Township, Precinct 1",President,,Jill Stein/Rudolph Ware,Green,5,5,0,0
Newaygo,"Garfield Township, Precinct 1",President,,"Robert F. Kennedy, Jr./Nicole Shanahan",Natural Law,2,2,0,0
Newaygo,"Garfield Township, Precinct 1",President,,Joseph Kishore/Jerry White,No Party Affiliation,1,1,0,0
Newaygo,"Garfield Township, Precinct 1",President,,Cornel West/Melina Abdullah,No Party Affiliation,2,2,0,0
Newaygo,"Garfield Township, Precinct 1",President,,Write-in,,1,1,0,0
Newaygo,"Garfield Township, Precinct 1",President,,Over Vote Count,,0,0,0,0
Newaygo,"Garfield Township, Precinct 1",President,,Under Vote Count,,4,4,0,0
Newaygo,"Garfield Township, Precinct 1",U.S. Senate,,Ballots Cast,,1506,1260,246,0
Newaygo,"Garfield Township, Precinct 1",U.S. Senate,,Elissa Slotkin,Democrat,422,368,54,0
Newaygo,"Garfield Township, Precinct 1",U.S. Senate,,Mike Rogers,Republican,1030,845,185,0
Newaygo,"Garfield Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,Libertarian,11,10,1,0
Newaygo,"Garfield Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,10,7,3,0
Newaygo,"Garfield Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,8,7,1,0
Newaygo,"Garfield Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,4,4,0,0
Newaygo,"Garfield Township, Precinct 1",U.S. Senate,,Write-in,,1,0,1,0
Newaygo,"Garfield Township, Precinct 1",U.S. Senate,,Over Vote Count,,0,0,0,0
Newaygo,"Garfield Township, Precinct 1",U.S. Senate,,Under Vote Count,,20,19,1,0
Newaygo,"Garfield Township, Precinct 1",U.S. House,2,Ballots Cast,,1506,1260,246,0
Newaygo,"Garfield Township, Precinct 1",U.S. House,2,Michael Lynch,Democrat,385,333,52,0
Newaygo,"Garfield Township, Precinct 1",U.S. House,2,John R. Moolenaar,Republican,1036,849,187,0
Newaygo,"Garfield Township, Precinct 1",U.S. House,2,Ben DeJong,Libertarian,29,26,3,0
Newaygo,"Garfield Township, Precinct 1",U.S. House,2,Scott Adams,U.S. Taxpayers,13,11,2,0
Newaygo,"Garfield Township, Precinct 1",U.S. House,2,Write-in,,4,3,1,0
Newaygo,"Garfield Township, Precinct 1",U.S. House,2,Over Vote Count,,2,2,0,0
Newaygo,"Garfield Township, Precinct 1",U.S. House,2,Under Vote Count,,37,36,1,0
Newaygo,"Garfield Township, Precinct 1",State House,101,Ballots Cast,,1506,1260,246,0
Newaygo,"Garfield Township, Precinct 1",State House,101,Christopher R. Crain,Democrat,390,337,53,0
Newaygo,"Garfield Township, Precinct 1",State House,101,Joseph D. Fox,Republican,1057,868,189,0
Newaygo,"Garfield Township, Precinct 1",State House,101,Write-in,,6,5,1,0
Newaygo,"Garfield Township, Precinct 1",State House,101,Over Vote Count,,0,0,0,0
Newaygo,"Garfield Township, Precinct 1",State House,101,Under Vote Count,,53,50,3,0
Newaygo,"Garfield Township, Precinct 1",Member of the State Board of Education,,Ballots Cast,,1506,1260,246,0
Newaygo,"Garfield Township, Precinct 1",Member of the State Board of Education,,Theodore Jones,Democrat,370,321,49,0
Newaygo,"Garfield Township, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,Democrat,354,307,47,0
Newaygo,"Garfield Township, Precinct 1",Member of the State Board of Education,,Tom McMillin,Republican,950,771,179,0
Newaygo,"Garfield Township, Precinct 1",Member of the State Board of Education,,Nikki Snyder,Republican,961,781,180,0
Newaygo,"Garfield Township, Precinct 1",Member of the State Board of Education,,Scotty Boman,Libertarian,36,30,6,0
Newaygo,"Garfield Township, Precinct 1",Member of the State Board of Education,,Ted Gerrard,U.S. Taxpayers,14,10,4,0
Newaygo,"Garfield Township, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,U.S. Taxpayers,31,25,6,0
Newaygo,"Garfield Township, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,Working Class,48,43,5,0
Newaygo,"Garfield Township, Precinct 1",Member of the State Board of Education,,Write-in,,4,2,2,0
Newaygo,"Garfield Township, Precinct 1",Member of the State Board of Education,,Over Vote Count,,0,0,0,0
Newaygo,"Garfield Township, Precinct 1",Member of the State Board of Education,,Under Vote Count,,244,230,14,0
Newaygo,"Garfield Township, Precinct 1",Regent of the University of Michigan,,Ballots Cast,,1506,1260,246,0
Newaygo,"Garfield Township, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,Democrat,368,317,51,0
Newaygo,"Garfield Township, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,Democrat,358,310,48,0
Newaygo,"Garfield Township, Precinct 1",Regent of the University of Michigan,,Carl Meyers,Republican,993,809,184,0
Newaygo,"Garfield Township, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,Republican,913,739,174,0
Newaygo,"Garfield Township, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,Libertarian,37,34,3,0
Newaygo,"Garfield Township, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,U.S. Taxpayers,28,24,4,0
Newaygo,"Garfield Township, Precinct 1",Regent of the University of Michigan,,Write-in,,6,4,2,0
Newaygo,"Garfield Township, Precinct 1",Regent of the University of Michigan,,Over Vote Count,,0,0,0,0
Newaygo,"Garfield Township, Precinct 1",Regent of the University of Michigan,,Under Vote Count,,309,283,26,0
Newaygo,"Garfield Township, Precinct 1",Trustee of Michigan State University,,Ballots Cast,,1506,1260,246,0
Newaygo,"Garfield Township, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,Democrat,366,317,49,0
Newaygo,"Garfield Township, Precinct 1",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,340,294,46,0
Newaygo,"Garfield Township, Precinct 1",Trustee of Michigan State University,,Mike Balow,Republican,958,779,179,0
Newaygo,"Garfield Township, Precinct 1",Trustee of Michigan State University,,Julie Maday,Republican,944,766,178,0
Newaygo,"Garfield Township, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,Libertarian,29,24,5,0
Newaygo,"Garfield Township, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,U.S. Taxpayers,24,21,3,0
Newaygo,"Garfield Township, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,U.S. Taxpayers,15,11,4,0
Newaygo,"Garfield Township, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,Green,25,24,1,0
Newaygo,"Garfield Township, Precinct 1",Trustee of Michigan State University,,Write-in,,5,3,2,0
Newaygo,"Garfield Township, Precinct 1",Trustee of Michigan State University,,Over Vote Count,,0,0,0,0
Newaygo,"Garfield Township, Precinct 1",Trustee of Michigan State University,,Under Vote Count,,306,281,25,0
Newaygo,"Garfield Township, Precinct 1",Governor of Wayne State University,,Ballots Cast,,1506,1260,246,0
Newaygo,"Garfield Township, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,Democrat,346,298,48,0
Newaygo,"Garfield Township, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,Democrat,357,311,46,0
Newaygo,"Garfield Township, Precinct 1",Governor of Wayne State University,,Michael Busuito,Republican,946,771,175,0
Newaygo,"Garfield Township, Precinct 1",Governor of Wayne State University,,Sunny Reddy,Republican,918,746,172,0
Newaygo,"Garfield Township, Precinct 1",Governor of Wayne State University,,Farid Ishac,Libertarian,27,23,4,0
Newaygo,"Garfield Township, Precinct 1",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,17,13,4,0
Newaygo,"Garfield Township, Precinct 1",Governor of Wayne State University,,Sami Makhoul,Green,9,8,1,0
Newaygo,"Garfield Township, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,Working Class,44,36,8,0
Newaygo,"Garfield Township, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,Natural Law,16,16,0,0
Newaygo,"Garfield Township, Precinct 1",Governor of Wayne State University,,Write-in,,4,2,2,0
Newaygo,"Garfield Township, Precinct 1",Governor of Wayne State University,,Over Vote Count,,2,2,0,0
Newaygo,"Garfield Township, Precinct 1",Governor of Wayne State University,,Under Vote Count,,326,294,32,0
Newaygo,"Garfield Township, Precinct 1",County Prosecuting Attorney,,Ballots Cast,,1506,1260,246,0
Newaygo,"Garfield Township, Precinct 1",County Prosecuting Attorney,,Rachel Robinson,Republican,1195,989,206,0
Newaygo,"Garfield Township, Precinct 1",County Prosecuting Attorney,,Write-in,,25,22,3,0
Newaygo,"Garfield Township, Precinct 1",County Prosecuting Attorney,,Over Vote Count,,0,0,0,0
Newaygo,"Garfield Township, Precinct 1",County Prosecuting Attorney,,Under Vote Count,,286,249,37,0
Newaygo,"Garfield Township, Precinct 1",County Sheriff,,Ballots Cast,,1506,1260,246,0
Newaygo,"Garfield Township, Precinct 1",County Sheriff,,Bob Mendham,Republican,1208,1007,201,0
Newaygo,"Garfield Township, Precinct 1",County Sheriff,,Write-in,,22,18,4,0
