county,precinct,office,district,candidate,party,votes,election_day,av_counting_boards,early_voting
Jackson,"Hanover Township, Precinct 2",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Henrietta Township, Precinct 1NW",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Henrietta Township, Precinct 2",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Leoni Township, Precinct 1MC",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Leoni Township, Precinct 2",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Leoni Township, Precinct 3",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Leoni Township, Precinct 4",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Liberty Township, Precinct 1",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Liberty Township, Precinct 2",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Napoleon Township, Precinct 1NAP",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Napoleon Township, Precinct 2",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Napoleon Township, Precinct 3NAP",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Norvell Township, Precinct 1",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Norvell Township, Precinct 2COL",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Parma Township, Precinct 1",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Pulaski Township, Precinct 1",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Rives Township, Precinct 1",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Rives Township, Precinct 2",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Sandstone Charter Township, Precinct 1",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Sandstone Charter Township, Precinct 2WEST",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Sandstone Charter Township, Precinct 3",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Spring Arbor Township, Precinct 1",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Spring Arbor Township, Precinct 2",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Spring Arbor Township, Precinct 3",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Springport Township, Precinct 1",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Summit Township, Precinct 1JPS",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Summit Township, Precinct 2",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Summit Township, Precinct 3JPS",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Summit Township, Precinct 4JPS",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Summit Township, Precinct 5",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Summit Township, Precinct 6",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Summit Township, Precinct 7",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Summit Township, Precinct 8",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Tompkins Township, Precinct 1",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"Waterloo Township, Precinct 1",U.S. Senate,,James Chapman,,0,0,0,0
Jackson,"City of Jackson, Ward 1, Precinct 1",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"City of Jackson, Ward 2, Precinct 2",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"City of Jackson, Ward 2, Precinct 3",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"City of Jackson, Ward 3, Precinct 4",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"City of Jackson, Ward 3, Precinct 5",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"City of Jackson, Ward 4, Precinct 6",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"City of Jackson, Ward 4, Precinct 7",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"City of Jackson, Ward 5, Precinct 8",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"City of Jackson, Ward 6, Precinct 9",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"City of Jackson, Ward 6, Precinct 10",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 1",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 2NW",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 3NW",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 4NW",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 5",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 6NW",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Columbia Township, Precinct 1",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Columbia Township, Precinct 2",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Columbia Township, Precinct 3COL",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Concord Township, Precinct 1",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Grass Lake Charter Township, Precinct 1",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Grass Lake Charter Township, Precinct 2",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Grass Lake Charter Township, Precinct 3VIL",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Hanover Township, Precinct 1HH",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Hanover Township, Precinct 2",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Henrietta Township, Precinct 1NW",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Henrietta Township, Precinct 2",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Leoni Township, Precinct 1MC",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Leoni Township, Precinct 2",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Leoni Township, Precinct 3",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Leoni Township, Precinct 4",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Liberty Township, Precinct 1",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Liberty Township, Precinct 2",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Napoleon Township, Precinct 1NAP",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Napoleon Township, Precinct 2",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Napoleon Township, Precinct 3NAP",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Norvell Township, Precinct 1",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Norvell Township, Precinct 2COL",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Parma Township, Precinct 1",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Pulaski Township, Precinct 1",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Rives Township, Precinct 1",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Rives Township, Precinct 2",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Sandstone Charter Township, Precinct 1",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Sandstone Charter Township, Precinct 2WEST",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Sandstone Charter Township, Precinct 3",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Spring Arbor Township, Precinct 1",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Spring Arbor Township, Precinct 2",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Spring Arbor Township, Precinct 3",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Springport Township, Precinct 1",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Summit Township, Precinct 1JPS",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Summit Township, Precinct 2",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Summit Township, Precinct 3JPS",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Summit Township, Precinct 4JPS",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Summit Township, Precinct 5",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Summit Township, Precinct 6",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Summit Township, Precinct 7",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Summit Township, Precinct 8",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Tompkins Township, Precinct 1",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"Waterloo Township, Precinct 1",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Jackson,"City of Jackson, Ward 1, Precinct 1",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"City of Jackson, Ward 2, Precinct 2",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"City of Jackson, Ward 2, Precinct 3",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"City of Jackson, Ward 3, Precinct 4",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"City of Jackson, Ward 3, Precinct 5",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"City of Jackson, Ward 4, Precinct 6",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"City of Jackson, Ward 4, Precinct 7",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"City of Jackson, Ward 5, Precinct 8",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"City of Jackson, Ward 6, Precinct 9",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"City of Jackson, Ward 6, Precinct 10",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 1",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 2NW",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 3NW",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 4NW",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 5",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Blackman Charter Township, Precinct 6NW",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Columbia Township, Precinct 1",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Columbia Township, Precinct 2",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Columbia Township, Precinct 3COL",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Concord Township, Precinct 1",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Grass Lake Charter Township, Precinct 1",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Grass Lake Charter Township, Precinct 2",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Grass Lake Charter Township, Precinct 3VIL",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Hanover Township, Precinct 1HH",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Hanover Township, Precinct 2",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Henrietta Township, Precinct 1NW",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Henrietta Township, Precinct 2",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Leoni Township, Precinct 1MC",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Leoni Township, Precinct 2",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Leoni Township, Precinct 3",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Leoni Township, Precinct 4",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Liberty Township, Precinct 1",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Liberty Township, Precinct 2",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Napoleon Township, Precinct 1NAP",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Napoleon Township, Precinct 2",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Napoleon Township, Precinct 3NAP",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Norvell Township, Precinct 1",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Norvell Township, Precinct 2COL",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Parma Township, Precinct 1",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Pulaski Township, Precinct 1",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Rives Township, Precinct 1",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Rives Township, Precinct 2",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Sandstone Charter Township, Precinct 1",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Sandstone Charter Township, Precinct 2WEST",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Sandstone Charter Township, Precinct 3",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Spring Arbor Township, Precinct 1",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Spring Arbor Township, Precinct 2",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Spring Arbor Township, Precinct 3",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Springport Township, Precinct 1",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Summit Township, Precinct 1JPS",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Summit Township, Precinct 2",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Summit Township, Precinct 3JPS",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Summit Township, Precinct 4JPS",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Summit Township, Precinct 5",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Summit Township, Precinct 6",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Summit Township, Precinct 7",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Summit Township, Precinct 8",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Tompkins Township, Precinct 1",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"Waterloo Township, Precinct 1",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Jackson,"City of Jackson, Ward 1, Precinct 1",U.S. House,5,Libbi Urban,DEM,1073,529,394,150
Jackson,"City of Jackson, Ward 2, Precinct 2",U.S. House,5,Libbi Urban,DEM,218,100,83,35
Jackson,"City of Jackson, Ward 2, Precinct 3",U.S. House,5,Libbi Urban,DEM,565,261,227,77
Jackson,"City of Jackson, Ward 3, Precinct 4",U.S. House,5,Libbi Urban,DEM,428,186,176,66
Jackson,"City of Jackson, Ward 3, Precinct 5",U.S. House,5,Libbi Urban,DEM,530,211,233,86
Jackson,"City of Jackson, Ward 4, Precinct 6",U.S. House,5,Libbi Urban,DEM,516,214,195,107
Jackson,"City of Jackson, Ward 4, Precinct 7",U.S. House,5,Libbi Urban,DEM,439,183,171,85
Jackson,"City of Jackson, Ward 5, Precinct 8",U.S. House,5,Libbi Urban,DEM,980,365,427,188
Jackson,"City of Jackson, Ward 6, Precinct 9",U.S. House,5,Libbi Urban,DEM,927,350,400,177
Jackson,"City of Jackson, Ward 6, Precinct 10",U.S. House,5,Libbi Urban,DEM,615,231,246,138
Jackson,"Blackman Charter Township, Precinct 1",U.S. House,5,Libbi Urban,DEM,479,166,231,82
Jackson,"Blackman Charter Township, Precinct 2NW",U.S. House,5,Libbi Urban,DEM,596,155,300,141
Jackson,"Blackman Charter Township, Precinct 3NW",U.S. House,5,Libbi Urban,DEM,633,213,313,107
Jackson,"Blackman Charter Township, Precinct 4NW",U.S. House,5,Libbi Urban,DEM,618,249,272,97
Jackson,"Blackman Charter Township, Precinct 5",U.S. House,5,Libbi Urban,DEM,587,225,272,90
Jackson,"Blackman Charter Township, Precinct 6NW",U.S. House,5,Libbi Urban,DEM,575,106,383,86
Jackson,"Columbia Township, Precinct 1",U.S. House,5,Libbi Urban,DEM,571,135,302,134
Jackson,"Columbia Township, Precinct 2",U.S. House,5,Libbi Urban,DEM,377,107,209,61
Jackson,"Columbia Township, Precinct 3COL",U.S. House,5,Libbi Urban,DEM,596,147,337,112
Jackson,"Concord Township, Precinct 1",U.S. House,5,Libbi Urban,DEM,369,143,200,26
Jackson,"Grass Lake Charter Township, Precinct 1",U.S. House,5,Libbi Urban,DEM,564,238,287,39
Jackson,"Grass Lake Charter Township, Precinct 2",U.S. House,5,Libbi Urban,DEM,538,193,296,49
Jackson,"Grass Lake Charter Township, Precinct 3VIL",U.S. House,5,Libbi Urban,DEM,282,139,123,20
Jackson,"Hanover Township, Precinct 1HH",U.S. House,5,Libbi Urban,DEM,251,81,159,11
Jackson,"Hanover Township, Precinct 2",U.S. House,5,Libbi Urban,DEM,291,111,138,42
Jackson,"Henrietta Township, Precinct 1NW",U.S. House,5,Libbi Urban,DEM,465,161,254,50
Jackson,"Henrietta Township, Precinct 2",U.S. House,5,Libbi Urban,DEM,427,133,240,54
Jackson,"Leoni Township, Precinct 1MC",U.S. House,5,Libbi Urban,DEM,574,131,397,46
Jackson,"Leoni Township, Precinct 2",U.S. House,5,Libbi Urban,DEM,561,155,350,56
Jackson,"Leoni Township, Precinct 3",U.S. House,5,Libbi Urban,DEM,606,159,376,71
Jackson,"Leoni Township, Precinct 4",U.S. House,5,Libbi Urban,DEM,633,164,402,67
Jackson,"Liberty Township, Precinct 1",U.S. House,5,Libbi Urban,DEM,313,262,0,51
Jackson,"Liberty Township, Precinct 2",U.S. House,5,Libbi Urban,DEM,235,199,0,36
Jackson,"Napoleon Township, Precinct 1NAP",U.S. House,5,Libbi Urban,DEM,396,159,207,30
Jackson,"Napoleon Township, Precinct 2",U.S. House,5,Libbi Urban,DEM,412,142,232,38
Jackson,"Napoleon Township, Precinct 3NAP",U.S. House,5,Libbi Urban,DEM,427,155,244,28
Jackson,"Norvell Township, Precinct 1",U.S. House,5,Libbi Urban,DEM,285,102,157,26
Jackson,"Norvell Township, Precinct 2COL",U.S. House,5,Libbi Urban,DEM,315,117,189,9
Jackson,"Parma Township, Precinct 1",U.S. House,5,Libbi Urban,DEM,426,376,0,50
Jackson,"Pulaski Township, Precinct 1",U.S. House,5,Libbi Urban,DEM,212,201,0,11
Jackson,"Rives Township, Precinct 1",U.S. House,5,Libbi Urban,DEM,445,131,242,72
Jackson,"Rives Township, Precinct 2",U.S. House,5,Libbi Urban,DEM,340,109,179,52
Jackson,"Sandstone Charter Township, Precinct 1",U.S. House,5,Libbi Urban,DEM,278,84,142,52
Jackson,"Sandstone Charter Township, Precinct 2WEST",U.S. House,5,Libbi Urban,DEM,179,80,71,28
Jackson,"Sandstone Charter Township, Precinct 3",U.S. House,5,Libbi Urban,DEM,176,73,73,30
Jackson,"Spring Arbor Township, Precinct 1",U.S. House,5,Libbi Urban,DEM,314,81,174,59
Jackson,"Spring Arbor Township, Precinct 2",U.S. House,5,Libbi Urban,DEM,501,118,258,125
Jackson,"Spring Arbor Township, Precinct 3",U.S. House,5,Libbi Urban,DEM,414,136,201,77
Jackson,"Springport Township, Precinct 1",U.S. House,5,Libbi Urban,DEM,253,244,0,9
Jackson,"Summit Township, Precinct 1JPS",U.S. House,5,Libbi Urban,DEM,579,215,261,103
Jackson,"Summit Township, Precinct 2",U.S. House,5,Libbi Urban,DEM,746,182,450,114
Jackson,"Summit Township, Precinct 3JPS",U.S. House,5,Libbi Urban,DEM,669,203,351,115
Jackson,"Summit Township, Precinct 4JPS",U.S. House,5,Libbi Urban,DEM,632,133,340,159
Jackson,"Summit Township, Precinct 5",U.S. House,5,Libbi Urban,DEM,577,109,324,144
Jackson,"Summit Township, Precinct 6",U.S. House,5,Libbi Urban,DEM,384,81,228,75
Jackson,"Summit Township, Precinct 7",U.S. House,5,Libbi Urban,DEM,649,211,339,99
Jackson,"Summit Township, Precinct 8",U.S. House,5,Libbi Urban,DEM,623,213,312,98
Jackson,"Tompkins Township, Precinct 1",U.S. House,5,Libbi Urban,DEM,362,168,159,35
Jackson,"Waterloo Township, Precinct 1",U.S. House,5,Libbi Urban,DEM,610,170,375,65
Jackson,"City of Jackson, Ward 1, Precinct 1",U.S. House,5,Tim Walberg,REP,498,274,122,102
Jackson,"City of Jackson, Ward 2, Precinct 2",U.S. House,5,Tim Walberg,REP,124,46,55,23
Jackson,"City of Jackson, Ward 2, Precinct 3",U.S. House,5,Tim Walberg,REP,597,326,141,130
Jackson,"City of Jackson, Ward 3, Precinct 4",U.S. House,5,Tim Walberg,REP,476,268,91,117
Jackson,"City of Jackson, Ward 3, Precinct 5",U.S. House,5,Tim Walberg,REP,585,342,102,141
Jackson,"City of Jackson, Ward 4, Precinct 6",U.S. House,5,Tim Walberg,REP,588,342,115,131
Jackson,"City of Jackson, Ward 4, Precinct 7",U.S. House,5,Tim Walberg,REP,486,275,97,114
Jackson,"City of Jackson, Ward 5, Precinct 8",U.S. House,5,Tim Walberg,REP,708,346,162,200
Jackson,"City of Jackson, Ward 6, Precinct 9",U.S. House,5,Tim Walberg,REP,856,462,200,194
Jackson,"City of Jackson, Ward 6, Precinct 10",U.S. House,5,Tim Walberg,REP,558,245,136,177
Jackson,"Blackman Charter Township, Precinct 1",U.S. House,5,Tim Walberg,REP,795,325,253,217
Jackson,"Blackman Charter Township, Precinct 2NW",U.S. House,5,Tim Walberg,REP,1036,353,304,379
Jackson,"Blackman Charter Township, Precinct 3NW",U.S. House,5,Tim Walberg,REP,948,370,389,189
Jackson,"Blackman Charter Township, Precinct 4NW",U.S. House,5,Tim Walberg,REP,686,334,207,145
Jackson,"Blackman Charter Township, Precinct 5",U.S. House,5,Tim Walberg,REP,847,408,205,234
Jackson,"Blackman Charter Township, Precinct 6NW",U.S. House,5,Tim Walberg,REP,1082,353,371,358
Jackson,"Columbia Township, Precinct 1",U.S. House,5,Tim Walberg,REP,1071,387,305,379
Jackson,"Columbia Township, Precinct 2",U.S. House,5,Tim Walberg,REP,855,332,259,264
Jackson,"Columbia Township, Precinct 3COL",U.S. House,5,Tim Walberg,REP,1372,512,445,415
Jackson,"Concord Township, Precinct 1",U.S. House,5,Tim Walberg,REP,1223,766,310,147
Jackson,"Grass Lake Charter Township, Precinct 1",U.S. House,5,Tim Walberg,REP,1171,685,343,143
Jackson,"Grass Lake Charter Township, Precinct 2",U.S. House,5,Tim Walberg,REP,1065,598,330,137
Jackson,"Grass Lake Charter Township, Precinct 3VIL",U.S. House,5,Tim Walberg,REP,408,249,117,42
Jackson,"Hanover Township, Precinct 1HH",U.S. House,5,Tim Walberg,REP,748,367,235,146
Jackson,"Hanover Township, Precinct 2",U.S. House,5,Tim Walberg,REP,923,605,207,111
Jackson,"Henrietta Township, Precinct 1NW",U.S. House,5,Tim Walberg,REP,912,439,310,163
Jackson,"Henrietta Township, Precinct 2",U.S. House,5,Tim Walberg,REP,1023,579,294,150
Jackson,"Leoni Township, Precinct 1MC",U.S. House,5,Tim Walberg,REP,1208,494,498,216
Jackson,"Leoni Township, Precinct 2",U.S. House,5,Tim Walberg,REP,1240,607,422,211
Jackson,"Leoni Township, Precinct 3",U.S. House,5,Tim Walberg,REP,1106,514,386,206
Jackson,"Leoni Township, Precinct 4",U.S. House,5,Tim Walberg,REP,1301,543,440,318
Jackson,"Liberty Township, Precinct 1",U.S. House,5,Tim Walberg,REP,853,661,0,192
Jackson,"Liberty Township, Precinct 2",U.S. House,5,Tim Walberg,REP,599,446,0,153
Jackson,"Napoleon Township, Precinct 1NAP",U.S. House,5,Tim Walberg,REP,948,560,263,125
Jackson,"Napoleon Township, Precinct 2",U.S. House,5,Tim Walberg,REP,824,443,211,170
Jackson,"Napoleon Township, Precinct 3NAP",U.S. House,5,Tim Walberg,REP,976,499,331,146
Jackson,"Norvell Township, Precinct 1",U.S. House,5,Tim Walberg,REP,548,350,156,42
Jackson,"Norvell Township, Precinct 2COL",U.S. House,5,Tim Walberg,REP,699,343,259,97
Jackson,"Parma Township, Precinct 1",U.S. House,5,Tim Walberg,REP,998,859,0,139
Jackson,"Pulaski Township, Precinct 1",U.S. House,5,Tim Walberg,REP,796,715,0,81
Jackson,"Rives Township, Precinct 1",U.S. House,5,Tim Walberg,REP,1010,523,260,227
Jackson,"Rives Township, Precinct 2",U.S. House,5,Tim Walberg,REP,832,433,218,181
Jackson,"Sandstone Charter Township, Precinct 1",U.S. House,5,Tim Walberg,REP,735,338,221,176
Jackson,"Sandstone Charter Township, Precinct 2WEST",U.S. House,5,Tim Walberg,REP,531,268,129,134
Jackson,"Sandstone Charter Township, Precinct 3",U.S. House,5,Tim Walberg,REP,483,288,96,99
Jackson,"Spring Arbor Township, Precinct 1",U.S. House,5,Tim Walberg,REP,737,268,233,236
Jackson,"Spring Arbor Township, Precinct 2",U.S. House,5,Tim Walberg,REP,1276,500,323,453
Jackson,"Spring Arbor Township, Precinct 3",U.S. House,5,Tim Walberg,REP,1069,491,257,321
Jackson,"Springport Township, Precinct 1",U.S. House,5,Tim Walberg,REP,816,759,0,57
Jackson,"Summit Township, Precinct 1JPS",U.S. House,5,Tim Walberg,REP,755,366,208,181
Jackson,"Summit Township, Precinct 2",U.S. House,5,Tim Walberg,REP,1236,385,506,345
Jackson,"Summit Township, Precinct 3JPS",U.S. House,5,Tim Walberg,REP,948,352,343,253
Jackson,"Summit Township, Precinct 4JPS",U.S. House,5,Tim Walberg,REP,1074,307,389,378
