county,precinct,office,district,candidate,party,election_day,av_counting_boards,early_voting,votes
Isabella,"Isabella Township, Precinct 1",U.S. House,2,Michael Lynch,DEM,368,0,66,434
Isabella,"Isabella Township, Precinct 1",U.S. House,2,John R. Moolenaar,REP,530,0,116,646
Isabella,"Isabella Township, Precinct 1",U.S. House,2,Ben DeJong,LIB,16,0,3,19
Isabella,"Isabella Township, Precinct 1",U.S. House,2,Scott Adams,UST,13,0,1,14
Isabella,"Isabella Township, Precinct 1",U.S. House,2,Write-ins,,2,0,1,3
Isabella,"Isabella Township, Precinct 1",U.S. House,2,Over Votes,,2,0,1,3
Isabella,"Isabella Township, Precinct 1",U.S. House,2,Under Votes,,57,0,9,66
Isabella,"Isabella Township, Precinct 1",State House,92,Timothy Odykirk,DEM,383,0,72,455
Isabella,"Isabella Township, Precinct 1",State House,92,Jerry Neyer,REP,563,0,118,681
Isabella,"Isabella Township, Precinct 1",State House,92,Write-ins,,2,0,0,2
Isabella,"Isabella Township, Precinct 1",State House,92,Over Votes,,0,0,0,0
Isabella,"Isabella Township, Precinct 1",State House,92,Under Votes,,40,0,7,47
Isabella,"Isabella Township, Precinct 1",Member of the State Board of Education,,Theodore Jones,DEM,333,0,57,390
Isabella,"Isabella Township, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,DEM,311,0,53,364
Isabella,"Isabella Township, Precinct 1",Member of the State Board of Education,,Tom McMillin,REP,436,0,102,538
Isabella,"Isabella Township, Precinct 1",Member of the State Board of Education,,Nikki Snyder,REP,456,0,102,558
Isabella,"Isabella Township, Precinct 1",Member of the State Board of Education,,Scotty Boman,LIB,24,0,4,28
Isabella,"Isabella Township, Precinct 1",Member of the State Board of Education,,Ted Gerrard,UST,13,0,0,13
Isabella,"Isabella Township, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,UST,25,0,6,31
Isabella,"Isabella Township, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,Working Class,61,0,11,72
Isabella,"Isabella Township, Precinct 1",Member of the State Board of Education,,Write-ins,,4,0,4,8
Isabella,"Isabella Township, Precinct 1",Member of the State Board of Education,,Over Votes,,0,0,0,0
Isabella,"Isabella Township, Precinct 1",Member of the State Board of Education,,Under Votes,,313,0,55,368
Isabella,"Isabella Township, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,DEM,326,0,60,386
Isabella,"Isabella Township, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,DEM,323,0,54,377
Isabella,"Isabella Township, Precinct 1",Regent of the University of Michigan,,Carl Meyers,REP,464,0,105,569
Isabella,"Isabella Township, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,REP,381,0,93,474
Isabella,"Isabella Township, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,LIB,35,0,6,41
Isabella,"Isabella Township, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,UST,41,0,8,49
Isabella,"Isabella Township, Precinct 1",Regent of the University of Michigan,,Write-ins,,5,0,6,11
Isabella,"Isabella Township, Precinct 1",Regent of the University of Michigan,,Over Votes,,0,0,0,0
Isabella,"Isabella Township, Precinct 1",Regent of the University of Michigan,,Under Votes,,401,0,62,463
Isabella,"Isabella Township, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,DEM,324,0,53,377
Isabella,"Isabella Township, Precinct 1",Trustee of Michigan State University,,Thomas Stallworth III,DEM,294,0,50,344
Isabella,"Isabella Township, Precinct 1",Trustee of Michigan State University,,Mike Balow,REP,440,0,112,552
Isabella,"Isabella Township, Precinct 1",Trustee of Michigan State University,,Julie Maday,REP,424,0,97,521
Isabella,"Isabella Township, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,LIB,27,0,2,29
Isabella,"Isabella Township, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,UST,24,0,6,30
Isabella,"Isabella Township, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,UST,16,0,3,19
Isabella,"Isabella Township, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,GRE,21,0,2,23
Isabella,"Isabella Township, Precinct 1",Trustee of Michigan State University,,Write-ins,,7,0,4,11
Isabella,"Isabella Township, Precinct 1",Trustee of Michigan State University,,Over Votes,,0,0,2,2
Isabella,"Isabella Township, Precinct 1",Trustee of Michigan State University,,Under Votes,,399,0,63,462
Isabella,"Isabella Township, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,DEM,292,0,46,338
Isabella,"Isabella Township, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,DEM,313,0,55,368
Isabella,"Isabella Township, Precinct 1",Governor of Wayne State University,,Michael Busuito,REP,415,0,99,514
Isabella,"Isabella Township, Precinct 1",Governor of Wayne State University,,Sunny Reddy,REP,400,0,97,497
Isabella,"Isabella Township, Precinct 1",Governor of Wayne State University,,Farid Ishac,LIB,19,0,3,22
Isabella,"Isabella Township, Precinct 1",Governor of Wayne State University,,William Mohr II,UST,21,0,6,27
Isabella,"Isabella Township, Precinct 1",Governor of Wayne State University,,Sami Makhoul,GRE,13,0,1,14
Isabella,"Isabella Township, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,Working Class,50,0,9,59
Isabella,"Isabella Township, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,NLP,16,0,0,16
Isabella,"Isabella Township, Precinct 1",Governor of Wayne State University,,Write-ins,,12,0,6,18
Isabella,"Isabella Township, Precinct 1",Governor of Wayne State University,,Over Votes,,0,0,0,0
Isabella,"Isabella Township, Precinct 1",Governor of Wayne State University,,Under Votes,,425,0,72,497
Isabella,"Isabella Township, Precinct 1",County Prosecuting Attorney,,Mark Kowalczyk,REP,663,0,144,807
Isabella,"Isabella Township, Precinct 1",County Prosecuting Attorney,,Write-ins,,17,0,2,19
Isabella,"Isabella Township, Precinct 1",County Prosecuting Attorney,,Over Votes,,0,0,0,0
Isabella,"Isabella Township, Precinct 1",County Prosecuting Attorney,,Under Votes,,308,0,51,359
Isabella,"Isabella Township, Precinct 1",County Sheriff,,Michael Main,REP,670,0,140,810
Isabella,"Isabella Township, Precinct 1",County Sheriff,,Write-ins,,18,0,2,20
Isabella,"Isabella Township, Precinct 1",County Sheriff,,Over Votes,,0,0,0,0
Isabella,"Isabella Township, Precinct 1",County Sheriff,,Under Votes,,300,0,55,355
Isabella,"Isabella Township, Precinct 1",County Clerk,,Patti Sandel,DEM,439,0,78,517
Isabella,"Isabella Township, Precinct 1",County Clerk,,Minde B. Lux,REP,501,0,109,610
Isabella,"Isabella Township, Precinct 1",County Clerk,,Write-ins,,4,0,0,4
Isabella,"Isabella Township, Precinct 1",County Clerk,,Over Votes,,0,0,1,1
Isabella,"Isabella Township, Precinct 1",County Clerk,,Under Votes,,44,0,9,53
Isabella,"Isabella Township, Precinct 1",County Treasurer,,Kathleen M. Schafer,REP,667,0,142,809
Isabella,"Isabella Township, Precinct 1",County Treasurer,,Write-ins,,16,0,1,17
Isabella,"Isabella Township, Precinct 1",County Treasurer,,Over Votes,,0,0,0,0
Isabella,"Isabella Township, Precinct 1",County Treasurer,,Under Votes,,305,0,54,359
Isabella,"Isabella Township, Precinct 1",County Register of Deeds,,Karen R. Jackson,REP,655,0,138,793
Isabella,"Isabella Township, Precinct 1",County Register of Deeds,,Write-ins,,16,0,1,17
Isabella,"Isabella Township, Precinct 1",County Register of Deeds,,Over Votes,,0,0,0,0
Isabella,"Isabella Township, Precinct 1",County Register of Deeds,,Under Votes,,317,0,58,375
Isabella,"Isabella Township, Precinct 1",County Road Commissioner,,Bob Busch,DEM,389,0,67,456
Isabella,"Isabella Township, Precinct 1",County Road Commissioner,,Kelly D. Beltinck,REP,549,0,119,668
Isabella,"Isabella Township, Precinct 1",County Road Commissioner,,Patrick J. Recker,REP,502,0,115,617
Isabella,"Isabella Township, Precinct 1",County Road Commissioner,,Write-ins,,9,0,1,10
Isabella,"Isabella Township, Precinct 1",County Road Commissioner,,Over Votes,,0,0,0,0
Isabella,"Isabella Township, Precinct 1",County Road Commissioner,,Under Votes,,527,0,92,619
Isabella,"Isabella Township, Precinct 1",County Drain Commissioner,,Ryon Skalitzky,DEM,366,0,62,428
Isabella,"Isabella Township, Precinct 1",County Drain Commissioner,,Robert J. Willoughby,REP,550,0,126,676
Isabella,"Isabella Township, Precinct 1",County Drain Commissioner,,Write-ins,,3,0,1,4
Isabella,"Isabella Township, Precinct 1",County Drain Commissioner,,Over Votes,,0,0,0,0
Isabella,"Isabella Township, Precinct 1",County Drain Commissioner,,Under Votes,,69,0,8,77
Isabella,"Isabella Township, Precinct 1",County Commissioner 1st District,,Nicole S. Hagle,DEM,382,0,63,445
Isabella,"Isabella Township, Precinct 1",County Commissioner 1st District,,Steven G. Weber,REP,531,0,124,655
Isabella,"Isabella Township, Precinct 1",County Commissioner 1st District,,Write-ins,,5,0,0,5
Isabella,"Isabella Township, Precinct 1",County Commissioner 1st District,,Over Votes,,0,0,0,0
Isabella,"Isabella Township, Precinct 1",County Commissioner 1st District,,Under Votes,,70,0,10,80
Isabella,"Isabella Township, Precinct 1",Isabella Township Supervisor,,Rick Ervin,REP,681,0,143,824
Isabella,"Isabella Township, Precinct 1",Isabella Township Supervisor,,Write-ins,,16,0,2,18
Isabella,"Isabella Township, Precinct 1",Isabella Township Supervisor,,Over Votes,,0,0,0,0
Isabella,"Isabella Township, Precinct 1",Isabella Township Supervisor,,Under Votes,,291,0,52,343
Isabella,"Isabella Township, Precinct 1",Isabella Township Clerk,,Kristin Derby,REP,452,0,96,548
Isabella,"Isabella Township, Precinct 1",Isabella Township Clerk,,Monica J. Horan,NPA,343,0,68,411
Isabella,"Isabella Township, Precinct 1",Isabella Township Clerk,,Write-ins,,4,0,1,5
Isabella,"Isabella Township, Precinct 1",Isabella Township Clerk,,Over Votes,,1,0,0,1
Isabella,"Isabella Township, Precinct 1",Isabella Township Clerk,,Under Votes,,188,0,32,220
Isabella,"Isabella Township, Precinct 1",Isabella Township Treasurer,,Linda Bechtel,REP,674,0,142,816
Isabella,"Isabella Township, Precinct 1",Isabella Township Treasurer,,Write-ins,,13,0,3,16
Isabella,"Isabella Township, Precinct 1",Isabella Township Treasurer,,Over Votes,,0,0,0,0
Isabella,"Isabella Township, Precinct 1",Isabella Township Treasurer,,Under Votes,,301,0,52,353
Isabella,"Isabella Township, Precinct 1",Isabella Township Trustee,,Thomas Ervin Reihl,REP,562,0,122,684
Isabella,"Isabella Township, Precinct 1",Isabella Township Trustee,,Robert Walton,REP,509,0,109,618
Isabella,"Isabella Township, Precinct 1",Isabella Township Trustee,,Carolyn Berger,NPA,231,0,51,282
Isabella,"Isabella Township, Precinct 1",Isabella Township Trustee,,Write-ins,,11,0,2,13
Isabella,"Isabella Township, Precinct 1",Isabella Township Trustee,,Over Votes,,0,0,0,0
Isabella,"Isabella Township, Precinct 1",Isabella Township Trustee,,Under Votes,,663,0,110,773
Isabella,"Isabella Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Andrew Fink,,255,0,64,319
Isabella,"Isabella Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Kimberly Ann Thomas,,410,0,74,484
Isabella,"Isabella Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Write-ins,,10,0,8,18
Isabella,"Isabella Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Over Votes,,0,0,0,0
Isabella,"Isabella Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Under Votes,,313,0,51,364
Isabella,"Isabella Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,353,0,66,419
Isabella,"Isabella Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Patrick William O'Grady,,297,0,73,370
Isabella,"Isabella Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Write-ins,,13,0,7,20
Isabella,"Isabella Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Over Votes,,0,0,0,0
Isabella,"Isabella Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Under Votes,,325,0,51,376
Isabella,"Isabella Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent 6 Year Term,,Stephen L. Borrello,,491,0,100,591
Isabella,"Isabella Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent 6 Year Term,,Write-ins,,19,0,7,26
Isabella,"Isabella Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent 6 Year Term,,Over Votes,,0,0,0,0
Isabella,"Isabella Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent 6 Year Term,,Under Votes,,478,0,90,568
Isabella,"Isabella Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Allie Greenleaf Maldonado,,487,0,99,586
Isabella,"Isabella Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Write-ins,,17,0,8,25
Isabella,"Isabella Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Over Votes,,0,0,0,0
Isabella,"Isabella Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Under Votes,,484,0,90,574
Isabella,"Isabella Township, Precinct 1",Judge of Circuit Court 21st Circuit Non-Incumbent,,JEB Allen,,494,0,103,597
Isabella,"Isabella Township, Precinct 1",Judge of Circuit Court 21st Circuit Non-Incumbent,,Write-ins,,18,0,8,26
Isabella,"Isabella Township, Precinct 1",Judge of Circuit Court 21st Circuit Non-Incumbent,,Over Votes,,0,0,0,0
Isabella,"Isabella Township, Precinct 1",Judge of Circuit Court 21st Circuit Non-Incumbent,,Under Votes,,476,0,86,562
Isabella,"Isabella Township, Precinct 1",Judge of Probate Court Incumbent,,Stuart Black,,530,0,118,648
Isabella,"Isabella Township, Precinct 1",Judge of Probate Court Incumbent,,Write-ins,,14,0,5,19
Isabella,"Isabella Township, Precinct 1",Judge of Probate Court Incumbent,,Over Votes,,0,0,0,0
Isabella,"Isabella Township, Precinct 1",Judge of Probate Court Incumbent,,Under Votes,,444,0,74,518
Isabella,"Isabella Township, Precinct 1",Mid Michigan College Board of Trustees 6 Year Term,,Richard Allen,,301,0,52,353
Isabella,"Isabella Township, Precinct 1",Mid Michigan College Board of Trustees 6 Year Term,,Karen Moore,,302,0,44,346
Isabella,"Isabella Township, Precinct 1",Mid Michigan College Board of Trustees 6 Year Term,,Lois Pittsley,,260,0,42,302
Isabella,"Isabella Township, Precinct 1",Mid Michigan College Board of Trustees 6 Year Term,,Write-ins,,23,0,8,31
Isabella,"Isabella Township, Precinct 1",Mid Michigan College Board of Trustees 6 Year Term,,Over Votes,,0,0,0,0
Isabella,"Isabella Township, Precinct 1",Mid Michigan College Board of Trustees 6 Year Term,,Under Votes,,1538,0,283,1821
Isabella,"Isabella Township, Precinct 1",Mid Michigan College Board of Trustees Partial Term Ending 12/31/2026,,Michael W. Jankoviak,,377,0,71,448
Isabella,"Isabella Township, Precinct 1",Mid Michigan College Board of Trustees Partial Term Ending 12/31/2026,,Write-ins,,16,0,3,19
Isabella,"Isabella Township, Precinct 1",Mid Michigan College Board of Trustees Partial Term Ending 12/31/2026,,Over Votes,,0,0,0,0
Isabella,"Isabella Township, Precinct 1",Mid Michigan College Board of Trustees Partial Term Ending 12/31/2026,,Under Votes,,415,0,69,484
Isabella,"Isabella Township, Precinct 1",Village of Rosebush Council Member,,Julie Clark,,75,0,11,86
Isabella,"Isabella Township, Precinct 1",Village of Rosebush Council Member,,Donald Holp,,50,0,8,58
Isabella,"Isabella Township, Precinct 1",Village of Rosebush Council Member,,Frank Lynch,,69,0,17,86
Isabella,"Isabella Township, Precinct 1",Village of Rosebush Council Member,,Charlene R. Mogg,,56,0,13,69
Isabella,"Isabella Township, Precinct 1",Village of Rosebush Council Member,,Write-ins,,1,0,1,2
Isabella,"Isabella Township, Precinct 1",Village of Rosebush Council Member,,Over Votes,,0,0,0,0
Isabella,"Isabella Township, Precinct 1",Village of Rosebush Council Member,,Under Votes,,184,0,37,221
Isabella,"Isabella Township, Precinct 1",Beal City Public Schools Board Member,,Curt Gottschalk,,77,0,20,97
Isabella,"Isabella Township, Precinct 1",Beal City Public Schools Board Member,,Denise McBride,,93,0,31,124
Isabella,"Isabella Township, Precinct 1",Beal City Public Schools Board Member,,Jon Thodoroff,,39,0,13,52
Isabella,"Isabella Township, Precinct 1",Beal City Public Schools Board Member,,Write-ins,,3,0,0,3
Isabella,"Isabella Township, Precinct 1",Beal City Public Schools Board Member,,Over Votes,,0,0,0,0
Isabella,"Isabella Township, Precinct 1",Beal City Public Schools Board Member,,Under Votes,,148,0,44,192
Isabella,"Isabella Township, Precinct 1",Mt. Pleasant Public Schools Board Member 6 Year Term,,Madison Chapman,,262,0,53,315
Isabella,"Isabella Township, Precinct 1",Mt. Pleasant Public Schools Board Member 6 Year Term,,Kristina Marie Hug,,253,0,51,304
Isabella,"Isabella Township, Precinct 1",Mt. Pleasant Public Schools Board Member 6 Year Term,,Melissa Isaac,,230,0,26,256
Isabella,"Isabella Township, Precinct 1",Mt. Pleasant Public Schools Board Member 6 Year Term,,Tamara Kobylarz,,138,0,26,164
Isabella,"Isabella Township, Precinct 1",Mt. Pleasant Public Schools Board Member 6 Year Term,,Write-ins,,17,0,4,21
Isabella,"Isabella Township, Precinct 1",Mt. Pleasant Public Schools Board Member 6 Year Term,,Over Votes,,6,0,0,6
Isabella,"Isabella Township, Precinct 1",Mt. Pleasant Public Schools Board Member 6 Year Term,,Under Votes,,710,0,126,836
Isabella,"Isabella Township, Precinct 1",Mt. Pleasant Public Schools Board Member Partial Term Ending 12/31/2026,,Derek Snyder,,266,0,47,313
Isabella,"Isabella Township, Precinct 1",Mt. Pleasant Public Schools Board Member Partial Term Ending 12/31/2026,,Nathan C. Tomson,,212,0,45,257
Isabella,"Isabella Township, Precinct 1",Mt. Pleasant Public Schools Board Member Partial Term Ending 12/31/2026,,Write-ins,,12,0,4,16
Isabella,"Isabella Township, Precinct 1",Mt. Pleasant Public Schools Board Member Partial Term Ending 12/31/2026,,Over Votes,,0,0,0,0
Isabella,"Isabella Township, Precinct 1",Mt. Pleasant Public Schools Board Member Partial Term Ending 12/31/2026,,Under Votes,,318,0,47,365
