county,precinct,office,district,candidate,party,election_day,av_counting_boards,early_voting,votes
Saginaw,"Fremont Township, Precinct 1",County Treasurer,,Timothy Novak,DEM,614,0,44,658
Saginaw,"Fremont Township, Precinct 1",County Treasurer,,Write-in,,41,0,2,43
Saginaw,"Fremont Township, Precinct 1",County Treasurer,,Over Vote Count,,0,0,0,0
Saginaw,"Fremont Township, Precinct 1",County Treasurer,,Under Vote Count,,554,0,34,588
Saginaw,"Fremont Township, Precinct 1",Register of Deeds,,Katie Albosta Kelly,DEM,617,0,40,657
Saginaw,"Fremont Township, Precinct 1",Register of Deeds,,Write-in,,41,0,4,45
Saginaw,"Fremont Township, Precinct 1",Register of Deeds,,Over Vote Count,,0,0,0,0
Saginaw,"Fremont Township, Precinct 1",Register of Deeds,,Under Vote Count,,551,0,36,587
Saginaw,"James Township, Precinct 1",Ballots Cast,,,,1114,2,96,1212
Saginaw,"James Township, Precinct 1",Straight Party,,Democratic Party,DEM,157,1,10,168
Saginaw,"James Township, Precinct 1",Straight Party,,Republican Party,REP,318,0,41,359
Saginaw,"James Township, Precinct 1",Straight Party,,Libertarian Party,LIB,2,0,0,2
Saginaw,"James Township, Precinct 1",Straight Party,,U.S. Taxpayers Party,UST,1,0,0,1
Saginaw,"James Township, Precinct 1",Straight Party,,Green Party,GRE,3,0,0,3
Saginaw,"James Township, Precinct 1",Straight Party,,Working Class Party,WCP,4,0,0,4
Saginaw,"James Township, Precinct 1",Straight Party,,Natural Law Party,NLP,0,0,0,0
Saginaw,"James Township, Precinct 1",President,,Kamala D. Harris,DEM,330,1,23,354
Saginaw,"James Township, Precinct 1",President,,Donald J. Trump,REP,763,0,72,835
Saginaw,"James Township, Precinct 1",President,,Chase Oliver,LIB,6,0,0,6
Saginaw,"James Township, Precinct 1",President,,Randall Terry,UST,1,0,0,1
Saginaw,"James Township, Precinct 1",President,,Jill Stein,GRE,2,1,1,4
Saginaw,"James Township, Precinct 1",President,,Robert F. Kennedy Jr.,NLP,7,0,0,7
Saginaw,"James Township, Precinct 1",President,,Joseph Kishore,NPA,0,0,0,0
Saginaw,"James Township, Precinct 1",President,,Cornel West,NPA,0,0,0,0
Saginaw,"James Township, Precinct 1",President,,Write-in,,2,0,0,2
Saginaw,"James Township, Precinct 1",President,,Cherunda Lynn Fox,,0,0,0,0
Saginaw,"James Township, Precinct 1",President,,Claudia De la Cruz,,0,0,0,0
Saginaw,"James Township, Precinct 1",President,,Jay J. Bowman,,0,0,0,0
Saginaw,"James Township, Precinct 1",President,,Peter Sonski,,0,0,0,0
Saginaw,"James Township, Precinct 1",U.S. Senate,,Elissa Slotkin,DEM,338,1,21,360
Saginaw,"James Township, Precinct 1",U.S. Senate,,Mike Rogers,REP,693,0,70,763
Saginaw,"James Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,LIB,16,0,0,16
Saginaw,"James Township, Precinct 1",U.S. Senate,,Dave Stein,UST,8,0,1,9
Saginaw,"James Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,GRE,6,1,1,8
Saginaw,"James Township, Precinct 1",U.S. Senate,,Doug Dern,NLP,5,0,0,5
Saginaw,"James Township, Precinct 1",U.S. Senate,,Write-in,,1,0,0,1
Saginaw,"James Township, Precinct 1",U.S. Senate,,James Chapman,,0,0,0,0
Saginaw,"James Township, Precinct 1",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Saginaw,"James Township, Precinct 1",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Saginaw,"James Township, Precinct 1",U.S. House,8,Kristen McDonald Rivet,DEM,383,1,25,409
Saginaw,"James Township, Precinct 1",U.S. House,8,Paul Junge,REP,639,0,68,707
Saginaw,"James Township, Precinct 1",U.S. House,8,Steve Barcelo,LIB,15,0,0,15
Saginaw,"James Township, Precinct 1",U.S. House,8,James Allen Little,UST,7,0,0,7
Saginaw,"James Township, Precinct 1",U.S. House,8,Jim Casha,GRE,3,1,1,5
Saginaw,"James Township, Precinct 1",U.S. House,8,Kathy Goodwin,WCP,21,0,0,21
Saginaw,"James Township, Precinct 1",U.S. House,8,Write-in,,2,0,0,2
Saginaw,"James Township, Precinct 1",State House,93,Kevin C. Seamon,DEM,288,1,22,311
Saginaw,"James Township, Precinct 1",State House,93,Tim Kelly,REP,730,0,67,797
Saginaw,"James Township, Precinct 1",State House,93,Write-in,,4,0,1,5
Saginaw,"James Township, Precinct 1",Prosecuting Attorney,,John A. McColgan Jr.,DEM,,,,615
Saginaw,"James Township, Precinct 1",Prosecuting Attorney,,Write-in,,,,,43
Saginaw,"James Township, Precinct 1",Prosecuting Attorney,,Over Vote Count,,,,,0
Saginaw,"James Township, Precinct 1",Prosecuting Attorney,,Under Vote Count,,,,,554
Saginaw,"James Township, Precinct 1",Sheriff,,William L. Federspiel,DEM,515,1,35,551
Saginaw,"James Township, Precinct 1",Sheriff,,Jason Wise,REP,560,0,55,615
Saginaw,"James Township, Precinct 1",Sheriff,,Write-in,,1,0,0,1
Saginaw,"James Township, Precinct 1",County Clerk,,Vanessa Guerra,DEM,,,,619
Saginaw,"James Township, Precinct 1",County Clerk,,Write-in,,,,,44
Saginaw,"James Township, Precinct 1",County Clerk,,Over Vote Count,,,,,0
Saginaw,"James Township, Precinct 1",County Clerk,,Under Vote Count,,,,,549
Saginaw,"James Township, Precinct 1",County Treasurer,,Timothy Novak,DEM,,,,610
Saginaw,"James Township, Precinct 1",County Treasurer,,Write-in,,,,,43
Saginaw,"James Township, Precinct 1",County Treasurer,,Over Vote Count,,,,,0
Saginaw,"James Township, Precinct 1",County Treasurer,,Under Vote Count,,,,,559
Saginaw,"James Township, Precinct 1",Register of Deeds,,Katie Albosta Kelly,DEM,,,,606
Saginaw,"James Township, Precinct 1",Register of Deeds,,Write-in,,,,,42
Saginaw,"James Township, Precinct 1",Register of Deeds,,Over Vote Count,,,,,0
Saginaw,"James Township, Precinct 1",Register of Deeds,,Under Vote Count,,,,,564
Saginaw,"Jonesfield Township, Precinct 1",Ballots Cast,,,,958,0,38,996
Saginaw,"Jonesfield Township, Precinct 1",Straight Party,,Democratic Party,DEM,135,0,4,139
Saginaw,"Jonesfield Township, Precinct 1",Straight Party,,Republican Party,REP,314,0,20,334
Saginaw,"Jonesfield Township, Precinct 1",Straight Party,,Libertarian Party,LIB,2,0,0,2
Saginaw,"Jonesfield Township, Precinct 1",Straight Party,,U.S. Taxpayers Party,UST,2,0,0,2
Saginaw,"Jonesfield Township, Precinct 1",Straight Party,,Green Party,GRE,1,0,0,1
Saginaw,"Jonesfield Township, Precinct 1",Straight Party,,Working Class Party,WCP,4,0,0,4
Saginaw,"Jonesfield Township, Precinct 1",Straight Party,,Natural Law Party,NLP,0,0,0,0
Saginaw,"Jonesfield Township, Precinct 1",Straight Party,,Over Vote Count,,0,0,0,0
Saginaw,"Jonesfield Township, Precinct 1",Straight Party,,Under Vote Count,,500,0,14,514
Saginaw,"Jonesfield Township, Precinct 1",President,,Kamala D. Harris,DEM,311,0,4,315
Saginaw,"Jonesfield Township, Precinct 1",President,,Donald J. Trump,REP,627,0,34,661
Saginaw,"Jonesfield Township, Precinct 1",President,,Chase Oliver,LIB,6,0,0,6
Saginaw,"Jonesfield Township, Precinct 1",President,,Randall Terry,UST,1,0,0,1
Saginaw,"Jonesfield Township, Precinct 1",President,,Jill Stein,GRE,5,0,0,5
Saginaw,"Jonesfield Township, Precinct 1",President,,Robert F. Kennedy Jr.,NLP,2,0,0,2
Saginaw,"Jonesfield Township, Precinct 1",President,,Joseph Kishore,NPA,0,0,0,0
Saginaw,"Jonesfield Township, Precinct 1",President,,Cornel West,NPA,1,0,0,1
Saginaw,"Jonesfield Township, Precinct 1",President,,Write-in,,1,0,0,1
Saginaw,"Jonesfield Township, Precinct 1",President,,Cherunda Lynn Fox,,0,0,0,0
Saginaw,"Jonesfield Township, Precinct 1",President,,Claudia De la Cruz,,0,0,0,0
Saginaw,"Jonesfield Township, Precinct 1",President,,Jay J. Bowman,,0,0,0,0
Saginaw,"Jonesfield Township, Precinct 1",President,,Peter Sonski,,0,0,0,0
Saginaw,"Jonesfield Township, Precinct 1",President,,Over Vote Count,,0,0,0,0
Saginaw,"Jonesfield Township, Precinct 1",President,,Under Vote Count,,4,0,0,4
Saginaw,"Jonesfield Township, Precinct 1",U.S. Senate,,Elissa Slotkin,DEM,322,0,4,326
Saginaw,"Jonesfield Township, Precinct 1",U.S. Senate,,Mike Rogers,REP,585,0,32,617
Saginaw,"Jonesfield Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,LIB,11,0,0,11
Saginaw,"Jonesfield Township, Precinct 1",U.S. Senate,,Dave Stein,UST,14,0,0,14
Saginaw,"Jonesfield Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,GRE,5,0,0,5
Saginaw,"Jonesfield Township, Precinct 1",U.S. Senate,,Doug Dern,NLP,3,0,1,4
Saginaw,"Jonesfield Township, Precinct 1",U.S. Senate,,Write-in,,0,0,0,0
Saginaw,"Jonesfield Township, Precinct 1",U.S. Senate,,James Chapman,,0,0,0,0
Saginaw,"Jonesfield Township, Precinct 1",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Saginaw,"Jonesfield Township, Precinct 1",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Saginaw,"Jonesfield Township, Precinct 1",U.S. Senate,,Over Vote Count,,0,0,0,0
Saginaw,"Jonesfield Township, Precinct 1",U.S. Senate,,Under Vote Count,,18,0,1,19
Saginaw,"Jonesfield Township, Precinct 1",U.S. House,8,Kristen McDonald Rivet,DEM,342,0,4,346
Saginaw,"Jonesfield Township, Precinct 1",U.S. House,8,Paul Junge,REP,539,0,32,571
Saginaw,"Jonesfield Township, Precinct 1",U.S. House,8,Steve Barcelo,LIB,12,0,0,12
Saginaw,"Jonesfield Township, Precinct 1",U.S. House,8,James Allen Little,UST,9,0,0,9
Saginaw,"Jonesfield Township, Precinct 1",U.S. House,8,Jim Casha,GRE,7,0,0,7
Saginaw,"Jonesfield Township, Precinct 1",U.S. House,8,Kathy Goodwin,WCP,25,0,1,26
Saginaw,"Jonesfield Township, Precinct 1",U.S. House,8,Write-in,,1,0,0,1
Saginaw,"Jonesfield Township, Precinct 1",U.S. House,8,Over Vote Count,,0,0,0,0
Saginaw,"Jonesfield Township, Precinct 1",U.S. House,8,Under Vote Count,,23,0,1,24
Saginaw,"Jonesfield Township, Precinct 1",State House,93,Kevin C. Seamon,DEM,280,0,4,284
Saginaw,"Jonesfield Township, Precinct 1",State House,93,Tim Kelly,REP,627,0,30,657
Saginaw,"Jonesfield Township, Precinct 1",State House,93,Write-in,,5,0,1,6
Saginaw,"Jonesfield Township, Precinct 1",State House,93,Over Vote Count,,0,0,0,0
Saginaw,"Jonesfield Township, Precinct 1",State House,93,Under Vote Count,,46,0,3,49
Saginaw,"Jonesfield Township, Precinct 1",Prosecuting Attorney,,John A. McColgan Jr.,DEM,532,0,14,546
Saginaw,"Jonesfield Township, Precinct 1",Prosecuting Attorney,,Write-in,,38,0,2,40
Saginaw,"Jonesfield Township, Precinct 1",Prosecuting Attorney,,Over Vote Count,,0,0,0,0
Saginaw,"Jonesfield Township, Precinct 1",Prosecuting Attorney,,Under Vote Count,,388,0,22,410
Saginaw,"Jonesfield Township, Precinct 1",Sheriff,,William L. Federspiel,DEM,413,0,10,423
Saginaw,"Jonesfield Township, Precinct 1",Sheriff,,Jason Wise,REP,513,0,25,538
Saginaw,"Jonesfield Township, Precinct 1",Sheriff,,Write-in,,1,0,0,1
Saginaw,"Jonesfield Township, Precinct 1",Sheriff,,Over Vote Count,,0,0,0,0
Saginaw,"Jonesfield Township, Precinct 1",Sheriff,,Under Vote Count,,31,0,3,34
Saginaw,"Jonesfield Township, Precinct 1",County Clerk,,Vanessa Guerra,DEM,547,0,15,562
Saginaw,"Jonesfield Township, Precinct 1",County Clerk,,Write-in,,39,0,2,41
Saginaw,"Jonesfield Township, Precinct 1",County Clerk,,Over Vote Count,,0,0,0,0
Saginaw,"Jonesfield Township, Precinct 1",County Clerk,,Under Vote Count,,372,0,21,393
Saginaw,"Jonesfield Township, Precinct 1",County Treasurer,,Timothy Novak,DEM,556,0,14,570
Saginaw,"Jonesfield Township, Precinct 1",County Treasurer,,Write-in,,38,0,3,41
Saginaw,"Jonesfield Township, Precinct 1",County Treasurer,,Over Vote Count,,0,0,0,0
Saginaw,"Jonesfield Township, Precinct 1",County Treasurer,,Under Vote Count,,364,0,21,385
Saginaw,"Jonesfield Township, Precinct 1",Register of Deeds,,Katie Albosta Kelly,DEM,546,0,14,560
Saginaw,"Jonesfield Township, Precinct 1",Register of Deeds,,Write-in,,39,0,3,42
Saginaw,"Jonesfield Township, Precinct 1",Register of Deeds,,Over Vote Count,,1,0,0,1
Saginaw,"Jonesfield Township, Precinct 1",Register of Deeds,,Under Vote Count,,372,0,21,393
Saginaw,"Kochville Township, Precinct 1",Ballots Cast,,,,854,484,111,1449
Saginaw,"Kochville Township, Precinct 1",Straight Party,,Democratic Party,DEM,190,145,20,355
Saginaw,"Kochville Township, Precinct 1",Straight Party,,Republican Party,REP,253,109,41,403
Saginaw,"Kochville Township, Precinct 1",Straight Party,,Libertarian Party,LIB,1,0,0,1
Saginaw,"Kochville Township, Precinct 1",Straight Party,,U.S. Taxpayers Party,UST,1,0,0,1
Saginaw,"Kochville Township, Precinct 1",Straight Party,,Green Party,GRE,4,0,0,4
Saginaw,"Kochville Township, Precinct 1",Straight Party,,Working Class Party,WCP,4,0,1,5
Saginaw,"Kochville Township, Precinct 1",Straight Party,,Natural Law Party,NLP,0,0,0,0
Saginaw,"Kochville Township, Precinct 1",Straight Party,,Over Vote Count,,1,0,0,1
Saginaw,"Kochville Township, Precinct 1",Straight Party,,Under Vote Count,,400,230,49,679
Saginaw,"Kochville Township, Precinct 1",President,,Kamala D. Harris,DEM,325,243,33,601
Saginaw,"Kochville Township, Precinct 1",President,,Donald J. Trump,REP,518,233,78,829
Saginaw,"Kochville Township, Precinct 1",President,,Chase Oliver,LIB,6,2,0,8
Saginaw,"Kochville Township, Precinct 1",President,,Randall Terry,UST,0,0,0,0
Saginaw,"Kochville Township, Precinct 1",President,,Jill Stein,GRE,2,1,0,3
Saginaw,"Kochville Township, Precinct 1",President,,Robert F. Kennedy Jr.,NLP,0,2,0,2
Saginaw,"Kochville Township, Precinct 1",President,,Joseph Kishore,NPA,0,0,0,0
Saginaw,"Kochville Township, Precinct 1",President,,Cornel West,NPA,1,0,0,1
Saginaw,"Kochville Township, Precinct 1",President,,Write-in,,0,1,0,1
Saginaw,"Kochville Township, Precinct 1",President,,Cherunda Lynn Fox,,0,0,0,0
Saginaw,"Kochville Township, Precinct 1",President,,Claudia De la Cruz,,0,0,0,0
Saginaw,"Kochville Township, Precinct 1",President,,Jay J. Bowman,,0,0,0,0
Saginaw,"Kochville Township, Precinct 1",President,,Peter Sonski,,0,0,0,0
Saginaw,"Kochville Township, Precinct 1",President,,Over Vote Count,,0,0,0,0
Saginaw,"Kochville Township, Precinct 1",President,,Under Vote Count,,2,2,0,4
Saginaw,"Kochville Township, Precinct 1",U.S. Senate,,Elissa Slotkin,DEM,331,246,37,614
Saginaw,"Kochville Township, Precinct 1",U.S. Senate,,Mike Rogers,REP,488,219,71,778
Saginaw,"Kochville Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,LIB,7,1,0,8
Saginaw,"Kochville Township, Precinct 1",U.S. Senate,,Dave Stein,UST,2,5,0,7
Saginaw,"Kochville Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,GRE,7,1,0,8
Saginaw,"Kochville Township, Precinct 1",U.S. Senate,,Doug Dern,NLP,2,2,0,4
Saginaw,"Kochville Township, Precinct 1",U.S. Senate,,Write-in,,1,0,0,1
Saginaw,"Kochville Township, Precinct 1",U.S. Senate,,James Chapman,,0,0,0,0
Saginaw,"Kochville Township, Precinct 1",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Saginaw,"Kochville Township, Precinct 1",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Saginaw,"Kochville Township, Precinct 1",U.S. Senate,,Over Vote Count,,0,0,0,0
Saginaw,"Kochville Township, Precinct 1",U.S. Senate,,Under Vote Count,,16,10,3,29
Saginaw,"Kochville Township, Precinct 1",U.S. House,8,Kristen McDonald Rivet,DEM,365,260,37,662
Saginaw,"Kochville Township, Precinct 1",U.S. House,8,Paul Junge,REP,437,195,68,700
Saginaw,"Kochville Township, Precinct 1",U.S. House,8,Steve Barcelo,LIB,12,2,0,14
Saginaw,"Kochville Township, Precinct 1",U.S. House,8,James Allen Little,UST,7,3,1,11
Saginaw,"Kochville Township, Precinct 1",U.S. House,8,Jim Casha,GRE,3,2,0,5
Saginaw,"Kochville Township, Precinct 1",U.S. House,8,Kathy Goodwin,WCP,10,6,1,17
Saginaw,"Kochville Township, Precinct 1",U.S. House,8,Write-in,,0,0,0,0
Saginaw,"Kochville Township, Precinct 1",U.S. House,8,Over Vote Count,,0,0,0,0
Saginaw,"Kochville Township, Precinct 1",U.S. House,8,Under Vote Count,,20,16,4,40
Saginaw,"Kochville Township, Precinct 1",State House,97,Mark Putnam,DEM,303,217,28,548
Saginaw,"Kochville Township, Precinct 1",State House,97,Matthew Bierlein,REP,512,246,78,836
Saginaw,"Kochville Township, Precinct 1",State House,97,Write-in,,2,0,0,2
Saginaw,"Kochville Township, Precinct 1",State House,97,Over Vote Count,,0,0,0,0
Saginaw,"Kochville Township, Precinct 1",State House,97,Under Vote Count,,37,21,5,63
Saginaw,"Kochville Township, Precinct 1",Prosecuting Attorney,,John A. McColgan Jr.,DEM,495,311,50,856
Saginaw,"Kochville Township, Precinct 1",Prosecuting Attorney,,Write-in,,35,4,2,41
Saginaw,"Kochville Township, Precinct 1",Prosecuting Attorney,,Over Vote Count,,0,0,0,0
Saginaw,"Kochville Township, Precinct 1",Prosecuting Attorney,,Under Vote Count,,324,169,59,552
Saginaw,"Kochville Township, Precinct 1",Sheriff,,William L. Federspiel,DEM,402,288,43,733
Saginaw,"Kochville Township, Precinct 1",Sheriff,,Jason Wise,REP,410,184,63,657
Saginaw,"Kochville Township, Precinct 1",Sheriff,,Write-in,,4,1,0,5
Saginaw,"Kochville Township, Precinct 1",Sheriff,,Over Vote Count,,0,0,0,0
Saginaw,"Kochville Township, Precinct 1",Sheriff,,Under Vote Count,,38,11,5,54
Saginaw,"Kochville Township, Precinct 1",County Clerk,,Vanessa Guerra,DEM,503,305,50,858
Saginaw,"Kochville Township, Precinct 1",County Clerk,,Write-in,,32,4,3,39
Saginaw,"Kochville Township, Precinct 1",County Clerk,,Over Vote Count,,0,0,0,0
Saginaw,"Kochville Township, Precinct 1",County Clerk,,Under Vote Count,,319,175,58,552
Saginaw,"Kochville Township, Precinct 1",County Treasurer,,Timothy Novak,DEM,507,312,50,869
Saginaw,"Kochville Township, Precinct 1",County Treasurer,,Write-in,,27,3,3,33
Saginaw,"Kochville Township, Precinct 1",County Treasurer,,Over Vote Count,,0,0,0,0
Saginaw,"Kochville Township, Precinct 1",County Treasurer,,Under Vote Count,,320,169,58,547
Saginaw,"Kochville Township, Precinct 1",Register of Deeds,,Katie Albosta Kelly,DEM,502,309,50,861
Saginaw,"Kochville Township, Precinct 1",Register of Deeds,,Write-in,,28,4,3,35
Saginaw,"Kochville Township, Precinct 1",Register of Deeds,,Over Vote Count,,0,0,0,0
Saginaw,"Kochville Township, Precinct 1",Register of Deeds,,Under Vote Count,,324,171,58,553
Saginaw,"Lakefield Township, Precinct 1",Ballots Cast,,,,586,0,15,601
Saginaw,"Lakefield Township, Precinct 1",Straight Party,,Democratic Party,DEM,88,0,2,90
Saginaw,"Lakefield Township, Precinct 1",Straight Party,,Republican Party,REP,208,0,4,212
Saginaw,"Lakefield Township, Precinct 1",Straight Party,,Libertarian Party,LIB,1,0,0,1
Saginaw,"Lakefield Township, Precinct 1",Straight Party,,U.S. Taxpayers Party,UST,1,0,0,1
Saginaw,"Lakefield Township, Precinct 1",Straight Party,,Green Party,GRE,0,0,0,0
Saginaw,"Lakefield Township, Precinct 1",Straight Party,,Working Class Party,WCP,2,0,0,2
Saginaw,"Lakefield Township, Precinct 1",Straight Party,,Natural Law Party,NLP,0,0,0,0
Saginaw,"Lakefield Township, Precinct 1",Straight Party,,Over Vote Count,,0,0,0,0
Saginaw,"Lakefield Township, Precinct 1",Straight Party,,Under Vote Count,,286,0,9,295
Saginaw,"Lakefield Township, Precinct 1",President,,Kamala D. Harris,DEM,164,0,3,167
Saginaw,"Lakefield Township, Precinct 1",President,,Donald J. Trump,REP,414,0,11,425
Saginaw,"Lakefield Township, Precinct 1",President,,Chase Oliver,LIB,2,0,1,3
Saginaw,"Lakefield Township, Precinct 1",President,,Randall Terry,UST,0,0,0,0
Saginaw,"Lakefield Township, Precinct 1",President,,Jill Stein,GRE,0,0,0,0
Saginaw,"Lakefield Township, Precinct 1",President,,Robert F. Kennedy Jr.,NLP,3,0,0,3
Saginaw,"Lakefield Township, Precinct 1",President,,Joseph Kishore,NPA,0,0,0,0
Saginaw,"Lakefield Township, Precinct 1",President,,Cornel West,NPA,1,0,0,1
Saginaw,"Lakefield Township, Precinct 1",President,,Write-in,,0,0,0,0
Saginaw,"Lakefield Township, Precinct 1",President,,Cherunda Lynn Fox,,0,0,0,0
Saginaw,"Lakefield Township, Precinct 1",President,,Claudia De la Cruz,,0,0,0,0
Saginaw,"Lakefield Township, Precinct 1",President,,Jay J. Bowman,,0,0,0,0
Saginaw,"Lakefield Township, Precinct 1",President,,Peter Sonski,,0,0,0,0
Saginaw,"Lakefield Township, Precinct 1",President,,Over Vote Count,,0,0,0,0
Saginaw,"Lakefield Township, Precinct 1",President,,Under Vote Count,,2,0,0,2
Saginaw,"Lakefield Township, Precinct 1",U.S. Senate,,Elissa Slotkin,DEM,179,0,5,184
Saginaw,"Lakefield Township, Precinct 1",U.S. Senate,,Mike Rogers,REP,379,0,8,387
Saginaw,"Lakefield Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,LIB,3,0,1,4
Saginaw,"Lakefield Township, Precinct 1",U.S. Senate,,Dave Stein,UST,5,0,0,5
Saginaw,"Lakefield Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,GRE,6,0,0,6
Saginaw,"Lakefield Township, Precinct 1",U.S. Senate,,Doug Dern,NLP,1,0,0,1
Saginaw,"Lakefield Township, Precinct 1",U.S. Senate,,Write-in,,0,0,0,0
Saginaw,"Lakefield Township, Precinct 1",U.S. Senate,,James Chapman,,0,0,0,0
Saginaw,"Lakefield Township, Precinct 1",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Saginaw,"Lakefield Township, Precinct 1",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Saginaw,"Lakefield Township, Precinct 1",U.S. Senate,,Over Vote Count,,0,0,0,0
Saginaw,"Lakefield Township, Precinct 1",U.S. Senate,,Under Vote Count,,13,0,1,14
Saginaw,"Lakefield Township, Precinct 1",U.S. House,8,Kristen McDonald Rivet,DEM,194,0,4,198
Saginaw,"Lakefield Township, Precinct 1",U.S. House,8,Paul Junge,REP,351,0,8,359
Saginaw,"Lakefield Township, Precinct 1",U.S. House,8,Steve Barcelo,LIB,9,0,2,11
