county,precinct,office,district,party,candidate,election_day,av_counting_boards,early_voting,votes
Ingham,"Meridian Charter Township, Precinct 14",U.S. Senate,,GRN,Douglas P. Marsh,1,6,2,9
Ingham,"Meridian Charter Township, Precinct 15",U.S. Senate,,GRN,Douglas P. Marsh,6,6,0,12
Ingham,"Meridian Charter Township, Precinct 16",U.S. Senate,,GRN,Douglas P. Marsh,3,5,2,10
Ingham,"Meridian Charter Township, Precinct 17",U.S. Senate,,GRN,Douglas P. Marsh,8,13,6,27
Ingham,"Meridian Charter Township, Precinct 18",U.S. Senate,,GRN,Douglas P. Marsh,12,4,3,19
Ingham,"Meridian Charter Township, Precinct 19",U.S. Senate,,GRN,Douglas P. Marsh,10,6,6,22
Ingham,"Meridian Charter Township, Precinct 20",U.S. Senate,,GRN,Douglas P. Marsh,3,3,0,6
Ingham,"Meridian Charter Township, Precinct 21",U.S. Senate,,GRN,Douglas P. Marsh,6,0,1,7
Ingham,"Meridian Charter Township, Precinct 22",U.S. Senate,,GRN,Douglas P. Marsh,0,1,0,1
Ingham,"Onondaga Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,10,,0,10
Ingham,"Stockbridge Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,6,1,3,10
Ingham,"Vevay Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,2,3,1,6
Ingham,"Wheatfield Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,6,,0,6
Ingham,"White Oak Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,5,,2,7
Ingham,"City of Williamston, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,5,6,0,11
Ingham,"Williamstown Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,2,4,0,6
Ingham,"Williamstown Township, Precinct 2",U.S. Senate,,GRN,Douglas P. Marsh,4,3,4,11
Ingham,"Alaiedon Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,1,0,1,2
Ingham,"Alaiedon Township, Precinct 2",U.S. Senate,,NLP,Doug Dern,1,1,0,2
Ingham,"Aurelius Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,2,1,1,4
Ingham,"Aurelius Township, Precinct 2",U.S. Senate,,NLP,Doug Dern,2,1,1,4
Ingham,"Bunker Hill Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,1,1,1,3
Ingham,"Delhi Charter Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,3,1,3,7
Ingham,"Delhi Charter Township, Precinct 2",U.S. Senate,,NLP,Doug Dern,4,2,0,6
Ingham,"Delhi Charter Township, Precinct 3",U.S. Senate,,NLP,Doug Dern,2,1,0,3
Ingham,"Delhi Charter Township, Precinct 4",U.S. Senate,,NLP,Doug Dern,2,2,2,6
Ingham,"Delhi Charter Township, Precinct 5",U.S. Senate,,NLP,Doug Dern,1,4,0,5
Ingham,"Delhi Charter Township, Precinct 6",U.S. Senate,,NLP,Doug Dern,2,2,1,5
Ingham,"Delhi Charter Township, Precinct 7",U.S. Senate,,NLP,Doug Dern,3,1,1,5
Ingham,"Delhi Charter Township, Precinct 8",U.S. Senate,,NLP,Doug Dern,3,2,3,8
Ingham,"Delhi Charter Township, Precinct 9",U.S. Senate,,NLP,Doug Dern,0,0,0,0
Ingham,"City of East Lansing, Precinct 1",U.S. Senate,,NLP,Doug Dern,1,0,1,2
Ingham,"City of East Lansing, Precinct 2",U.S. Senate,,NLP,Doug Dern,1,0,1,2
Ingham,"City of East Lansing, Precinct 3",U.S. Senate,,NLP,Doug Dern,1,1,1,3
Ingham,"City of East Lansing, Precinct 4",U.S. Senate,,NLP,Doug Dern,2,0,0,2
Ingham,"City of East Lansing, Precinct 5",U.S. Senate,,NLP,Doug Dern,0,1,0,1
Ingham,"City of East Lansing, Precinct 6",U.S. Senate,,NLP,Doug Dern,1,1,1,3
Ingham,"City of East Lansing, Precinct 7",U.S. Senate,,NLP,Doug Dern,0,4,0,4
Ingham,"City of East Lansing, Precinct 8",U.S. Senate,,NLP,Doug Dern,0,1,0,1
Ingham,"City of East Lansing, Precinct 9",U.S. Senate,,NLP,Doug Dern,1,0,1,2
Ingham,"City of East Lansing, Precinct 10",U.S. Senate,,NLP,Doug Dern,1,0,0,1
Ingham,"City of East Lansing, Precinct 11",U.S. Senate,,NLP,Doug Dern,3,2,0,5
Ingham,"City of East Lansing, Precinct 12",U.S. Senate,,NLP,Doug Dern,0,0,0,0
Ingham,"City of East Lansing, Precinct 13",U.S. Senate,,NLP,Doug Dern,0,0,1,1
Ingham,"City of East Lansing, Precinct 14",U.S. Senate,,NLP,Doug Dern,1,0,1,2
Ingham,"City of East Lansing, Precinct 15",U.S. Senate,,NLP,Doug Dern,1,0,0,1
Ingham,"City of East Lansing, Precinct 16",U.S. Senate,,NLP,Doug Dern,2,0,0,2
Ingham,"Ingham Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,3,,1,4
Ingham,"City of Lansing, Ward 1, Precinct 1",U.S. Senate,,NLP,Doug Dern,6,2,1,9
Ingham,"City of Lansing, Ward 1, Precinct 2",U.S. Senate,,NLP,Doug Dern,1,4,1,6
Ingham,"City of Lansing, Ward 1, Precinct 3",U.S. Senate,,NLP,Doug Dern,0,0,0,0
Ingham,"City of Lansing, Ward 1, Precinct 4",U.S. Senate,,NLP,Doug Dern,5,1,1,7
Ingham,"City of Lansing, Ward 1, Precinct 5",U.S. Senate,,NLP,Doug Dern,1,5,2,8
Ingham,"City of Lansing, Ward 1, Precinct 8",U.S. Senate,,NLP,Doug Dern,2,0,0,2
Ingham,"City of Lansing, Ward 1, Precinct 9",U.S. Senate,,NLP,Doug Dern,4,4,1,9
Ingham,"City of Lansing, Ward 1, Precinct 10",U.S. Senate,,NLP,Doug Dern,1,2,0,3
Ingham,"City of Lansing, Ward 2, Precinct 12",U.S. Senate,,NLP,Doug Dern,8,6,1,15
Ingham,"City of Lansing, Ward 2, Precinct 13",U.S. Senate,,NLP,Doug Dern,6,3,0,9
Ingham,"City of Lansing, Ward 2, Precinct 14",U.S. Senate,,NLP,Doug Dern,2,1,0,3
Ingham,"City of Lansing, Ward 2, Precinct 15",U.S. Senate,,NLP,Doug Dern,2,1,1,4
Ingham,"City of Lansing, Ward 2, Precinct 16",U.S. Senate,,NLP,Doug Dern,3,2,0,5
Ingham,"City of Lansing, Ward 2, Precinct 17",U.S. Senate,,NLP,Doug Dern,2,0,0,2
Ingham,"City of Lansing, Ward 2, Precinct 18",U.S. Senate,,NLP,Doug Dern,5,3,3,11
Ingham,"City of Lansing, Ward 2, Precinct 20",U.S. Senate,,NLP,Doug Dern,5,4,0,9
Ingham,"City of Lansing, Ward 3, Precinct 23",U.S. Senate,,NLP,Doug Dern,1,2,1,4
Ingham,"City of Lansing, Ward 3, Precinct 24",U.S. Senate,,NLP,Doug Dern,3,3,0,6
Ingham,"City of Lansing, Ward 3, Precinct 25",U.S. Senate,,NLP,Doug Dern,4,2,1,7
Ingham,"City of Lansing, Ward 3, Precinct 26",U.S. Senate,,NLP,Doug Dern,3,2,0,5
Ingham,"City of Lansing, Ward 3, Precinct 27",U.S. Senate,,NLP,Doug Dern,2,0,1,3
Ingham,"City of Lansing, Ward 3, Precinct 28",U.S. Senate,,NLP,Doug Dern,4,3,0,7
Ingham,"City of Lansing, Ward 3, Precinct 30",U.S. Senate,,NLP,Doug Dern,7,2,0,9
Ingham,"City of Lansing, Ward 4, Precinct 32",U.S. Senate,,NLP,Doug Dern,5,1,0,6
Ingham,"City of Lansing, Ward 4, Precinct 34",U.S. Senate,,NLP,Doug Dern,2,3,3,8
Ingham,"City of Lansing, Ward 4, Precinct 35",U.S. Senate,,NLP,Doug Dern,3,1,0,4
Ingham,"City of Lansing, Ward 4, Precinct 36",U.S. Senate,,NLP,Doug Dern,2,2,0,4
Ingham,"City of Lansing, Ward 4, Precinct 37",U.S. Senate,,NLP,Doug Dern,3,3,1,7
Ingham,"City of Lansing, Ward 4, Precinct 38",U.S. Senate,,NLP,Doug Dern,8,1,1,10
Ingham,"City of Lansing, Ward 4, Precinct 39",U.S. Senate,,NLP,Doug Dern,1,2,1,4
Ingham,"City of Lansing, Ward 4, Precinct 40",U.S. Senate,,NLP,Doug Dern,4,1,0,5
Ingham,"Lansing Charter Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,3,0,3,6
Ingham,"Lansing Charter Township, Precinct 2",U.S. Senate,,NLP,Doug Dern,0,0,0,0
Ingham,"Lansing Charter Township, Precinct 3",U.S. Senate,,NLP,Doug Dern,1,3,0,4
Ingham,"Lansing Charter Township, Precinct 4",U.S. Senate,,NLP,Doug Dern,3,0,0,3
Ingham,"Lansing Charter Township, Precinct 6",U.S. Senate,,NLP,Doug Dern,2,1,2,5
Ingham,"Leroy Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,0,3,0,3
Ingham,"City of Leslie, Precinct 1",U.S. Senate,,NLP,Doug Dern,4,,1,5
Ingham,"Leslie Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,3,,1,4
Ingham,"Locke Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,3,,0,3
Ingham,"City of Mason, Precinct 1",U.S. Senate,,NLP,Doug Dern,2,0,1,3
Ingham,"City of Mason, Precinct 2",U.S. Senate,,NLP,Doug Dern,5,4,4,13
Ingham,"Meridian Charter Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,0,0,0,0
Ingham,"Meridian Charter Township, Precinct 2",U.S. Senate,,NLP,Doug Dern,0,2,1,3
Ingham,"Meridian Charter Township, Precinct 3",U.S. Senate,,NLP,Doug Dern,0,1,1,2
Ingham,"Meridian Charter Township, Precinct 4",U.S. Senate,,NLP,Doug Dern,1,1,1,3
Ingham,"Meridian Charter Township, Precinct 5",U.S. Senate,,NLP,Doug Dern,2,1,1,4
Ingham,"Meridian Charter Township, Precinct 6",U.S. Senate,,NLP,Doug Dern,0,0,0,0
Ingham,"Meridian Charter Township, Precinct 7",U.S. Senate,,NLP,Doug Dern,0,0,0,0
Ingham,"Meridian Charter Township, Precinct 8",U.S. Senate,,NLP,Doug Dern,0,1,1,2
Ingham,"Meridian Charter Township, Precinct 9",U.S. Senate,,NLP,Doug Dern,0,0,0,0
Ingham,"Meridian Charter Township, Precinct 10",U.S. Senate,,NLP,Doug Dern,1,0,0,1
Ingham,"Meridian Charter Township, Precinct 11",U.S. Senate,,NLP,Doug Dern,0,0,0,0
Ingham,"Meridian Charter Township, Precinct 12",U.S. Senate,,NLP,Doug Dern,2,1,0,3
Ingham,"Meridian Charter Township, Precinct 13",U.S. Senate,,NLP,Doug Dern,0,0,1,1
Ingham,"Meridian Charter Township, Precinct 14",U.S. Senate,,NLP,Doug Dern,0,0,0,0
Ingham,"Meridian Charter Township, Precinct 15",U.S. Senate,,NLP,Doug Dern,1,2,0,3
Ingham,"Meridian Charter Township, Precinct 16",U.S. Senate,,NLP,Doug Dern,2,2,0,4
Ingham,"Meridian Charter Township, Precinct 17",U.S. Senate,,NLP,Doug Dern,1,0,0,1
Ingham,"Meridian Charter Township, Precinct 18",U.S. Senate,,NLP,Doug Dern,2,2,2,6
Ingham,"Meridian Charter Township, Precinct 19",U.S. Senate,,NLP,Doug Dern,1,0,2,3
Ingham,"Meridian Charter Township, Precinct 20",U.S. Senate,,NLP,Doug Dern,0,0,0,0
Ingham,"Meridian Charter Township, Precinct 21",U.S. Senate,,NLP,Doug Dern,0,0,0,0
Ingham,"Meridian Charter Township, Precinct 22",U.S. Senate,,NLP,Doug Dern,1,0,0,1
Ingham,"Onondaga Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,6,,1,7
Ingham,"Stockbridge Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,2,1,0,3
Ingham,"Vevay Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,6,4,1,11
Ingham,"Wheatfield Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,2,,0,2
Ingham,"White Oak Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,2,,2,4
Ingham,"City of Williamston, Precinct 1",U.S. Senate,,NLP,Doug Dern,3,1,1,5
Ingham,"Williamstown Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,2,0,0,2
Ingham,"Williamstown Township, Precinct 2",U.S. Senate,,NLP,Doug Dern,1,0,0,1
Ingham,"Alaiedon Township, Precinct 1",U.S. Senate,,,Write-ins,0,0,0,0
Ingham,"Alaiedon Township, Precinct 2",U.S. Senate,,,Write-ins,0,0,0,0
Ingham,"Aurelius Township, Precinct 1",U.S. Senate,,,Write-ins,3,0,0,3
Ingham,"Aurelius Township, Precinct 2",U.S. Senate,,,Write-ins,0,0,0,0
Ingham,"Bunker Hill Township, Precinct 1",U.S. Senate,,,Write-ins,1,0,0,1
Ingham,"Delhi Charter Township, Precinct 1",U.S. Senate,,,Write-ins,2,0,0,2
Ingham,"Delhi Charter Township, Precinct 2",U.S. Senate,,,Write-ins,1,0,0,1
Ingham,"Delhi Charter Township, Precinct 3",U.S. Senate,,,Write-ins,0,0,0,0
Ingham,"Delhi Charter Township, Precinct 4",U.S. Senate,,,Write-ins,1,0,0,1
Ingham,"Delhi Charter Township, Precinct 5",U.S. Senate,,,Write-ins,2,0,0,2
Ingham,"Delhi Charter Township, Precinct 6",U.S. Senate,,,Write-ins,1,0,1,2
Ingham,"Delhi Charter Township, Precinct 7",U.S. Senate,,,Write-ins,1,0,0,1
Ingham,"Delhi Charter Township, Precinct 8",U.S. Senate,,,Write-ins,0,0,0,0
Ingham,"Delhi Charter Township, Precinct 9",U.S. Senate,,,Write-ins,0,0,0,0
Ingham,"City of East Lansing, Precinct 1",U.S. Senate,,,Write-ins,1,0,2,3
Ingham,"City of East Lansing, Precinct 2",U.S. Senate,,,Write-ins,1,1,0,2
Ingham,"City of East Lansing, Precinct 3",U.S. Senate,,,Write-ins,1,0,0,1
Ingham,"City of East Lansing, Precinct 4",U.S. Senate,,,Write-ins,4,0,1,5
Ingham,"City of East Lansing, Precinct 5",U.S. Senate,,,Write-ins,3,0,0,3
Ingham,"City of East Lansing, Precinct 6",U.S. Senate,,,Write-ins,1,0,0,1
Ingham,"City of East Lansing, Precinct 7",U.S. Senate,,,Write-ins,0,0,1,1
Ingham,"City of East Lansing, Precinct 8",U.S. Senate,,,Write-ins,2,0,1,3
Ingham,"City of East Lansing, Precinct 9",U.S. Senate,,,Write-ins,2,0,1,3
Ingham,"City of East Lansing, Precinct 10",U.S. Senate,,,Write-ins,3,0,0,3
Ingham,"City of East Lansing, Precinct 11",U.S. Senate,,,Write-ins,1,0,1,2
Ingham,"City of East Lansing, Precinct 12",U.S. Senate,,,Write-ins,1,0,2,3
Ingham,"City of East Lansing, Precinct 13",U.S. Senate,,,Write-ins,6,0,1,7
Ingham,"City of East Lansing, Precinct 14",U.S. Senate,,,Write-ins,2,0,1,3
Ingham,"City of East Lansing, Precinct 15",U.S. Senate,,,Write-ins,3,0,2,5
Ingham,"City of East Lansing, Precinct 16",U.S. Senate,,,Write-ins,0,0,2,2
Ingham,"Ingham Township, Precinct 1",U.S. Senate,,,Write-ins,1,,0,1
Ingham,"City of Lansing, Ward 1, Precinct 1",U.S. Senate,,,Write-ins,4,0,0,4
Ingham,"City of Lansing, Ward 1, Precinct 2",U.S. Senate,,,Write-ins,3,0,0,3
Ingham,"City of Lansing, Ward 1, Precinct 3",U.S. Senate,,,Write-ins,0,0,0,0
Ingham,"City of Lansing, Ward 1, Precinct 4",U.S. Senate,,,Write-ins,3,0,0,3
Ingham,"City of Lansing, Ward 1, Precinct 5",U.S. Senate,,,Write-ins,2,0,0,2
Ingham,"City of Lansing, Ward 1, Precinct 8",U.S. Senate,,,Write-ins,2,0,2,4
Ingham,"City of Lansing, Ward 1, Precinct 9",U.S. Senate,,,Write-ins,0,0,1,1
Ingham,"City of Lansing, Ward 1, Precinct 10",U.S. Senate,,,Write-ins,4,0,0,4
Ingham,"City of Lansing, Ward 2, Precinct 12",U.S. Senate,,,Write-ins,3,0,0,3
Ingham,"City of Lansing, Ward 2, Precinct 13",U.S. Senate,,,Write-ins,1,0,0,1
Ingham,"City of Lansing, Ward 2, Precinct 14",U.S. Senate,,,Write-ins,0,0,0,0
Ingham,"City of Lansing, Ward 2, Precinct 15",U.S. Senate,,,Write-ins,1,0,0,1
Ingham,"City of Lansing, Ward 2, Precinct 16",U.S. Senate,,,Write-ins,0,0,0,0
Ingham,"City of Lansing, Ward 2, Precinct 17",U.S. Senate,,,Write-ins,0,0,0,0
Ingham,"City of Lansing, Ward 2, Precinct 18",U.S. Senate,,,Write-ins,1,0,1,2
Ingham,"City of Lansing, Ward 2, Precinct 20",U.S. Senate,,,Write-ins,0,0,1,1
Ingham,"City of Lansing, Ward 3, Precinct 23",U.S. Senate,,,Write-ins,1,0,0,1
Ingham,"City of Lansing, Ward 3, Precinct 24",U.S. Senate,,,Write-ins,6,0,0,6
Ingham,"City of Lansing, Ward 3, Precinct 25",U.S. Senate,,,Write-ins,3,0,1,4
Ingham,"City of Lansing, Ward 3, Precinct 26",U.S. Senate,,,Write-ins,1,0,0,1
Ingham,"City of Lansing, Ward 3, Precinct 27",U.S. Senate,,,Write-ins,1,0,0,1
Ingham,"City of Lansing, Ward 3, Precinct 28",U.S. Senate,,,Write-ins,3,0,1,4
Ingham,"City of Lansing, Ward 3, Precinct 30",U.S. Senate,,,Write-ins,8,0,1,9
Ingham,"City of Lansing, Ward 4, Precinct 32",U.S. Senate,,,Write-ins,0,0,0,0
Ingham,"City of Lansing, Ward 4, Precinct 34",U.S. Senate,,,Write-ins,1,0,0,1
Ingham,"City of Lansing, Ward 4, Precinct 35",U.S. Senate,,,Write-ins,3,0,1,4
Ingham,"City of Lansing, Ward 4, Precinct 36",U.S. Senate,,,Write-ins,4,0,0,4
Ingham,"City of Lansing, Ward 4, Precinct 37",U.S. Senate,,,Write-ins,2,0,0,2
Ingham,"City of Lansing, Ward 4, Precinct 38",U.S. Senate,,,Write-ins,2,0,0,2
Ingham,"City of Lansing, Ward 4, Precinct 39",U.S. Senate,,,Write-ins,2,0,0,2
Ingham,"City of Lansing, Ward 4, Precinct 40",U.S. Senate,,,Write-ins,1,0,0,1
Ingham,"Lansing Charter Township, Precinct 1",U.S. Senate,,,Write-ins,0,1,0,1
Ingham,"Lansing Charter Township, Precinct 2",U.S. Senate,,,Write-ins,1,0,0,1
Ingham,"Lansing Charter Township, Precinct 3",U.S. Senate,,,Write-ins,0,2,0,2
Ingham,"Lansing Charter Township, Precinct 4",U.S. Senate,,,Write-ins,0,0,0,0
Ingham,"Lansing Charter Township, Precinct 6",U.S. Senate,,,Write-ins,0,0,0,0
Ingham,"Leroy Township, Precinct 1",U.S. Senate,,,Write-ins,2,0,0,2
Ingham,"City of Leslie, Precinct 1",U.S. Senate,,,Write-ins,4,,0,4
Ingham,"Leslie Township, Precinct 1",U.S. Senate,,,Write-ins,1,,2,3
Ingham,"Locke Township, Precinct 1",U.S. Senate,,,Write-ins,0,,0,0
Ingham,"City of Mason, Precinct 1",U.S. Senate,,,Write-ins,0,0,0,0
Ingham,"City of Mason, Precinct 2",U.S. Senate,,,Write-ins,5,0,4,9
Ingham,"Meridian Charter Township, Precinct 1",U.S. Senate,,,Write-ins,0,0,0,0
Ingham,"Meridian Charter Township, Precinct 2",U.S. Senate,,,Write-ins,0,0,0,0
Ingham,"Meridian Charter Township, Precinct 3",U.S. Senate,,,Write-ins,1,0,0,1
Ingham,"Meridian Charter Township, Precinct 4",U.S. Senate,,,Write-ins,0,0,0,0
Ingham,"Meridian Charter Township, Precinct 5",U.S. Senate,,,Write-ins,3,0,0,3
Ingham,"Meridian Charter Township, Precinct 6",U.S. Senate,,,Write-ins,2,0,0,2
Ingham,"Meridian Charter Township, Precinct 7",U.S. Senate,,,Write-ins,0,0,0,0
Ingham,"Meridian Charter Township, Precinct 8",U.S. Senate,,,Write-ins,1,0,2,3
Ingham,"Meridian Charter Township, Precinct 9",U.S. Senate,,,Write-ins,1,0,0,1
Ingham,"Meridian Charter Township, Precinct 10",U.S. Senate,,,Write-ins,1,0,1,2
Ingham,"Meridian Charter Township, Precinct 11",U.S. Senate,,,Write-ins,1,0,0,1
Ingham,"Meridian Charter Township, Precinct 12",U.S. Senate,,,Write-ins,0,0,0,0
Ingham,"Meridian Charter Township, Precinct 13",U.S. Senate,,,Write-ins,2,0,0,2
Ingham,"Meridian Charter Township, Precinct 14",U.S. Senate,,,Write-ins,1,0,0,1
Ingham,"Meridian Charter Township, Precinct 15",U.S. Senate,,,Write-ins,0,0,0,0
Ingham,"Meridian Charter Township, Precinct 16",U.S. Senate,,,Write-ins,0,0,0,0
Ingham,"Meridian Charter Township, Precinct 17",U.S. Senate,,,Write-ins,2,0,2,4
Ingham,"Meridian Charter Township, Precinct 18",U.S. Senate,,,Write-ins,2,0,0,2
Ingham,"Meridian Charter Township, Precinct 19",U.S. Senate,,,Write-ins,0,0,0,0
Ingham,"Meridian Charter Township, Precinct 20",U.S. Senate,,,Write-ins,1,0,0,1
Ingham,"Meridian Charter Township, Precinct 21",U.S. Senate,,,Write-ins,0,0,0,0
Ingham,"Meridian Charter Township, Precinct 22",U.S. Senate,,,Write-ins,0,0,0,0
Ingham,"Onondaga Township, Precinct 1",U.S. Senate,,,Write-ins,2,,0,2
Ingham,"Stockbridge Township, Precinct 1",U.S. Senate,,,Write-ins,5,1,0,6
Ingham,"Vevay Township, Precinct 1",U.S. Senate,,,Write-ins,1,1,0,2
Ingham,"Wheatfield Township, Precinct 1",U.S. Senate,,,Write-ins,1,,1,2
Ingham,"White Oak Township, Precinct 1",U.S. Senate,,,Write-ins,1,,0,1
Ingham,"City of Williamston, Precinct 1",U.S. Senate,,,Write-ins,2,2,0,4
Ingham,"Williamstown Township, Precinct 1",U.S. Senate,,,Write-ins,0,1,0,1
Ingham,"Williamstown Township, Precinct 2",U.S. Senate,,,Write-ins,0,0,1,1
Ingham,"Alaiedon Township, Precinct 1",U.S. House,7,DEM,Curtis Hertel,131,250,57,438
Ingham,"Alaiedon Township, Precinct 2",U.S. House,7,DEM,Curtis Hertel,122,255,52,429
Ingham,"Aurelius Township, Precinct 1",U.S. House,7,DEM,Curtis Hertel,155,375,136,666
Ingham,"Aurelius Township, Precinct 2",U.S. House,7,DEM,Curtis Hertel,120,248,58,426
Ingham,"Bunker Hill Township, Precinct 1",U.S. House,7,DEM,Curtis Hertel,97,187,84,368
Ingham,"Delhi Charter Township, Precinct 1",U.S. House,7,DEM,Curtis Hertel,285,701,161,1147
Ingham,"Delhi Charter Township, Precinct 2",U.S. House,7,DEM,Curtis Hertel,200,716,142,1058
Ingham,"Delhi Charter Township, Precinct 3",U.S. House,7,DEM,Curtis Hertel,239,802,245,1286
Ingham,"Delhi Charter Township, Precinct 4",U.S. House,7,DEM,Curtis Hertel,183,458,131,772
Ingham,"Delhi Charter Township, Precinct 5",U.S. House,7,DEM,Curtis Hertel,295,663,261,1219
Ingham,"Delhi Charter Township, Precinct 6",U.S. House,7,DEM,Curtis Hertel,212,483,174,869
Ingham,"Delhi Charter Township, Precinct 7",U.S. House,7,DEM,Curtis Hertel,250,502,142,894
Ingham,"Delhi Charter Township, Precinct 8",U.S. House,7,DEM,Curtis Hertel,217,652,195,1064
Ingham,"Delhi Charter Township, Precinct 9",U.S. House,7,DEM,Curtis Hertel,224,631,175,1030
Ingham,"City of East Lansing, Precinct 1",U.S. House,7,DEM,Curtis Hertel,193,42,212,447
Ingham,"City of East Lansing, Precinct 2",U.S. House,7,DEM,Curtis Hertel,221,359,255,835
Ingham,"City of East Lansing, Precinct 3",U.S. House,7,DEM,Curtis Hertel,237,653,324,1214
Ingham,"City of East Lansing, Precinct 4",U.S. House,7,DEM,Curtis Hertel,326,643,265,1234
Ingham,"City of East Lansing, Precinct 5",U.S. House,7,DEM,Curtis Hertel,304,683,362,1349
Ingham,"City of East Lansing, Precinct 6",U.S. House,7,DEM,Curtis Hertel,162,290,164,616
Ingham,"City of East Lansing, Precinct 7",U.S. House,7,DEM,Curtis Hertel,214,499,190,903
Ingham,"City of East Lansing, Precinct 8",U.S. House,7,DEM,Curtis Hertel,154,251,161,566
Ingham,"City of East Lansing, Precinct 9",U.S. House,7,DEM,Curtis Hertel,257,428,319,1004
Ingham,"City of East Lansing, Precinct 10",U.S. House,7,DEM,Curtis Hertel,162,191,140,493
Ingham,"City of East Lansing, Precinct 11",U.S. House,7,DEM,Curtis Hertel,280,775,265,1320
Ingham,"City of East Lansing, Precinct 12",U.S. House,7,DEM,Curtis Hertel,212,41,261,514
Ingham,"City of East Lansing, Precinct 13",U.S. House,7,DEM,Curtis Hertel,342,87,326,755
Ingham,"City of East Lansing, Precinct 14",U.S. House,7,DEM,Curtis Hertel,204,8,164,376
Ingham,"City of East Lansing, Precinct 15",U.S. House,7,DEM,Curtis Hertel,345,34,393,772
Ingham,"City of East Lansing, Precinct 16",U.S. House,7,DEM,Curtis Hertel,145,192,147,484
Ingham,"Ingham Township, Precinct 1",U.S. House,7,DEM,Curtis Hertel,436,0,86,522
Ingham,"City of Lansing, Ward 1, Precinct 1",U.S. House,7,DEM,Curtis Hertel,434,498,117,1049
Ingham,"City of Lansing, Ward 1, Precinct 2",U.S. House,7,DEM,Curtis Hertel,276,413,201,890
Ingham,"City of Lansing, Ward 1, Precinct 3",U.S. House,7,DEM,Curtis Hertel,213,454,92,759
Ingham,"City of Lansing, Ward 1, Precinct 4",U.S. House,7,DEM,Curtis Hertel,452,398,153,1003
Ingham,"City of Lansing, Ward 1, Precinct 5",U.S. House,7,DEM,Curtis Hertel,439,859,418,1716
Ingham,"City of Lansing, Ward 1, Precinct 8",U.S. House,7,DEM,Curtis Hertel,523,798,329,1650
Ingham,"City of Lansing, Ward 1, Precinct 9",U.S. House,7,DEM,Curtis Hertel,288,316,105,709
Ingham,"City of Lansing, Ward 1, Precinct 10",U.S. House,7,DEM,Curtis Hertel,309,356,118,783
Ingham,"City of Lansing, Ward 2, Precinct 12",U.S. House,7,DEM,Curtis Hertel,458,724,210,1392
Ingham,"City of Lansing, Ward 2, Precinct 13",U.S. House,7,DEM,Curtis Hertel,455,581,163,1199
Ingham,"City of Lansing, Ward 2, Precinct 14",U.S. House,7,DEM,Curtis Hertel,157,477,124,758
Ingham,"City of Lansing, Ward 2, Precinct 15",U.S. House,7,DEM,Curtis Hertel,180,312,90,582
Ingham,"City of Lansing, Ward 2, Precinct 16",U.S. House,7,DEM,Curtis Hertel,404,426,229,1059
Ingham,"City of Lansing, Ward 2, Precinct 17",U.S. House,7,DEM,Curtis Hertel,232,586,168,986
Ingham,"City of Lansing, Ward 2, Precinct 18",U.S. House,7,DEM,Curtis Hertel,412,878,221,1511
Ingham,"City of Lansing, Ward 2, Precinct 20",U.S. House,7,DEM,Curtis Hertel,392,601,197,1190
Ingham,"City of Lansing, Ward 3, Precinct 23",U.S. House,7,DEM,Curtis Hertel,195,543,114,852
Ingham,"City of Lansing, Ward 3, Precinct 24",U.S. House,7,DEM,Curtis Hertel,270,561,151,982
Ingham,"City of Lansing, Ward 3, Precinct 25",U.S. House,7,DEM,Curtis Hertel,269,555,146,970
Ingham,"City of Lansing, Ward 3, Precinct 26",U.S. House,7,DEM,Curtis Hertel,244,325,101,670
Ingham,"City of Lansing, Ward 3, Precinct 27",U.S. House,7,DEM,Curtis Hertel,343,567,165,1075
Ingham,"City of Lansing, Ward 3, Precinct 28",U.S. House,7,DEM,Curtis Hertel,419,614,184,1217
Ingham,"City of Lansing, Ward 3, Precinct 30",U.S. House,7,DEM,Curtis Hertel,385,700,159,1244
Ingham,"City of Lansing, Ward 4, Precinct 32",U.S. House,7,DEM,Curtis Hertel,502,"1,105",249,1856
