county,precinct,office,district,candidate,party,early_voting,avcb,election_day,votes
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,DEM,47,0,184,231
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Trustee of Michigan State University,,"Thomas Stallworth, III",DEM,42,0,158,200
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Trustee of Michigan State University,,Mike Balow,REP,167,0,473,640
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Trustee of Michigan State University,,Julie Maday,REP,158,0,467,625
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,LIB,3,0,27,30
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,UST,6,0,19,25
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,UST,5,0,10,15
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,GRN,3,0,4,7
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,DEM,45,0,165,210
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,DEM,46,0,167,213
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Governor of Wayne State University,,Michael Busuito,REP,159,0,467,626
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Governor of Wayne State University,,Sunny Reddy,REP,153,0,459,612
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Governor of Wayne State University,,Farid Ishac,LIB,2,0,18,20
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Governor of Wayne State University,,"William Mohr, II",UST,5,0,10,15
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Governor of Wayne State University,,Sami Makhoul,GRN,3,0,2,5
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,WCP,2,0,23,25
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,NLP,5,0,10,15
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Prosecuting Attorney,,Jamie Wisniewski,REP,200,0,571,771
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Sheriff,,Scott Hodshire,REP,205,0,597,802
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Clerk,,Abe Dane,REP,200,0,581,781
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Treasurer,,Stephenie Kyser,REP,196,0,570,766
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Register of Deeds,,Nick Wheeler,REP,195,0,570,765
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",County Road Commissioner,,Mark Kline,REP,170,0,490,660
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",County Road Commissioner,,Michael Parney,REP,192,0,548,740
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",County Road Commissioner Partial Term Ending 12/31/2026,,Kathy Schmitt,REP,189,0,557,746
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Drain Commissioner,,Matt Word,REP,192,0,561,753
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Surveyor,,Michael Lodzinski,REP,186,0,554,740
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",County Commissioner 1st District,,Doug Ingles,REP,189,0,547,736
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Justice of Supreme Court 8 Year Term,,Andrew Fink,,130,0,396,526
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Justice of Supreme Court 8 Year Term,,Kimberly Ann Thomas,,69,0,214,283
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,80,0,265,345
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Patrick William O'Grady,,102,0,291,393
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Judge of Court of Appeals 1st District Incumbent Position,,Kirsten Frank Kelly,,113,0,358,471
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Judge of Court of Appeals 1st District Incumbent Position,,Michael J. Riordan,,105,0,321,426
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Judge of Probate Court Incumbent Position,,Michelle A. Bianchi,,151,0,483,634
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Councilperson Ward III,,Bob Flynn,,141,0,406,547
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Councilperson Ward III,,Matthew Kniffin,,69,0,209,278
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Board Member Hillsdale Community Schools,,Jeremy Adams,,57,0,168,225
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Board Member Hillsdale Community Schools,,Jordan C. Adams,,48,0,168,216
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Board Member Hillsdale Community Schools,,Matthew Gordon,,110,0,330,440
Hillsdale,"City of Hillsdale, Ward III, Precinct 1",Board Member Hillsdale Community Schools,,Christopher C. Sumnar,,81,0,258,339
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Registered Voters,,,,,,,1430
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Ballots Cast,,,,,,,1037
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Straight Party,,Democratic Party,DEM,22,0,112,134
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Straight Party,,Republican Party,REP,150,0,257,407
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Straight Party,,Libertarian Party,LIB,0,0,3,3
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Straight Party,,U.S. Taxpayers Party,UST,0,0,0,0
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Straight Party,,Green Party,GRN,0,0,1,1
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Straight Party,,Working Class Party,WCP,0,0,3,3
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Straight Party,,Natural Law Party,NLP,0,0,0,0
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",President,,Kamala Harris Tim Walz,DEM,53,0,239,292
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",President,,Donald J. Trump JD Vance,REP,240,0,474,714
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",President,,Chase Oliver Mike ter Maat,LIB,2,0,11,13
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",President,,Randall Terry Stephen E. Broden,UST,0,0,1,1
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",President,,Jill Stein Rudolph Ware,GRN,0,0,1,1
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",President,,"Robert F. Kennedy, Jr. Nicole Shanahan",NLP,0,0,5,5
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",President,,Joseph Kishore Jerry White,,0,0,0,0
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",President,,Cornel West Melina Abdullah,,2,0,1,3
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",President,,Cherunda Lynn Fox (W),,0,0,0,0
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",President,,Claudia De la Cruz (W),,0,0,0,0
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",President,,Jay J. Bowman (W),,0,0,0,0
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",President,,Peter Sonski (W),,1,0,0,1
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",U.S. Senate,,Elissa Slotkin,DEM,48,0,230,278
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",U.S. Senate,,Mike Rogers,REP,234,0,459,693
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,LIB,5,0,14,19
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",U.S. Senate,,Dave Stein,UST,4,0,6,10
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",U.S. Senate,,Douglas P. Marsh,GRN,2,0,3,5
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",U.S. Senate,,Doug Dern,NLP,1,0,4,5
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",U.S. Senate,,James Chapman (W),,0,0,0,0
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",U.S. Senate,,Marcus A. Irvine (W),,0,0,0,0
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",U.S. Senate,,Valerie Lee Willis (W),,0,0,0,0
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",U.S. House,5,Libbi Urban,DEM,45,0,206,251
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",U.S. House,5,Tim Walberg,REP,242,0,495,737
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",U.S. House,5,James Bronke,GRN,6,0,13,19
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",State House,35,Don Hicks,DEM,54,0,204,258
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",State House,35,Jennifer Wortz,REP,231,0,504,735
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Member of the State Board of Education,,Theodore Jones,DEM,43,0,192,235
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,DEM,41,0,179,220
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Member of the State Board of Education,,Tom McMillin,REP,214,0,414,628
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Member of the State Board of Education,,Nikki Snyder,REP,216,0,424,640
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Member of the State Board of Education,,Scotty Boman,LIB,10,0,39,49
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Member of the State Board of Education,,Ted Gerrard,UST,1,0,9,10
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,UST,2,0,16,18
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,WCP,7,0,36,43
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,DEM,42,0,206,248
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,DEM,40,0,192,232
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Regent of the University of Michigan,,Carl Meyers,REP,222,0,446,668
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,REP,212,0,370,582
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,LIB,11,0,37,48
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,UST,9,0,25,34
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Regent of the University of Michigan,,Huwaida Arraf (W),,0,0,0,0
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,DEM,43,0,202,245
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Trustee of Michigan State University,,"Thomas Stallworth, III",DEM,40,0,174,214
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Trustee of Michigan State University,,Mike Balow,REP,215,0,405,620
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Trustee of Michigan State University,,Julie Maday,REP,210,0,411,621
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,LIB,8,0,35,43
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,UST,7,0,18,25
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,UST,4,0,15,19
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,GRN,4,0,11,15
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,DEM,44,0,183,227
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,DEM,38,0,188,226
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Governor of Wayne State University,,Michael Busuito,REP,213,0,404,617
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Governor of Wayne State University,,Sunny Reddy,REP,206,0,389,595
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Governor of Wayne State University,,Farid Ishac,LIB,6,0,26,32
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Governor of Wayne State University,,"William Mohr, II",UST,7,0,10,17
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Governor of Wayne State University,,Sami Makhoul,GRN,3,0,13,16
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,WCP,6,0,32,38
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,NLP,2,0,10,12
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Prosecuting Attorney,,Jamie Wisniewski,REP,248,0,545,793
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Sheriff,,Scott Hodshire,REP,256,0,567,823
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Clerk,,Abe Dane,REP,254,0,553,807
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Treasurer,,Stephenie Kyser,REP,251,0,550,801
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Register of Deeds,,Nick Wheeler,REP,250,0,542,792
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",County Road Commissioner,,Mark Kline,REP,229,0,465,694
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",County Road Commissioner,,Michael Parney,REP,226,0,510,736
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",County Road Commissioner Partial Term Ending 12/31/2026,,Kathy Schmitt,REP,242,0,537,779
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Drain Commissioner,,Matt Word,REP,243,0,532,775
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Surveyor,,Michael Lodzinski,REP,241,0,533,774
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",County Commissioner 1st District,,Doug Ingles,REP,236,0,524,760
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Justice of Supreme Court 8 Year Term,,Andrew Fink,,191,0,379,570
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Justice of Supreme Court 8 Year Term,,Kimberly Ann Thomas,,54,0,231,285
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,59,0,250,309
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Patrick William O'Grady,,155,0,322,477
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Judge of Court of Appeals 1st District Incumbent Position,,Kirsten Frank Kelly,,118,0,403,521
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Judge of Court of Appeals 1st District Incumbent Position,,Michael J. Riordan,,126,0,345,471
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Judge of Probate Court Incumbent Position,,Michelle A. Bianchi,,188,0,499,687
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Councilperson Ward IV,,Robert Socha,,156,0,336,492
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Councilperson Ward IV,,Sara M. Yacks,,67,0,241,308
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Board Member Hillsdale Community Schools,,Jeremy Adams,,73,0,186,259
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Board Member Hillsdale Community Schools,,Jordan C. Adams,,78,0,189,267
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Board Member Hillsdale Community Schools,,Matthew Gordon,,129,0,301,430
Hillsdale,"City of Hillsdale, Ward IV, Precinct 1",Board Member Hillsdale Community Schools,,Christopher C. Sumnar,,84,0,282,366
Hillsdale,"City of Jonesville, Precinct 1",Registered Voters,,,,,,,1591
Hillsdale,"City of Jonesville, Precinct 1",Ballots Cast,,,,,,,1224
Hillsdale,"City of Jonesville, Precinct 1",Straight Party,,Democratic Party,DEM,15,0,152,167
Hillsdale,"City of Jonesville, Precinct 1",Straight Party,,Republican Party,REP,87,0,440,527
Hillsdale,"City of Jonesville, Precinct 1",Straight Party,,Libertarian Party,LIB,0,0,2,2
Hillsdale,"City of Jonesville, Precinct 1",Straight Party,,U.S. Taxpayers Party,UST,0,0,1,1
Hillsdale,"City of Jonesville, Precinct 1",Straight Party,,Green Party,GRN,0,0,2,2
Hillsdale,"City of Jonesville, Precinct 1",Straight Party,,Working Class Party,WCP,0,0,4,4
Hillsdale,"City of Jonesville, Precinct 1",Straight Party,,Natural Law Party,NLP,0,0,0,0
Hillsdale,"City of Jonesville, Precinct 1",President,,Kamala Harris Tim Walz,DEM,31,0,326,357
Hillsdale,"City of Jonesville, Precinct 1",President,,Donald J. Trump JD Vance,REP,136,0,705,841
Hillsdale,"City of Jonesville, Precinct 1",President,,Chase Oliver Mike ter Maat,LIB,0,0,4,4
Hillsdale,"City of Jonesville, Precinct 1",President,,Randall Terry Stephen E. Broden,UST,0,0,4,4
Hillsdale,"City of Jonesville, Precinct 1",President,,Jill Stein Rudolph Ware,GRN,0,0,1,1
Hillsdale,"City of Jonesville, Precinct 1",President,,"Robert F. Kennedy, Jr. Nicole Shanahan",NLP,0,0,6,6
Hillsdale,"City of Jonesville, Precinct 1",President,,Joseph Kishore Jerry White,,0,0,0,0
Hillsdale,"City of Jonesville, Precinct 1",President,,Cornel West Melina Abdullah,,0,0,1,1
Hillsdale,"City of Jonesville, Precinct 1",President,,Cherunda Lynn Fox (W),,0,0,0,0
Hillsdale,"City of Jonesville, Precinct 1",President,,Claudia De la Cruz (W),,0,0,0,0
Hillsdale,"City of Jonesville, Precinct 1",President,,Jay J. Bowman (W),,0,0,0,0
Hillsdale,"City of Jonesville, Precinct 1",President,,Peter Sonski (W),,0,0,2,2
Hillsdale,"City of Jonesville, Precinct 1",U.S. Senate,,Elissa Slotkin,DEM,33,0,335,368
Hillsdale,"City of Jonesville, Precinct 1",U.S. Senate,,Mike Rogers,REP,133,0,666,799
Hillsdale,"City of Jonesville, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,LIB,0,0,11,11
Hillsdale,"City of Jonesville, Precinct 1",U.S. Senate,,Dave Stein,UST,1,0,10,11
Hillsdale,"City of Jonesville, Precinct 1",U.S. Senate,,Douglas P. Marsh,GRN,0,0,7,7
Hillsdale,"City of Jonesville, Precinct 1",U.S. Senate,,Doug Dern,NLP,0,0,3,3
Hillsdale,"City of Jonesville, Precinct 1",U.S. Senate,,James Chapman (W),,0,0,0,0
Hillsdale,"City of Jonesville, Precinct 1",U.S. Senate,,Marcus A. Irvine (W),,0,0,0,0
Hillsdale,"City of Jonesville, Precinct 1",U.S. Senate,,Valerie Lee Willis (W),,0,0,0,0
Hillsdale,"City of Jonesville, Precinct 1",U.S. House,5,Libbi Urban,DEM,26,0,276,302
Hillsdale,"City of Jonesville, Precinct 1",U.S. House,5,Tim Walberg,REP,139,0,726,865
Hillsdale,"City of Jonesville, Precinct 1",U.S. House,5,James Bronke,GRN,0,0,22,22
Hillsdale,"City of Jonesville, Precinct 1",State House,35,Don Hicks,DEM,30,0,302,332
Hillsdale,"City of Jonesville, Precinct 1",State House,35,Jennifer Wortz,REP,133,0,709,842
Hillsdale,"City of Jonesville, Precinct 1",Member of the State Board of Education,,Theodore Jones,DEM,29,0,263,292
Hillsdale,"City of Jonesville, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,DEM,29,0,258,287
Hillsdale,"City of Jonesville, Precinct 1",Member of the State Board of Education,,Tom McMillin,REP,120,0,608,728
Hillsdale,"City of Jonesville, Precinct 1",Member of the State Board of Education,,Nikki Snyder,REP,128,0,607,735
Hillsdale,"City of Jonesville, Precinct 1",Member of the State Board of Education,,Scotty Boman,LIB,4,0,26,30
Hillsdale,"City of Jonesville, Precinct 1",Member of the State Board of Education,,Ted Gerrard,UST,1,0,11,12
Hillsdale,"City of Jonesville, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,UST,0,0,22,22
Hillsdale,"City of Jonesville, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,WCP,2,0,54,56
Hillsdale,"City of Jonesville, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,DEM,27,0,288,315
Hillsdale,"City of Jonesville, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,DEM,27,0,274,301
Hillsdale,"City of Jonesville, Precinct 1",Regent of the University of Michigan,,Carl Meyers,REP,128,0,642,770
Hillsdale,"City of Jonesville, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,REP,116,0,552,668
Hillsdale,"City of Jonesville, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,LIB,5,0,28,33
Hillsdale,"City of Jonesville, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,UST,2,0,41,43
