county,precinct,office,district,candidate,party,absentee,election_day,votes
Macomb,CLINTON TOWNSHIP 34,Straight Party,,Republican Party,REP,42,143,185
Macomb,CLINTON TOWNSHIP 34,Straight Party,,U.S. Taxpayers Party,UST,0,1,1
Macomb,CLINTON TOWNSHIP 34,Straight Party,,Working Class Party,WC,0,5,5
Macomb,CLINTON TOWNSHIP 35,Straight Party,,Ballots Cast,,,,1276
Macomb,CLINTON TOWNSHIP 35,Straight Party,,Democratic Party,DEM,155,223,378
Macomb,CLINTON TOWNSHIP 35,Straight Party,,Green Party,GRN,0,1,1
Macomb,CLINTON TOWNSHIP 35,Straight Party,,Libertarian Party,LIB,0,4,4
Macomb,CLINTON TOWNSHIP 35,Straight Party,,Natural Law Party,NLP,0,1,1
Macomb,CLINTON TOWNSHIP 35,Straight Party,,Republican Party,REP,68,223,291
Macomb,CLINTON TOWNSHIP 35,Straight Party,,U.S. Taxpayers Party,UST,0,2,2
Macomb,CLINTON TOWNSHIP 35,Straight Party,,Working Class Party,WC,4,8,12
Macomb,CLINTON TOWNSHIP 36,Straight Party,,Ballots Cast,,,,585
Macomb,CLINTON TOWNSHIP 36,Straight Party,,Democratic Party,DEM,82,76,158
Macomb,CLINTON TOWNSHIP 36,Straight Party,,Green Party,GRN,0,1,1
Macomb,CLINTON TOWNSHIP 36,Straight Party,,Libertarian Party,LIB,0,1,1
Macomb,CLINTON TOWNSHIP 36,Straight Party,,Natural Law Party,NLP,0,0,0
Macomb,CLINTON TOWNSHIP 36,Straight Party,,Republican Party,REP,37,132,169
Macomb,CLINTON TOWNSHIP 36,Straight Party,,U.S. Taxpayers Party,UST,0,0,0
Macomb,CLINTON TOWNSHIP 36,Straight Party,,Working Class Party,WC,0,0,0
Macomb,CLINTON TOWNSHIP 37,Straight Party,,Ballots Cast,,,,1316
Macomb,CLINTON TOWNSHIP 37,Straight Party,,Democratic Party,DEM,214,241,455
Macomb,CLINTON TOWNSHIP 37,Straight Party,,Green Party,GRN,1,1,2
Macomb,CLINTON TOWNSHIP 37,Straight Party,,Libertarian Party,LIB,0,7,7
Macomb,CLINTON TOWNSHIP 37,Straight Party,,Natural Law Party,NLP,1,3,4
Macomb,CLINTON TOWNSHIP 37,Straight Party,,Republican Party,REP,76,201,277
Macomb,CLINTON TOWNSHIP 37,Straight Party,,U.S. Taxpayers Party,UST,1,0,1
Macomb,CLINTON TOWNSHIP 37,Straight Party,,Working Class Party,WC,0,4,4
Macomb,CLINTON TOWNSHIP 38,Straight Party,,Ballots Cast,,,,1064
Macomb,CLINTON TOWNSHIP 38,Straight Party,,Democratic Party,DEM,202,298,500
Macomb,CLINTON TOWNSHIP 38,Straight Party,,Green Party,GRN,0,0,0
Macomb,CLINTON TOWNSHIP 38,Straight Party,,Libertarian Party,LIB,1,5,6
Macomb,CLINTON TOWNSHIP 38,Straight Party,,Natural Law Party,NLP,0,0,0
Macomb,CLINTON TOWNSHIP 38,Straight Party,,Republican Party,REP,65,133,198
Macomb,CLINTON TOWNSHIP 38,Straight Party,,U.S. Taxpayers Party,UST,0,0,0
Macomb,CLINTON TOWNSHIP 38,Straight Party,,Working Class Party,WC,0,1,1
Macomb,CLINTON TOWNSHIP 39,Straight Party,,Ballots Cast,,,,1021
Macomb,CLINTON TOWNSHIP 39,Straight Party,,Democratic Party,DEM,142,204,346
Macomb,CLINTON TOWNSHIP 39,Straight Party,,Green Party,GRN,0,1,1
Macomb,CLINTON TOWNSHIP 39,Straight Party,,Libertarian Party,LIB,1,5,6
Macomb,CLINTON TOWNSHIP 39,Straight Party,,Natural Law Party,NLP,0,1,1
Macomb,CLINTON TOWNSHIP 39,Straight Party,,Republican Party,REP,46,197,243
Macomb,CLINTON TOWNSHIP 39,Straight Party,,U.S. Taxpayers Party,UST,1,4,5
Macomb,CLINTON TOWNSHIP 39,Straight Party,,Working Class Party,WC,2,6,8
Macomb,CLINTON TOWNSHIP 40,Straight Party,,Ballots Cast,,,,1057
Macomb,CLINTON TOWNSHIP 40,Straight Party,,Democratic Party,DEM,147,204,351
Macomb,CLINTON TOWNSHIP 40,Straight Party,,Green Party,GRN,0,3,3
Macomb,CLINTON TOWNSHIP 40,Straight Party,,Libertarian Party,LIB,2,13,15
Macomb,CLINTON TOWNSHIP 40,Straight Party,,Natural Law Party,NLP,0,1,1
Macomb,CLINTON TOWNSHIP 40,Straight Party,,Republican Party,REP,63,214,277
Macomb,CLINTON TOWNSHIP 40,Straight Party,,U.S. Taxpayers Party,UST,0,1,1
Macomb,CLINTON TOWNSHIP 40,Straight Party,,Working Class Party,WC,1,3,4
Macomb,CLINTON TOWNSHIP 41,Straight Party,,Ballots Cast,,,,673
Macomb,CLINTON TOWNSHIP 41,Straight Party,,Democratic Party,DEM,162,294,456
Macomb,CLINTON TOWNSHIP 41,Straight Party,,Green Party,GRN,0,1,1
Macomb,CLINTON TOWNSHIP 41,Straight Party,,Libertarian Party,LIB,2,2,4
Macomb,CLINTON TOWNSHIP 41,Straight Party,,Natural Law Party,NLP,0,0,0
Macomb,CLINTON TOWNSHIP 41,Straight Party,,Republican Party,REP,10,32,42
Macomb,CLINTON TOWNSHIP 41,Straight Party,,U.S. Taxpayers Party,UST,0,1,1
Macomb,CLINTON TOWNSHIP 41,Straight Party,,Working Class Party,WC,0,1,1
Macomb,CLINTON TOWNSHIP 42,Straight Party,,Ballots Cast,,,,1249
Macomb,CLINTON TOWNSHIP 42,Straight Party,,Democratic Party,DEM,176,166,342
Macomb,CLINTON TOWNSHIP 42,Straight Party,,Green Party,GRN,0,1,1
Macomb,CLINTON TOWNSHIP 42,Straight Party,,Libertarian Party,LIB,1,3,4
Macomb,CLINTON TOWNSHIP 42,Straight Party,,Natural Law Party,NLP,0,0,0
Macomb,CLINTON TOWNSHIP 42,Straight Party,,Republican Party,REP,87,199,286
Macomb,CLINTON TOWNSHIP 42,Straight Party,,U.S. Taxpayers Party,UST,0,1,1
Macomb,CLINTON TOWNSHIP 42,Straight Party,,Working Class Party,WC,1,5,6
Macomb,EASTPOINTE 01,Straight Party,,Ballots Cast,,,,765
Macomb,EASTPOINTE 01,Straight Party,,Democratic Party,DEM,175,261,436
Macomb,EASTPOINTE 01,Straight Party,,Green Party,GRN,0,2,2
Macomb,EASTPOINTE 01,Straight Party,,Libertarian Party,LIB,0,2,2
Macomb,EASTPOINTE 01,Straight Party,,Natural Law Party,NLP,0,0,0
Macomb,EASTPOINTE 01,Straight Party,,Republican Party,REP,26,59,85
Macomb,EASTPOINTE 01,Straight Party,,U.S. Taxpayers Party,UST,0,1,1
Macomb,EASTPOINTE 01,Straight Party,,Working Class Party,WC,1,1,2
Macomb,EASTPOINTE 02,Straight Party,,Ballots Cast,,,,1083
Macomb,EASTPOINTE 02,Straight Party,,Democratic Party,DEM,269,326,595
Macomb,EASTPOINTE 02,Straight Party,,Green Party,GRN,0,1,1
Macomb,EASTPOINTE 02,Straight Party,,Libertarian Party,LIB,3,1,4
Macomb,EASTPOINTE 02,Straight Party,,Natural Law Party,NLP,0,0,0
Macomb,EASTPOINTE 02,Straight Party,,Republican Party,REP,47,76,123
Macomb,EASTPOINTE 02,Straight Party,,U.S. Taxpayers Party,UST,0,1,1
Macomb,EASTPOINTE 02,Straight Party,,Working Class Party,WC,3,3,6
Macomb,EASTPOINTE 03,Straight Party,,Ballots Cast,,,,1000
Macomb,EASTPOINTE 03,Straight Party,,Democratic Party,DEM,191,276,467
Macomb,EASTPOINTE 03,Straight Party,,Green Party,GRN,0,0,0
Macomb,EASTPOINTE 03,Straight Party,,Libertarian Party,LIB,1,4,5
Macomb,EASTPOINTE 03,Straight Party,,Natural Law Party,NLP,0,2,2
Macomb,EASTPOINTE 03,Straight Party,,Republican Party,REP,49,93,142
Macomb,EASTPOINTE 03,Straight Party,,U.S. Taxpayers Party,UST,0,0,0
Macomb,EASTPOINTE 03,Straight Party,,Working Class Party,WC,3,11,14
Macomb,EASTPOINTE 04,Straight Party,,Ballots Cast,,,,985
Macomb,EASTPOINTE 04,Straight Party,,Democratic Party,DEM,198,255,453
Macomb,EASTPOINTE 04,Straight Party,,Green Party,GRN,0,1,1
Macomb,EASTPOINTE 04,Straight Party,,Libertarian Party,LIB,1,2,3
Macomb,EASTPOINTE 04,Straight Party,,Natural Law Party,NLP,0,1,1
Macomb,EASTPOINTE 04,Straight Party,,Republican Party,REP,50,95,145
Macomb,EASTPOINTE 04,Straight Party,,U.S. Taxpayers Party,UST,4,2,6
Macomb,EASTPOINTE 04,Straight Party,,Working Class Party,WC,1,6,7
Macomb,EASTPOINTE 05,Straight Party,,Ballots Cast,,,,979
Macomb,EASTPOINTE 05,Straight Party,,Democratic Party,DEM,193,341,534
Macomb,EASTPOINTE 05,Straight Party,,Green Party,GRN,0,1,1
Macomb,EASTPOINTE 05,Straight Party,,Libertarian Party,LIB,0,8,8
Macomb,EASTPOINTE 05,Straight Party,,Natural Law Party,NLP,0,1,1
Macomb,EASTPOINTE 05,Straight Party,,Republican Party,REP,34,109,143
Macomb,EASTPOINTE 05,Straight Party,,U.S. Taxpayers Party,UST,0,1,1
Macomb,EASTPOINTE 05,Straight Party,,Working Class Party,WC,1,3,4
Macomb,EASTPOINTE 06,Straight Party,,Ballots Cast,,,,996
Macomb,EASTPOINTE 06,Straight Party,,Democratic Party,DEM,234,324,558
Macomb,EASTPOINTE 06,Straight Party,,Green Party,GRN,0,1,1
Macomb,EASTPOINTE 06,Straight Party,,Libertarian Party,LIB,1,1,2
Macomb,EASTPOINTE 06,Straight Party,,Natural Law Party,NLP,0,1,1
Macomb,EASTPOINTE 06,Straight Party,,Republican Party,REP,45,73,118
Macomb,EASTPOINTE 06,Straight Party,,U.S. Taxpayers Party,UST,0,1,1
Macomb,EASTPOINTE 06,Straight Party,,Working Class Party,WC,1,9,10
Macomb,EASTPOINTE 07,Straight Party,,Ballots Cast,,,,885
Macomb,EASTPOINTE 07,Straight Party,,Democratic Party,DEM,232,364,596
Macomb,EASTPOINTE 07,Straight Party,,Green Party,GRN,0,1,1
Macomb,EASTPOINTE 07,Straight Party,,Libertarian Party,LIB,0,2,2
Macomb,EASTPOINTE 07,Straight Party,,Natural Law Party,NLP,0,1,1
Macomb,EASTPOINTE 07,Straight Party,,Republican Party,REP,19,39,58
Macomb,EASTPOINTE 07,Straight Party,,U.S. Taxpayers Party,UST,0,0,0
Macomb,EASTPOINTE 07,Straight Party,,Working Class Party,WC,0,4,4
Macomb,EASTPOINTE 08,Straight Party,,Ballots Cast,,,,1077
Macomb,EASTPOINTE 08,Straight Party,,Democratic Party,DEM,327,420,747
Macomb,EASTPOINTE 08,Straight Party,,Green Party,GRN,0,0,0
Macomb,EASTPOINTE 08,Straight Party,,Libertarian Party,LIB,0,3,3
Macomb,EASTPOINTE 08,Straight Party,,Natural Law Party,NLP,0,0,0
Macomb,EASTPOINTE 08,Straight Party,,Republican Party,REP,27,26,53
Macomb,EASTPOINTE 08,Straight Party,,U.S. Taxpayers Party,UST,0,0,0
Macomb,EASTPOINTE 08,Straight Party,,Working Class Party,WC,0,6,6
Macomb,EASTPOINTE 09,Straight Party,,Ballots Cast,,,,821
Macomb,EASTPOINTE 09,Straight Party,,Democratic Party,DEM,242,313,555
Macomb,EASTPOINTE 09,Straight Party,,Green Party,GRN,0,0,0
Macomb,EASTPOINTE 09,Straight Party,,Libertarian Party,LIB,0,0,0
Macomb,EASTPOINTE 09,Straight Party,,Natural Law Party,NLP,0,1,1
Macomb,EASTPOINTE 09,Straight Party,,Republican Party,REP,22,38,60
Macomb,EASTPOINTE 09,Straight Party,,U.S. Taxpayers Party,UST,0,1,1
Macomb,EASTPOINTE 09,Straight Party,,Working Class Party,WC,1,3,4
Macomb,EASTPOINTE 10,Straight Party,,Ballots Cast,,,,755
Macomb,EASTPOINTE 10,Straight Party,,Democratic Party,DEM,160,250,410
Macomb,EASTPOINTE 10,Straight Party,,Green Party,GRN,0,1,1
Macomb,EASTPOINTE 10,Straight Party,,Libertarian Party,LIB,0,1,1
Macomb,EASTPOINTE 10,Straight Party,,Natural Law Party,NLP,0,2,2
Macomb,EASTPOINTE 10,Straight Party,,Republican Party,REP,34,71,105
Macomb,EASTPOINTE 10,Straight Party,,U.S. Taxpayers Party,UST,1,0,1
Macomb,EASTPOINTE 10,Straight Party,,Working Class Party,WC,0,4,4
Macomb,EASTPOINTE 11,Straight Party,,Ballots Cast,,,,932
Macomb,EASTPOINTE 11,Straight Party,,Democratic Party,DEM,209,308,517
Macomb,EASTPOINTE 11,Straight Party,,Green Party,GRN,0,1,1
Macomb,EASTPOINTE 11,Straight Party,,Libertarian Party,LIB,1,3,4
Macomb,EASTPOINTE 11,Straight Party,,Natural Law Party,NLP,0,0,0
Macomb,EASTPOINTE 11,Straight Party,,Republican Party,REP,48,71,119
Macomb,EASTPOINTE 11,Straight Party,,U.S. Taxpayers Party,UST,0,0,0
Macomb,EASTPOINTE 11,Straight Party,,Working Class Party,WC,0,7,7
Macomb,EASTPOINTE 12,Straight Party,,Ballots Cast,,,,1322
Macomb,EASTPOINTE 12,Straight Party,,Democratic Party,DEM,325,373,698
Macomb,EASTPOINTE 12,Straight Party,,Green Party,GRN,0,0,0
Macomb,EASTPOINTE 12,Straight Party,,Libertarian Party,LIB,1,1,2
Macomb,EASTPOINTE 12,Straight Party,,Natural Law Party,NLP,0,1,1
Macomb,EASTPOINTE 12,Straight Party,,Republican Party,REP,57,99,156
Macomb,EASTPOINTE 12,Straight Party,,U.S. Taxpayers Party,UST,1,1,2
Macomb,EASTPOINTE 12,Straight Party,,Working Class Party,WC,4,4,8
Macomb,EASTPOINTE 13,Straight Party,,Ballots Cast,,,,491
Macomb,EASTPOINTE 13,Straight Party,,Democratic Party,DEM,135,165,300
Macomb,EASTPOINTE 13,Straight Party,,Green Party,GRN,0,0,0
Macomb,EASTPOINTE 13,Straight Party,,Libertarian Party,LIB,0,1,1
Macomb,EASTPOINTE 13,Straight Party,,Natural Law Party,NLP,0,0,0
Macomb,EASTPOINTE 13,Straight Party,,Republican Party,REP,25,15,40
Macomb,EASTPOINTE 13,Straight Party,,U.S. Taxpayers Party,UST,2,0,2
Macomb,EASTPOINTE 13,Straight Party,,Working Class Party,WC,0,1,1
Macomb,EASTPOINTE 14,Straight Party,,Ballots Cast,,,,934
Macomb,EASTPOINTE 14,Straight Party,,Democratic Party,DEM,274,295,569
Macomb,EASTPOINTE 14,Straight Party,,Green Party,GRN,0,1,1
Macomb,EASTPOINTE 14,Straight Party,,Libertarian Party,LIB,0,0,0
Macomb,EASTPOINTE 14,Straight Party,,Natural Law Party,NLP,0,0,0
Macomb,EASTPOINTE 14,Straight Party,,Republican Party,REP,41,50,91
Macomb,EASTPOINTE 14,Straight Party,,U.S. Taxpayers Party,UST,1,0,1
Macomb,EASTPOINTE 14,Straight Party,,Working Class Party,WC,1,2,3
Macomb,FRASER 01,Straight Party,,Ballots Cast,,,,806
Macomb,FRASER 01,Straight Party,,Democratic Party,DEM,100,113,213
Macomb,FRASER 01,Straight Party,,Green Party,GRN,0,0,0
Macomb,FRASER 01,Straight Party,,Libertarian Party,LIB,2,2,4
Macomb,FRASER 01,Straight Party,,Natural Law Party,NLP,0,0,0
Macomb,FRASER 01,Straight Party,,Republican Party,REP,46,152,198
Macomb,FRASER 01,Straight Party,,U.S. Taxpayers Party,UST,1,0,1
Macomb,FRASER 01,Straight Party,,Working Class Party,WC,0,1,1
Macomb,FRASER 02,Straight Party,,Ballots Cast,,,,1245
Macomb,FRASER 02,Straight Party,,Democratic Party,DEM,147,160,307
Macomb,FRASER 02,Straight Party,,Green Party,GRN,0,0,0
Macomb,FRASER 02,Straight Party,,Libertarian Party,LIB,0,1,1
Macomb,FRASER 02,Straight Party,,Natural Law Party,NLP,0,0,0
Macomb,FRASER 02,Straight Party,,Republican Party,REP,109,203,312
Macomb,FRASER 02,Straight Party,,U.S. Taxpayers Party,UST,0,1,1
Macomb,FRASER 02,Straight Party,,Working Class Party,WC,0,2,2
Macomb,FRASER 03,Straight Party,,Ballots Cast,,,,1353
Macomb,FRASER 03,Straight Party,,Democratic Party,DEM,217,222,439
Macomb,FRASER 03,Straight Party,,Green Party,GRN,0,1,1
Macomb,FRASER 03,Straight Party,,Libertarian Party,LIB,4,4,8
Macomb,FRASER 03,Straight Party,,Natural Law Party,NLP,0,0,0
Macomb,FRASER 03,Straight Party,,Republican Party,REP,69,214,283
Macomb,FRASER 03,Straight Party,,U.S. Taxpayers Party,UST,0,1,1
Macomb,FRASER 03,Straight Party,,Working Class Party,WC,1,3,4
Macomb,FRASER 04,Straight Party,,Ballots Cast,,,,1159
Macomb,FRASER 04,Straight Party,,Democratic Party,DEM,168,210,378
Macomb,FRASER 04,Straight Party,,Green Party,GRN,1,2,3
Macomb,FRASER 04,Straight Party,,Libertarian Party,LIB,1,6,7
Macomb,FRASER 04,Straight Party,,Natural Law Party,NLP,0,1,1
Macomb,FRASER 04,Straight Party,,Republican Party,REP,73,208,281
Macomb,FRASER 04,Straight Party,,U.S. Taxpayers Party,UST,2,0,2
Macomb,FRASER 04,Straight Party,,Working Class Party,WC,3,4,7
Macomb,FRASER 05,Straight Party,,Ballots Cast,,,,432
Macomb,FRASER 05,Straight Party,,Democratic Party,DEM,65,75,140
Macomb,FRASER 05,Straight Party,,Green Party,GRN,0,0,0
Macomb,FRASER 05,Straight Party,,Libertarian Party,LIB,1,2,3
Macomb,FRASER 05,Straight Party,,Natural Law Party,NLP,0,0,0
Macomb,FRASER 05,Straight Party,,Republican Party,REP,26,72,98
Macomb,FRASER 05,Straight Party,,U.S. Taxpayers Party,UST,0,2,2
Macomb,FRASER 05,Straight Party,,Working Class Party,WC,0,1,1
Macomb,FRASER 06,Straight Party,,Ballots Cast,,,,1354
Macomb,FRASER 06,Straight Party,,Democratic Party,DEM,207,124,331
Macomb,FRASER 06,Straight Party,,Green Party,GRN,0,2,2
Macomb,FRASER 06,Straight Party,,Libertarian Party,LIB,3,6,9
Macomb,FRASER 06,Straight Party,,Natural Law Party,NLP,0,0,0
Macomb,FRASER 06,Straight Party,,Republican Party,REP,106,225,331
Macomb,FRASER 06,Straight Party,,U.S. Taxpayers Party,UST,0,1,1
Macomb,FRASER 06,Straight Party,,Working Class Party,WC,0,4,4
Macomb,FRASER 07,Straight Party,,Ballots Cast,,,,727
Macomb,FRASER 07,Straight Party,,Democratic Party,DEM,128,129,257
Macomb,FRASER 07,Straight Party,,Green Party,GRN,0,0,0
Macomb,FRASER 07,Straight Party,,Libertarian Party,LIB,2,3,5
Macomb,FRASER 07,Straight Party,,Natural Law Party,NLP,0,0,0
Macomb,FRASER 07,Straight Party,,Republican Party,REP,52,112,164
Macomb,FRASER 07,Straight Party,,U.S. Taxpayers Party,UST,0,0,0
Macomb,FRASER 07,Straight Party,,Working Class Party,WC,1,1,2
Macomb,GROSSE POINTE SHORES 03,Straight Party,,Ballots Cast,,,,56
Macomb,GROSSE POINTE SHORES 03,Straight Party,,Democratic Party,DEM,,4,4
Macomb,GROSSE POINTE SHORES 03,Straight Party,,Green Party,GRN,,0,0
Macomb,GROSSE POINTE SHORES 03,Straight Party,,Libertarian Party,LIB,,0,0
Macomb,GROSSE POINTE SHORES 03,Straight Party,,Natural Law Party,NLP,,0,0
Macomb,GROSSE POINTE SHORES 03,Straight Party,,Republican Party,REP,,23,23
Macomb,GROSSE POINTE SHORES 03,Straight Party,,U.S. Taxpayers Party,UST,,0,0
Macomb,GROSSE POINTE SHORES 03,Straight Party,,Working Class Party,WC,,0,0
Macomb,HARRISON TOWNSHIP 01,Straight Party,,Ballots Cast,,,,1131
Macomb,HARRISON TOWNSHIP 01,Straight Party,,Democratic Party,DEM,155,165,320
Macomb,HARRISON TOWNSHIP 01,Straight Party,,Green Party,GRN,0,1,1
Macomb,HARRISON TOWNSHIP 01,Straight Party,,Libertarian Party,LIB,0,7,7
Macomb,HARRISON TOWNSHIP 01,Straight Party,,Natural Law Party,NLP,1,1,2
Macomb,HARRISON TOWNSHIP 01,Straight Party,,Republican Party,REP,99,196,295
Macomb,HARRISON TOWNSHIP 01,Straight Party,,U.S. Taxpayers Party,UST,2,1,3
Macomb,HARRISON TOWNSHIP 01,Straight Party,,Working Class Party,WC,1,2,3
Macomb,HARRISON TOWNSHIP 02,Straight Party,,Ballots Cast,,,,1426
Macomb,HARRISON TOWNSHIP 02,Straight Party,,Democratic Party,DEM,282,196,478
Macomb,HARRISON TOWNSHIP 02,Straight Party,,Green Party,GRN,0,0,0
Macomb,HARRISON TOWNSHIP 02,Straight Party,,Libertarian Party,LIB,4,0,4
Macomb,HARRISON TOWNSHIP 02,Straight Party,,Natural Law Party,NLP,1,0,1
Macomb,HARRISON TOWNSHIP 02,Straight Party,,Republican Party,REP,153,196,349
Macomb,HARRISON TOWNSHIP 02,Straight Party,,U.S. Taxpayers Party,UST,1,1,2
Macomb,HARRISON TOWNSHIP 02,Straight Party,,Working Class Party,WC,1,0,1
Macomb,HARRISON TOWNSHIP 03,Straight Party,,Ballots Cast,,,,1263
Macomb,HARRISON TOWNSHIP 03,Straight Party,,Democratic Party,DEM,135,122,257
Macomb,HARRISON TOWNSHIP 03,Straight Party,,Green Party,GRN,0,1,1
Macomb,HARRISON TOWNSHIP 03,Straight Party,,Libertarian Party,LIB,3,2,5
Macomb,HARRISON TOWNSHIP 03,Straight Party,,Natural Law Party,NLP,0,0,0
Macomb,HARRISON TOWNSHIP 03,Straight Party,,Republican Party,REP,129,280,409
Macomb,HARRISON TOWNSHIP 03,Straight Party,,U.S. Taxpayers Party,UST,0,1,1
Macomb,HARRISON TOWNSHIP 03,Straight Party,,Working Class Party,WC,1,5,6
Macomb,HARRISON TOWNSHIP 04,Straight Party,,Ballots Cast,,,,1399
Macomb,HARRISON TOWNSHIP 04,Straight Party,,Democratic Party,DEM,174,150,324
Macomb,HARRISON TOWNSHIP 04,Straight Party,,Green Party,GRN,0,1,1
Macomb,HARRISON TOWNSHIP 04,Straight Party,,Libertarian Party,LIB,1,5,6
Macomb,HARRISON TOWNSHIP 04,Straight Party,,Natural Law Party,NLP,1,0,1
Macomb,HARRISON TOWNSHIP 04,Straight Party,,Republican Party,REP,123,238,361
Macomb,HARRISON TOWNSHIP 04,Straight Party,,U.S. Taxpayers Party,UST,1,0,1
Macomb,HARRISON TOWNSHIP 04,Straight Party,,Working Class Party,WC,1,5,6
Macomb,HARRISON TOWNSHIP 05,Straight Party,,Ballots Cast,,,,1385
Macomb,HARRISON TOWNSHIP 05,Straight Party,,Democratic Party,DEM,109,51,160
Macomb,HARRISON TOWNSHIP 05,Straight Party,,Green Party,GRN,0,0,0
Macomb,HARRISON TOWNSHIP 05,Straight Party,,Libertarian Party,LIB,1,2,3
Macomb,HARRISON TOWNSHIP 05,Straight Party,,Natural Law Party,NLP,0,0,0
Macomb,HARRISON TOWNSHIP 05,Straight Party,,Republican Party,REP,220,299,519
Macomb,HARRISON TOWNSHIP 05,Straight Party,,U.S. Taxpayers Party,UST,0,0,0
Macomb,HARRISON TOWNSHIP 05,Straight Party,,Working Class Party,WC,0,1,1
Macomb,HARRISON TOWNSHIP 06,Straight Party,,Ballots Cast,,,,1423
Macomb,HARRISON TOWNSHIP 06,Straight Party,,Democratic Party,DEM,159,172,331
Macomb,HARRISON TOWNSHIP 06,Straight Party,,Green Party,GRN,2,3,5
Macomb,HARRISON TOWNSHIP 06,Straight Party,,Libertarian Party,LIB,1,0,1
Macomb,HARRISON TOWNSHIP 06,Straight Party,,Natural Law Party,NLP,0,1,1
Macomb,HARRISON TOWNSHIP 06,Straight Party,,Republican Party,REP,130,202,332
Macomb,HARRISON TOWNSHIP 06,Straight Party,,U.S. Taxpayers Party,UST,1,1,2
Macomb,HARRISON TOWNSHIP 06,Straight Party,,Working Class Party,WC,2,7,9
Macomb,HARRISON TOWNSHIP 07,Straight Party,,Ballots Cast,,,,1325
Macomb,HARRISON TOWNSHIP 07,Straight Party,,Democratic Party,DEM,139,118,257
Macomb,HARRISON TOWNSHIP 07,Straight Party,,Green Party,GRN,0,1,1
Macomb,HARRISON TOWNSHIP 07,Straight Party,,Libertarian Party,LIB,3,1,4
Macomb,HARRISON TOWNSHIP 07,Straight Party,,Natural Law Party,NLP,0,0,0
Macomb,HARRISON TOWNSHIP 07,Straight Party,,Republican Party,REP,119,222,341
Macomb,HARRISON TOWNSHIP 07,Straight Party,,U.S. Taxpayers Party,UST,0,2,2
Macomb,HARRISON TOWNSHIP 07,Straight Party,,Working Class Party,WC,1,4,5
Macomb,HARRISON TOWNSHIP 08,Straight Party,,Ballots Cast,,,,870
Macomb,HARRISON TOWNSHIP 08,Straight Party,,Democratic Party,DEM,150,184,334
Macomb,HARRISON TOWNSHIP 08,Straight Party,,Green Party,GRN,0,1,1
Macomb,HARRISON TOWNSHIP 08,Straight Party,,Libertarian Party,LIB,2,3,5
Macomb,HARRISON TOWNSHIP 08,Straight Party,,Natural Law Party,NLP,0,1,1
Macomb,HARRISON TOWNSHIP 08,Straight Party,,Republican Party,REP,38,118,156
Macomb,HARRISON TOWNSHIP 08,Straight Party,,U.S. Taxpayers Party,UST,1,2,3
Macomb,HARRISON TOWNSHIP 08,Straight Party,,Working Class Party,WC,1,5,6
Macomb,HARRISON TOWNSHIP 09,Straight Party,,Ballots Cast,,,,1231
Macomb,HARRISON TOWNSHIP 09,Straight Party,,Democratic Party,DEM,142,91,233
Macomb,HARRISON TOWNSHIP 09,Straight Party,,Green Party,GRN,0,0,0
Macomb,HARRISON TOWNSHIP 09,Straight Party,,Libertarian Party,LIB,1,0,1
Macomb,HARRISON TOWNSHIP 09,Straight Party,,Natural Law Party,NLP,0,0,0
Macomb,HARRISON TOWNSHIP 09,Straight Party,,Republican Party,REP,144,232,376
Macomb,HARRISON TOWNSHIP 09,Straight Party,,U.S. Taxpayers Party,UST,1,1,2
Macomb,HARRISON TOWNSHIP 09,Straight Party,,Working Class Party,WC,0,1,1
Macomb,HARRISON TOWNSHIP 10,Straight Party,,Ballots Cast,,,,1143
Macomb,HARRISON TOWNSHIP 10,Straight Party,,Democratic Party,DEM,123,90,213
Macomb,HARRISON TOWNSHIP 10,Straight Party,,Green Party,GRN,0,2,2
Macomb,HARRISON TOWNSHIP 10,Straight Party,,Libertarian Party,LIB,0,1,1
Macomb,HARRISON TOWNSHIP 10,Straight Party,,Natural Law Party,NLP,0,0,0
Macomb,HARRISON TOWNSHIP 10,Straight Party,,Republican Party,REP,105,208,313
Macomb,HARRISON TOWNSHIP 10,Straight Party,,U.S. Taxpayers Party,UST,1,0,1
Macomb,HARRISON TOWNSHIP 10,Straight Party,,Working Class Party,WC,0,0,0
Macomb,LENOX TOWNSHIP 01,Straight Party,,Ballots Cast,,,,916
Macomb,LENOX TOWNSHIP 01,Straight Party,,Democratic Party,DEM,68,37,105
Macomb,LENOX TOWNSHIP 01,Straight Party,,Green Party,GRN,0,1,1
Macomb,LENOX TOWNSHIP 01,Straight Party,,Libertarian Party,LIB,0,1,1
Macomb,LENOX TOWNSHIP 01,Straight Party,,Natural Law Party,NLP,0,0,0
Macomb,LENOX TOWNSHIP 01,Straight Party,,Republican Party,REP,96,219,315
Macomb,LENOX TOWNSHIP 01,Straight Party,,U.S. Taxpayers Party,UST,0,1,1
Macomb,LENOX TOWNSHIP 01,Straight Party,,Working Class Party,WC,0,2,2
Macomb,LENOX TOWNSHIP 02,Straight Party,,Ballots Cast,,,,1398
