county,precinct,office,district,candidate,party,absentee,election_day,votes
Muskegon,"Egelston Township, Precinct 2",U.S. Senate,,Leonard Paul Gadzinski (W),,,,0
Muskegon,"Egelston Township, Precinct 2",U.S. Senate,,Rober william Carr (W),,,,0
Muskegon,"Egelston Township, Precinct 2",U.S. Senate,,Over Votes,,,,1
Muskegon,"Egelston Township, Precinct 2",U.S. House,2,Bryan Berghoef,DEM,,,730
Muskegon,"Egelston Township, Precinct 2",U.S. House,2,Bill Huizenga,REP,,,1218
Muskegon,"Egelston Township, Precinct 2",U.S. House,2,Max Riekse,LIB,,,37
Muskegon,"Egelston Township, Precinct 2",U.S. House,2,Gerald T. VanSickle,UST,,,22
Muskegon,"Egelston Township, Precinct 2",U.S. House,2,Jean-Michel Creviere,GRN,,,12
Muskegon,"Egelston Township, Precinct 2",U.S. House,2,Over Votes,,,,2
Muskegon,"Egelston Township, Precinct 2",State House,91,Brian Hosticka,DEM,,,789
Muskegon,"Egelston Township, Precinct 2",State House,91,Greg VanWoerkom,REP,,,1181
Muskegon,"Egelston Township, Precinct 2",State House,91,Over Votes,,,,3
Muskegon,"Egelston Township, Precinct 3",Ballots Cast,,,,,,1660
Muskegon,"Egelston Township, Precinct 3",Registered Voters,,,,,,3251
Muskegon,"Egelston Township, Precinct 3",Straight Party,,Democratic Party,DEM,,,450
Muskegon,"Egelston Township, Precinct 3",Straight Party,,Republican Party,REP,,,476
Muskegon,"Egelston Township, Precinct 3",Straight Party,,Libertarian Party,LIB,,,14
Muskegon,"Egelston Township, Precinct 3",Straight Party,,US Taxpayers Party,UST,,,5
Muskegon,"Egelston Township, Precinct 3",Straight Party,,Working Class Party,WCP,,,11
Muskegon,"Egelston Township, Precinct 3",Straight Party,,Green Party,GRN,,,6
Muskegon,"Egelston Township, Precinct 3",Straight Party,,Natural Law Party,NLP,,,1
Muskegon,"Egelston Township, Precinct 3",Straight Party,,Over Votes,,,,0
Muskegon,"Egelston Township, Precinct 3",President,,Joseph R. Biden,DEM,,,705
Muskegon,"Egelston Township, Precinct 3",President,,Donald J. Trump,REP,,,904
Muskegon,"Egelston Township, Precinct 3",President,,Jo Jorgensen,LIB,,,32
Muskegon,"Egelston Township, Precinct 3",President,,Don Blankenship,UST,,,0
Muskegon,"Egelston Township, Precinct 3",President,,Howie Hawkins,GRN,,,11
Muskegon,"Egelston Township, Precinct 3",President,,Rocky De La Fuente,NLP,,,0
Muskegon,"Egelston Township, Precinct 3",President,,Brian T. Carrol (W),,,,0
Muskegon,"Egelston Township, Precinct 3",President,,Jade Simmons (W),,,,0
Muskegon,"Egelston Township, Precinct 3",President,,Kasey Wells (W),,,,0
Muskegon,"Egelston Township, Precinct 3",President,,Tara Renee Hunter (W),,,,0
Muskegon,"Egelston Township, Precinct 3",President,,Tom Hoefling (W),,,,0
Muskegon,"Egelston Township, Precinct 3",President,,Over Votes,,,,0
Muskegon,"Egelston Township, Precinct 3",U.S. Senate,,Gary Peters,DEM,,,717
Muskegon,"Egelston Township, Precinct 3",U.S. Senate,,John James,REP,,,819
Muskegon,"Egelston Township, Precinct 3",U.S. Senate,,Valerie L. Willis,UST,,,30
Muskegon,"Egelston Township, Precinct 3",U.S. Senate,,Marcia Squier,GRN,,,36
Muskegon,"Egelston Township, Precinct 3",U.S. Senate,,Doug Dern,NLP,,,9
Muskegon,"Egelston Township, Precinct 3",U.S. Senate,,Leonard Paul Gadzinski (W),,,,0
Muskegon,"Egelston Township, Precinct 3",U.S. Senate,,Rober william Carr (W),,,,0
Muskegon,"Egelston Township, Precinct 3",U.S. Senate,,Over Votes,,,,0
Muskegon,"Egelston Township, Precinct 3",U.S. House,2,Bryan Berghoef,DEM,,,617
Muskegon,"Egelston Township, Precinct 3",U.S. House,2,Bill Huizenga,REP,,,898
Muskegon,"Egelston Township, Precinct 3",U.S. House,2,Max Riekse,LIB,,,39
Muskegon,"Egelston Township, Precinct 3",U.S. House,2,Gerald T. VanSickle,UST,,,23
Muskegon,"Egelston Township, Precinct 3",U.S. House,2,Jean-Michel Creviere,GRN,,,23
Muskegon,"Egelston Township, Precinct 3",U.S. House,2,Over Votes,,,,1
Muskegon,"Egelston Township, Precinct 3",State House,91,Brian Hosticka,DEM,,,707
Muskegon,"Egelston Township, Precinct 3",State House,91,Greg VanWoerkom,REP,,,858
Muskegon,"Egelston Township, Precinct 3",State House,91,Over Votes,,,,2
Muskegon,"Fruitland Township, Precinct 1",Ballots Cast,,,,,,1930
Muskegon,"Fruitland Township, Precinct 1",Registered Voters,,,,,,2490
Muskegon,"Fruitland Township, Precinct 1",Straight Party,,Democratic Party,DEM,307,64,371
Muskegon,"Fruitland Township, Precinct 1",Straight Party,,Republican Party,REP,225,246,471
Muskegon,"Fruitland Township, Precinct 1",Straight Party,,Libertarian Party,LIB,0,5,5
Muskegon,"Fruitland Township, Precinct 1",Straight Party,,US Taxpayers Party,UST,1,0,1
Muskegon,"Fruitland Township, Precinct 1",Straight Party,,Working Class Party,WCP,2,4,6
Muskegon,"Fruitland Township, Precinct 1",Straight Party,,Green Party,GRN,1,2,3
Muskegon,"Fruitland Township, Precinct 1",Straight Party,,Natural Law Party,NLP,0,0,0
Muskegon,"Fruitland Township, Precinct 1",Straight Party,,Over Votes,,0,0,0
Muskegon,"Fruitland Township, Precinct 1",President,,Joseph R. Biden,DEM,728,160,888
Muskegon,"Fruitland Township, Precinct 1",President,,Donald J. Trump,REP,474,527,1001
Muskegon,"Fruitland Township, Precinct 1",President,,Jo Jorgensen,LIB,12,16,28
Muskegon,"Fruitland Township, Precinct 1",President,,Don Blankenship,UST,3,0,3
Muskegon,"Fruitland Township, Precinct 1",President,,Howie Hawkins,GRN,1,0,1
Muskegon,"Fruitland Township, Precinct 1",President,,Rocky De La Fuente,NLP,1,0,1
Muskegon,"Fruitland Township, Precinct 1",President,,Brian T. Carrol (W),,0,0,0
Muskegon,"Fruitland Township, Precinct 1",President,,Jade Simmons (W),,0,0,0
Muskegon,"Fruitland Township, Precinct 1",President,,Kasey Wells (W),,0,0,0
Muskegon,"Fruitland Township, Precinct 1",President,,Tara Renee Hunter (W),,0,0,0
Muskegon,"Fruitland Township, Precinct 1",President,,Tom Hoefling (W),,0,0,0
Muskegon,"Fruitland Township, Precinct 1",President,,Over Votes,,0,0,0
Muskegon,"Fruitland Township, Precinct 1",U.S. Senate,,Gary Peters,DEM,696,152,848
Muskegon,"Fruitland Township, Precinct 1",U.S. Senate,,John James,REP,485,533,1018
Muskegon,"Fruitland Township, Precinct 1",U.S. Senate,,Valerie L. Willis,UST,14,4,18
Muskegon,"Fruitland Township, Precinct 1",U.S. Senate,,Marcia Squier,GRN,7,4,11
Muskegon,"Fruitland Township, Precinct 1",U.S. Senate,,Doug Dern,NLP,2,2,4
Muskegon,"Fruitland Township, Precinct 1",U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,"Fruitland Township, Precinct 1",U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,"Fruitland Township, Precinct 1",U.S. Senate,,Over Votes,,0,1,1
Muskegon,"Fruitland Township, Precinct 1",U.S. House,2,Bryan Berghoef,DEM,635,131,766
Muskegon,"Fruitland Township, Precinct 1",U.S. House,2,Bill Huizenga,REP,532,535,1067
Muskegon,"Fruitland Township, Precinct 1",U.S. House,2,Max Riekse,LIB,4,11,15
Muskegon,"Fruitland Township, Precinct 1",U.S. House,2,Gerald T. VanSickle,UST,9,9,18
Muskegon,"Fruitland Township, Precinct 1",U.S. House,2,Jean-Michel Creviere,GRN,1,6,7
Muskegon,"Fruitland Township, Precinct 1",U.S. House,2,Over Votes,,0,0,0
Muskegon,"Fruitland Township, Precinct 1",State House,92,Terry J. Sabo,DEM,757,190,947
Muskegon,"Fruitland Township, Precinct 1",State House,92,Michael L. Haueisen,REP,399,478,877
Muskegon,"Fruitland Township, Precinct 1",State House,92,Over Votes,,0,0,0
Muskegon,Fruitland Township Precinct 2,Ballots Cast,,,,,,1788
Muskegon,Fruitland Township Precinct 2,Registered Voters,,,,,,2465
Muskegon,Fruitland Township Precinct 2,Straight Party,,Democratic Party,DEM,280,76,356
Muskegon,Fruitland Township Precinct 2,Straight Party,,Republican Party,REP,189,290,479
Muskegon,Fruitland Township Precinct 2,Straight Party,,Libertarian Party,LIB,1,1,2
Muskegon,Fruitland Township Precinct 2,Straight Party,,US Taxpayers Party,UST,0,1,1
Muskegon,Fruitland Township Precinct 2,Straight Party,,Working Class Party,WCP,5,1,6
Muskegon,Fruitland Township Precinct 2,Straight Party,,Green Party,GRN,3,0,3
Muskegon,Fruitland Township Precinct 2,Straight Party,,Natural Law Party,NLP,0,0,0
Muskegon,Fruitland Township Precinct 2,Straight Party,,Over Votes,,0,0,0
Muskegon,Fruitland Township Precinct 2,President,,Joseph R. Biden,DEM,601,141,742
Muskegon,Fruitland Township Precinct 2,President,,Donald J. Trump,REP,446,559,1005
Muskegon,Fruitland Township Precinct 2,President,,Jo Jorgensen,LIB,8,7,15
Muskegon,Fruitland Township Precinct 2,President,,Don Blankenship,UST,6,2,8
Muskegon,Fruitland Township Precinct 2,President,,Howie Hawkins,GRN,7,2,9
Muskegon,Fruitland Township Precinct 2,President,,Rocky De La Fuente,NLP,1,1,2
Muskegon,Fruitland Township Precinct 2,President,,Brian T. Carrol (W),,0,0,0
Muskegon,Fruitland Township Precinct 2,President,,Jade Simmons (W),,0,0,0
Muskegon,Fruitland Township Precinct 2,President,,Kasey Wells (W),,0,0,0
Muskegon,Fruitland Township Precinct 2,President,,Tara Renee Hunter (W),,0,0,0
Muskegon,Fruitland Township Precinct 2,President,,Tom Hoefling (W),,0,0,0
Muskegon,Fruitland Township Precinct 2,President,,Over Votes,,0,0,0
Muskegon,Fruitland Township Precinct 2,U.S. Senate,,Gary Peters,DEM,552,145,697
Muskegon,Fruitland Township Precinct 2,U.S. Senate,,John James,REP,455,548,1003
Muskegon,Fruitland Township Precinct 2,U.S. Senate,,Valerie L. Willis,UST,19,4,23
Muskegon,Fruitland Township Precinct 2,U.S. Senate,,Marcia Squier,GRN,17,4,21
Muskegon,Fruitland Township Precinct 2,U.S. Senate,,Doug Dern,NLP,3,0,3
Muskegon,Fruitland Township Precinct 2,U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,Fruitland Township Precinct 2,U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,Fruitland Township Precinct 2,U.S. Senate,,Over Votes,,0,0,0
Muskegon,Fruitland Township Precinct 2,U.S. House,2,Bryan Berghoef,DEM,514,134,648
Muskegon,Fruitland Township Precinct 2,U.S. House,2,Bill Huizenga,REP,492,548,1040
Muskegon,Fruitland Township Precinct 2,U.S. House,2,Max Riekse,LIB,9,6,15
Muskegon,Fruitland Township Precinct 2,U.S. House,2,Gerald T. VanSickle,UST,13,5,18
Muskegon,Fruitland Township Precinct 2,U.S. House,2,Jean-Michel Creviere,GRN,10,2,12
Muskegon,Fruitland Township Precinct 2,U.S. House,2,Over Votes,,3,1,4
Muskegon,Fruitland Township Precinct 2,State House,92,Terry J. Sabo,DEM,653,193,846
Muskegon,Fruitland Township Precinct 2,State House,92,Michael L. Haueisen,REP,361,485,846
Muskegon,Fruitland Township Precinct 2,State House,92,Over Votes,,0,0,0
Muskegon,Fruitport Township Precinct 1,Ballots Cast,,,,,,2214
Muskegon,Fruitport Township Precinct 1,Registered Voters,,,,,,3747
Muskegon,Fruitport Township Precinct 1,Straight Party,,Democratic Party,DEM,269,73,342
Muskegon,Fruitport Township Precinct 1,Straight Party,,Republican Party,REP,329,393,722
Muskegon,Fruitport Township Precinct 1,Straight Party,,Libertarian Party,LIB,0,6,6
Muskegon,Fruitport Township Precinct 1,Straight Party,,US Taxpayers Party,UST,2,0,2
Muskegon,Fruitport Township Precinct 1,Straight Party,,Working Class Party,WCP,2,4,6
Muskegon,Fruitport Township Precinct 1,Straight Party,,Green Party,GRN,0,0,0
Muskegon,Fruitport Township Precinct 1,Straight Party,,Natural Law Party,NLP,0,0,0
Muskegon,Fruitport Township Precinct 1,Straight Party,,Over Votes,,1,0,1
Muskegon,Fruitport Township Precinct 1,President,,Joseph R. Biden,DEM,601,171,772
Muskegon,Fruitport Township Precinct 1,President,,Donald J. Trump,REP,634,766,1400
Muskegon,Fruitport Township Precinct 1,President,,Jo Jorgensen,LIB,9,15,24
Muskegon,Fruitport Township Precinct 1,President,,Don Blankenship,UST,1,2,3
Muskegon,Fruitport Township Precinct 1,President,,Howie Hawkins,GRN,2,1,3
Muskegon,Fruitport Township Precinct 1,President,,Rocky De La Fuente,NLP,0,0,0
Muskegon,Fruitport Township Precinct 1,President,,Brian T. Carrol (W),,0,0,0
Muskegon,Fruitport Township Precinct 1,President,,Jade Simmons (W),,0,0,0
Muskegon,Fruitport Township Precinct 1,President,,Kasey Wells (W),,0,0,0
Muskegon,Fruitport Township Precinct 1,President,,Tara Renee Hunter (W),,0,0,0
Muskegon,Fruitport Township Precinct 1,President,,Tom Hoefling (W),,0,0,0
Muskegon,Fruitport Township Precinct 1,President,,Over Votes,,0,0,0
Muskegon,Fruitport Township Precinct 1,U.S. Senate,,Gary Peters,DEM,562,170,732
Muskegon,Fruitport Township Precinct 1,U.S. Senate,,John James,REP,624,758,1382
Muskegon,Fruitport Township Precinct 1,U.S. Senate,,Valerie L. Willis,UST,18,8,26
Muskegon,Fruitport Township Precinct 1,U.S. Senate,,Marcia Squier,GRN,6,4,10
Muskegon,Fruitport Township Precinct 1,U.S. Senate,,Doug Dern,NLP,6,0,6
Muskegon,Fruitport Township Precinct 1,U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,Fruitport Township Precinct 1,U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,Fruitport Township Precinct 1,U.S. Senate,,Over Votes,,0,0,0
Muskegon,Fruitport Township Precinct 1,U.S. House,2,Bryan Berghoef,DEM,501,141,642
Muskegon,Fruitport Township Precinct 1,U.S. House,2,Bill Huizenga,REP,660,758,1418
Muskegon,Fruitport Township Precinct 1,U.S. House,2,Max Riekse,LIB,26,28,54
Muskegon,Fruitport Township Precinct 1,U.S. House,2,Gerald T. VanSickle,UST,11,3,14
Muskegon,Fruitport Township Precinct 1,U.S. House,2,Jean-Michel Creviere,GRN,6,2,8
Muskegon,Fruitport Township Precinct 1,U.S. House,2,Over Votes,,1,2,3
Muskegon,Fruitport Township Precinct 1,State House,91,Brian Hosticka,DEM,520,166,686
Muskegon,Fruitport Township Precinct 1,State House,91,Greg VanWoerkom,REP,661,749,1410
Muskegon,Fruitport Township Precinct 1,State House,91,Over Votes,,1,0,1
Muskegon,"Fruitport Charter Township, Precinct 2",Ballots Cast,,,,,,1993
Muskegon,"Fruitport Charter Township, Precinct 2",Registered Voters,,,,,,2983
Muskegon,"Fruitport Charter Township, Precinct 2",Straight Party,,Democratic Party,DEM,299,107,406
Muskegon,"Fruitport Charter Township, Precinct 2",Straight Party,,Republican Party,REP,210,319,529
Muskegon,"Fruitport Charter Township, Precinct 2",Straight Party,,Libertarian Party,LIB,0,6,6
Muskegon,"Fruitport Charter Township, Precinct 2",Straight Party,,US Taxpayers Party,UST,0,1,1
Muskegon,"Fruitport Charter Township, Precinct 2",Straight Party,,Working Class Party,WCP,1,4,5
Muskegon,"Fruitport Charter Township, Precinct 2",Straight Party,,Green Party,GRN,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 2",Straight Party,,Natural Law Party,NLP,0,2,2
Muskegon,"Fruitport Charter Township, Precinct 2",Straight Party,,Over Votes,,0,4,4
Muskegon,"Fruitport Charter Township, Precinct 2",President,,Joseph R. Biden,DEM,595,204,799
Muskegon,"Fruitport Charter Township, Precinct 2",President,,Donald J. Trump,REP,484,661,1145
Muskegon,"Fruitport Charter Township, Precinct 2",President,,Jo Jorgensen,LIB,7,26,33
Muskegon,"Fruitport Charter Township, Precinct 2",President,,Don Blankenship,UST,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 2",President,,Howie Hawkins,GRN,2,3,5
Muskegon,"Fruitport Charter Township, Precinct 2",President,,Rocky De La Fuente,NLP,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 2",President,,Brian T. Carrol (W),,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 2",President,,Jade Simmons (W),,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 2",President,,Kasey Wells (W),,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 2",President,,Tara Renee Hunter (W),,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 2",President,,Tom Hoefling (W),,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 2",President,,Over Votes,,0,1,1
Muskegon,"Fruitport Charter Township, Precinct 2",U.S. Senate,,Gary Peters,DEM,586,203,789
Muskegon,"Fruitport Charter Township, Precinct 2",U.S. Senate,,John James,REP,472,653,1125
Muskegon,"Fruitport Charter Township, Precinct 2",U.S. Senate,,Valerie L. Willis,UST,8,10,18
Muskegon,"Fruitport Charter Township, Precinct 2",U.S. Senate,,Marcia Squier,GRN,7,10,17
Muskegon,"Fruitport Charter Township, Precinct 2",U.S. Senate,,Doug Dern,NLP,3,3,6
Muskegon,"Fruitport Charter Township, Precinct 2",U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 2",U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 2",U.S. Senate,,Over Votes,,1,1,2
Muskegon,"Fruitport Charter Township, Precinct 2",U.S. House,2,Bryan Berghoef,DEM,508,172,680
Muskegon,"Fruitport Charter Township, Precinct 2",U.S. House,2,Bill Huizenga,REP,530,663,1193
Muskegon,"Fruitport Charter Township, Precinct 2",U.S. House,2,Max Riekse,LIB,16,20,36
Muskegon,"Fruitport Charter Township, Precinct 2",U.S. House,2,Gerald T. VanSickle,UST,7,7,14
Muskegon,"Fruitport Charter Township, Precinct 2",U.S. House,2,Jean-Michel Creviere,GRN,5,5,10
Muskegon,"Fruitport Charter Township, Precinct 2",U.S. House,2,Over Votes,,0,2,2
Muskegon,"Fruitport Charter Township, Precinct 2",State House,91,Brian Hosticka,DEM,531,218,749
Muskegon,"Fruitport Charter Township, Precinct 2",State House,91,Greg VanWoerkom,REP,529,644,1173
Muskegon,"Fruitport Charter Township, Precinct 2",State House,91,Over Votes,,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 3",Ballots Cast,,,,,,2214
Muskegon,"Fruitport Charter Township, Precinct 3",Registered Voters,,,,,,2888
Muskegon,"Fruitport Charter Township, Precinct 3",Straight Party,,Democratic Party,DEM,319,95,414
Muskegon,"Fruitport Charter Township, Precinct 3",Straight Party,,Republican Party,REP,228,382,610
Muskegon,"Fruitport Charter Township, Precinct 3",Straight Party,,Libertarian Party,LIB,0,2,2
Muskegon,"Fruitport Charter Township, Precinct 3",Straight Party,,US Taxpayers Party,UST,1,0,1
Muskegon,"Fruitport Charter Township, Precinct 3",Straight Party,,Working Class Party,WCP,1,5,6
Muskegon,"Fruitport Charter Township, Precinct 3",Straight Party,,Green Party,GRN,0,1,1
Muskegon,"Fruitport Charter Township, Precinct 3",Straight Party,,Natural Law Party,NLP,1,0,1
Muskegon,"Fruitport Charter Township, Precinct 3",Straight Party,,Over Votes,,1,0,1
Muskegon,"Fruitport Charter Township, Precinct 3",President,,Joseph R. Biden,DEM,643,241,884
Muskegon,"Fruitport Charter Township, Precinct 3",President,,Donald J. Trump,REP,545,740,1285
Muskegon,"Fruitport Charter Township, Precinct 3",President,,Jo Jorgensen,LIB,17,11,28
Muskegon,"Fruitport Charter Township, Precinct 3",President,,Don Blankenship,UST,1,1,2
Muskegon,"Fruitport Charter Township, Precinct 3",President,,Howie Hawkins,GRN,1,2,3
Muskegon,"Fruitport Charter Township, Precinct 3",President,,Rocky De La Fuente,NLP,0,1,1
Muskegon,"Fruitport Charter Township, Precinct 3",President,,Brian T. Carrol (W),,0,1,1
Muskegon,"Fruitport Charter Township, Precinct 3",President,,Jade Simmons (W),,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 3",President,,Kasey Wells (W),,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 3",President,,Tara Renee Hunter (W),,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 3",President,,Tom Hoefling (W),,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 3",President,,Over Votes,,1,0,1
Muskegon,"Fruitport Charter Township, Precinct 3",U.S. Senate,,Gary Peters,DEM,632,223,855
Muskegon,"Fruitport Charter Township, Precinct 3",U.S. Senate,,John James,REP,539,743,1282
Muskegon,"Fruitport Charter Township, Precinct 3",U.S. Senate,,Valerie L. Willis,UST,14,6,20
Muskegon,"Fruitport Charter Township, Precinct 3",U.S. Senate,,Marcia Squier,GRN,4,3,7
Muskegon,"Fruitport Charter Township, Precinct 3",U.S. Senate,,Doug Dern,NLP,2,2,4
Muskegon,"Fruitport Charter Township, Precinct 3",U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 3",U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 3",U.S. Senate,,Over Votes,,0,0,0
Muskegon,"Fruitport Charter Township, Precinct 3",U.S. House,2,Bryan Berghoef,DEM,557,190,747
Muskegon,"Fruitport Charter Township, Precinct 3",U.S. House,2,Bill Huizenga,REP,602,744,1346
